,gid,TL_cnt
0,다사571457,2
1,다사575448,1
2,다사575455,1
3,다사576454,1
4,다사615393,1
5,다사615394,2
6,다사615395,2
7,다사616392,2
8,다사616396,2
9,다사617396,2
10,다사620399,2
11,다사620401,1
12,다사620404,1
13,다사620405,2
14,다사621399,1
15,다사621401,1
16,다사621402,1
17,다사621403,1
18,다사621404,1
19,다사622401,1
20,다사630403,3
21,다사632405,1
22,다사633407,1
23,다사633425,1
24,다사634425,1
25,다사634426,2
26,다사634427,2
27,다사635407,1
28,다사637403,1
29,다사653407,1
