ARS-ID,표준ID,정류소명,X좌표,Y좌표,7시하차총승객수,8시하차총승객수,9시하차총승객수,10시하차총승객수
22068,121900317,서초포레스타5단지정문,127.0582054029,37.4512933373,16.166666666666668,13.916666666666666,9.666666666666666,3.75
22095,121900331,서초종합체육관,127.0414865726,37.4585014038,45.708333333333336,23.916666666666668,20.875,13.416666666666666
22096,121900299,서울추모공원,127.0426835704,37.4541410996,43.083333333333336,20.5,9.166666666666666,9.916666666666666
22097,121900302,양재동화물터미널,127.0367509028,37.4600348322,112.66666666666667,132.75,90.16666666666667,80.0
22098,121900301,양재동화물터미널,127.0374906587,37.4598861698,1.0833333333333333,1.5833333333333333,2.0833333333333335,3.3333333333333335
22099,121900300,서울추모공원,127.0428019712,37.454225246,16.916666666666668,13.25,11.25,9.666666666666666
22100,121900002,한국소비자원,127.0436919184,37.4661489773,92.08333333333333,175.08333333333334,30.5,16.208333333333332
22101,121000025,지하철3호선교대역,127.0140972015,37.4917727254,323.5,443.0,296.31666666666666,213.76666666666668
22102,121000026,서울교대사거리,127.0149073993,37.4872736263,55.69444444444444,102.27777777777777,70.58333333333333,46.55555555555556
22103,121000027,지하철2호선교대역2,127.0151722537,37.4940263356,228.24590163934425,364.9836065573771,329.26229508196724,197.8360655737705
22104,121000028,서초동유원아파트,127.0202260349,37.4955757305,93.61643835616438,194.64383561643837,177.21917808219177,69.95890410958904
22105,121000029,창신교회앞.서리풀노리학교,127.0213662544,37.4905140641,125.79166666666667,258.3125,161.27083333333334,124.5625
22106,121000030,창신교회.서리풀노리학교,127.0211892004,37.4902399015,123.69444444444444,333.4166666666667,169.30555555555554,124.75
22107,121000031,서울교대정문앞,127.0162439582,37.488862735,259.1666666666667,692.1666666666666,465.0,257.0833333333333
22108,121000032,서울교대정문앞,127.014658,37.488286,85.08333333333333,219.5,150.08333333333334,129.0
22109,121000033,남부터미널,127.0173128172,37.4832770023,,,,
22110,121000034,서울시인재개발원입구,127.0224066461,37.4829928478,207.33333333333334,709.5555555555555,173.0,91.30555555555556
22111,121000035,서울시인재개발원.한우리문화센터,127.0215900394,37.4827130909,100.25,453.0833333333333,126.20833333333333,73.875
22112,121000036,서일초등학교,127.0213559346,37.4864233445,210.28333333333333,391.23333333333335,237.96666666666667,147.16666666666666
22113,121000037,서일초등학교,127.0210583888,37.4861953374,234.875,626.2291666666666,469.3333333333333,180.41666666666666
