ARS-ID,표준ID,정류소명,X좌표,Y좌표,17시승차총승객수,18시승차총승객수,19시승차총승객수,20시승차총승객수
22174,121000098,잠원한신아파트,127.0100577212,37.5165200139,171.16666666666666,146.72916666666666,105.9375,70.0625
22175,121000099,래미안신반포리오센트아파트,127.0138275916,37.5195472963,257.6666666666667,219.83333333333334,143.47222222222223,100.16666666666667
22176,121000100,신반포18차아파트,127.0144288549,37.5199952837,390.55555555555554,343.80555555555554,241.77777777777777,157.44444444444446
22177,121000101,롯데캐슬아파트,127.0154980243,37.5197031568,457.3333333333333,351.4166666666667,180.75,120.16666666666667
22178,121000102,롯데캐슬아파트,127.0155145591,37.5199403596,299.25,205.5,153.16666666666666,80.0
22179,121000103,신반포13차아파트,127.0144126565,37.5167905938,228.08333333333334,164.75,124.08333333333333,67.16666666666667
22180,121000104,신반포13차아파트,127.014473962,37.51712271,329.0,277.25,183.41666666666666,121.33333333333333
22181,121000105,신동중학교,127.0131925434,37.5155487619,393.6666666666667,389.5833333333333,265.8333333333333,196.58333333333334
22182,121000106,신동중학교,127.0128629409,37.5156293117,304.5833333333333,231.83333333333334,188.5,113.25
22183,121000107,논현사거리.논현역5번출구,127.019293298,37.5104995219,328.55555555555554,445.4259259259259,293.6296296296296,213.19444444444446
22185,121000109,신사역4번출구,127.0197131825,37.515053625,413.2916666666667,542.0416666666666,388.875,312.8333333333333
22186,121000110,신사역5번출구,127.0192262825,37.516732073,175.08333333333334,195.41666666666666,177.5,144.08333333333334
22190,121000114,논현사거리.논현역4번출구,127.0196566623,37.5104735784,314.575,438.1333333333333,286.65,218.18333333333334
22191,121000115,논현역,127.0220695754,37.5091445615,355.52777777777777,479.47222222222223,341.9166666666667,204.41666666666666
22192,121000116,반포동,127.023371077,37.5064867804,138.21621621621622,184.13513513513513,191.8918918918919,149.8918918918919
22193,121000117,신논현역.구교보타워사거리,127.0238349777,37.5043950628,321.72222222222223,381.9166666666667,367.4166666666667,309.3333333333333
22194,121000118,제일약품사옥,127.0203819637,37.5034067467,310.4166666666667,367.75,264.1,199.26666666666668
22195,121000119,사평역,127.0140484589,37.5047349711,122.75,119.5,83.0,55.958333333333336
