,gid,TL_cnt
354,다사589405,1
355,다사589407,1
356,다사589408,1
357,다사589426,1
358,다사589427,1
359,다사589431,1
360,다사589435,1
361,다사589437,1
362,다사589446,1
363,다사589447,1
364,다사589458,2
365,다사589459,1
366,다사589460,2
367,다사589468,1
368,다사589471,1
369,다사589478,1
370,다사590403,1
371,다사590421,1
372,다사590425,1
373,다사590428,1
374,다사590429,1
375,다사590448,1
376,다사590451,1
377,다사590457,1
378,다사590468,1
379,다사590478,1
380,다사591429,1
381,다사591431,1
382,다사591432,1
383,다사591445,1
384,다사591448,1
385,다사591455,1
386,다사591456,1
387,다사591463,1
388,다사591471,1
389,다사591478,1
390,다사592431,1
391,다사592437,1
392,다사592446,1
393,다사592454,1
394,다사592455,1
395,다사592464,1
396,다사592472,1
397,다사592477,1
398,다사593415,1
399,다사593423,1
400,다사593438,1
401,다사593447,1
402,다사593455,1
403,다사593457,1
404,다사593470,1
405,다사593473,1
406,다사593474,1
407,다사593477,1
408,다사594412,1
409,다사594419,1
410,다사594434,1
411,다사594448,1
412,다사594449,1
413,다사594452,1
414,다사594465,1
415,다사594470,1
416,다사594472,1
417,다사594473,1
418,다사594476,1
419,다사595413,1
420,다사595414,1
421,다사595416,1
422,다사595418,1
423,다사595420,1
424,다사595425,1
425,다사595447,1
426,다사595451,1
427,다사595464,1
428,다사595465,1
429,다사595478,1
430,다사596407,1
431,다사596417,1
432,다사596450,1
433,다사596462,1
434,다사596463,1
435,다사596471,1
436,다사596472,1
437,다사596474,1
438,다사596476,1
439,다사597440,1
440,다사597448,2
441,다사597466,1
442,다사597471,1
443,다사597472,1
444,다사597474,1
445,다사597476,2
446,다사598414,1
447,다사598415,1
448,다사598420,1
449,다사598430,1
450,다사598442,1
451,다사598458,1
452,다사598462,1
453,다사598465,1
454,다사598467,1
455,다사598469,1
456,다사598471,1
457,다사599415,1
458,다사599416,1
459,다사599422,1
460,다사599441,1
461,다사599448,1
462,다사599450,1
463,다사599463,1
464,다사599466,1
465,다사599475,1
466,다사600415,1
467,다사600417,1
468,다사600432,1
469,다사600445,1
470,다사600449,1
471,다사600451,1
472,다사600452,1
473,다사600471,1
474,다사601413,1
475,다사601449,1
476,다사601451,1
477,다사601459,1
478,다사601467,1
479,다사601472,1
480,다사601473,1
481,다사602403,1
482,다사602431,1
483,다사602444,1
484,다사602446,1
485,다사602451,1
486,다사602452,1
487,다사602459,1
488,다사602466,1
489,다사602467,1
490,다사602468,1
491,다사602472,1
492,다사602473,1
493,다사602474,1
494,다사603405,1
495,다사603418,1
496,다사603432,1
497,다사603446,1
498,다사603450,1
499,다사603460,1
500,다사603464,1
501,다사603465,1
502,다사603467,1
503,다사603472,1
504,다사603473,1
505,다사603474,1
506,다사604431,1
507,다사604432,1
508,다사604443,1
509,다사604447,1
510,다사604452,1
511,다사604453,1
512,다사604461,1
513,다사604467,1
514,다사604468,1
515,다사605390,1
516,다사605433,1
517,다사605435,1
518,다사605440,1
519,다사605444,1
520,다사605473,1
521,다사605476,2
522,다사606389,1
523,다사606434,1
524,다사606441,1
525,다사606442,1
526,다사606448,1
527,다사606453,1
528,다사606460,1
529,다사606475,1
530,다사607387,1
531,다사607450,1
532,다사607451,1
533,다사607455,1
534,다사607459,1
535,다사607471,1
536,다사608385,1
537,다사608388,1
538,다사608431,1
539,다사608442,1
540,다사608443,1
541,다사608458,1
542,다사608459,1
543,다사608460,1
544,다사608468,1
545,다사608471,1
546,다사609437,1
547,다사609444,1
548,다사609447,1
549,다사609457,1
550,다사609458,1
551,다사609461,1
552,다사609469,1
553,다사610397,1
554,다사610438,1
555,다사610439,1
556,다사610441,1
557,다사610442,1
558,다사610443,1
559,다사610444,1
560,다사610447,1
561,다사610455,1
562,다사610456,1
563,다사610469,1
564,다사611395,1
565,다사611427,1
566,다사611438,1
567,다사611439,1
568,다사611444,2
569,다사611446,1
570,다사611450,1
571,다사611454,1
572,다사611457,1
573,다사611460,1
574,다사612395,1
575,다사612431,1
576,다사612435,1
577,다사612439,1
578,다사612440,1
579,다사612442,1
580,다사612450,1
581,다사612455,1
