gid,acci_cnt,2030val,과속방지턱,무인카메라,신호등,버스아침승차,버스아침하차,버스저녁승차,버스저녁하차,관광여가오락,부동산,생활서비스,소매점,숙박,스포츠,음식점,학교,교육,출근시간자전거,퇴근시간자전거,지하철아침승차,지하철아침하차,지하철저녁승차,지하철저녁하차
다사617429,0,0.086345382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077319588,0.027062999,0,0,0,0
다사621434,0,0.069277108,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0.291237113,0.117568767,0,0,0,0
다사588451,0,0.022088353,0,0,0.066666667,0,0,0,0,0,0,0,0.008746356,0,0,0.019920319,0,0,0.038659794,0.031055901,0,0,0,0
다사600452,0,0,0,0,0.133333333,0.119281334,0.281994122,0.340592187,0.369592006,0.076923077,0.071428571,0.176470588,0.037900875,0,0,0.083665339,0,0.096153846,0.082474227,0.039041704,0,0,0,0
다사603416,0,0.15060241,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0.003984064,0,0,0.012886598,0.008873114,0,0,0,0
다사626437,0,0.031124498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056701031,0.020408163,0,0,0,0
다사588442,0,0.09939759,0,0,0,0,0,0,0,0,0.035714286,0.039215686,0.014577259,0,0,0.023904382,0,0,0.051546392,0.021295475,0,0,0,0
다사619445,0,0.053212851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443298969,0.239574091,0,0,0,0
다사647435,0,0.023092369,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085051546,0.044809228,0,0,0,0
다사600426,0,0.026104418,0,0,0,0,0,0,0,0,0,0.019607843,0.002915452,0,0,0,0,0,0.43814433,0.222715173,0,0,0,0
다사617425,0,0.091365462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015463918,0.008873114,0,0,0,0
다사598464,0,0.162650602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134020619,0.149955634,0,0,0,0
다사607460,0,0.059236948,0,0,0.033333333,0,0,0,0,0.076923077,0,0,0.008746356,0,0,0.03187251,0,0.019230769,0.24742268,0.187666371,0,0,0,0
다사585457,0,0.087349398,0,0,0,0,0,0,0,0,0,0.039215686,0.002915452,0,0,0.015936255,0,0,0.030927835,0.033274179,0,0,0,0
다사641416,0,0.115461847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023195876,0.006654836,0,0,0,0
다사604433,0,0.232931727,0,0,0.333333333,0,0,0,0,0.076923077,0,0.098039216,0.008746356,0,0,0.007968127,0,0,0.329896907,0.177905945,0,0,0,0
다사608436,0,0.049196787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092783505,0.05190772,0,0,0,0
다사601434,0,0.177710843,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0.167525773,0.102040816,0,0,0,0
다사602467,0,0,0,0.5,0.233333333,0.053995599,0.097221619,0.059259921,0.064044026,0.076923077,0,0.019607843,0,0,0,0.027888446,0,0.019230769,0.074742268,0.077196096,0,0,0,0
다사588447,0,0.077309237,0,0,0,0,0,0,0,0.076923077,0,0.039215686,0.008746356,0,0,0.103585657,0,0.019230769,0.195876289,0.074977817,0,0,0,0
다사581463,0,0.007028112,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0.003984064,0,0,0.056701031,0.056787933,0,0,0,0
다사631426,0,0.058232932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023195876,0.01863354,0,0,0,0
다사635423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012886598,0.003549246,0,0,0,0
다사647403,0,0.036144578,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0,0.000887311,0,0,0,0
다사582460,0,0.017068273,0,0,0.033333333,0,0,0,0,0,0.035714286,0,0.017492711,0,0,0.011952191,0,0,0.095360825,0.100266193,0,0,0,0
다사590474,0,0.006024096,0,0,0,0,0,0,0,0,0.035714286,0.196078431,0.034985423,0,0,0.123505976,0,0.038461538,0.067010309,0.076308784,0,0,0,0
다사591433,0,0.116465863,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.007968127,0,0.019230769,0.030927835,0.016858917,0,0,0,0
다사606469,0,0.088353414,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0.011952191,0,0.019230769,0.069587629,0.076308784,0,0,0,0
다사591444,0,0,0,0,0.066666667,0.021586264,0.18616727,0.067485354,0.118952377,0.076923077,0,0,0.011661808,0,0,0.011952191,0,0.019230769,0.06443299,0.018189885,0,0,0,0
다사591454,0,0.059236948,0,0,0,0,0,0,0,0,0.035714286,0,0.011661808,0,0,0.019920319,0,0.019230769,0.038659794,0.034161491,0,0,0,0
다사595478,0,0.125502008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296391753,0.338509317,0,0,0,0
다사618431,0,0.118473896,0,0,0,0.002284374,0.005485446,0.006048311,0.043611345,0,0,0,0,0,0,0,0,0,0.051546392,0.019520852,0,0,0,0
다사644432,0,0.100401606,0,0,0,0,0,0,0,0,0.035714286,0.137254902,0.014577259,0,0,0.019920319,0,0.038461538,0.06185567,0.036823425,0,0,0,0
다사582464,0,0.022088353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134020619,0.124223602,0,0,0,0
다사600440,0,0.065261044,0,0,0.066666667,0.067188754,0.206212334,0.249169321,0.330378006,0,0,0,0,0,0,0,0,0,0.231958763,0.102040816,0,0,0,0
다사607438,0,0.167670683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0.208762887,0.114019521,0,0,0,0
다사597427,0,0.029116466,0,0,0.066666667,0,0,0,0,0,0,0.078431373,0.011661808,0,0,0.075697211,0,0,0.420103093,0.197870453,0,0,0,0
다사590469,0,0.051204819,0,0,0,0,0,0,0,0.230769231,0.107142857,0.196078431,0.029154519,0,0,0.175298805,0,0.019230769,0.231958763,0.208074534,0,0,0,0
다사650410,0,0.097389558,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0.007968127,0,0.019230769,0.041237113,0.00931677,0,0,0,0
다사578473,0,0,0,0,0.233333333,0,0,0,0,0,0,0.137254902,0.017492711,0,0,0.027888446,0,0.019230769,0.278350515,0.29148181,0,0,0,0
다사644416,0,0.029116466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0.051546392,0.014640639,0,0,0,0
다사610439,0,0.055220884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152061856,0.08296362,0,0,0,0
다사630439,0,0.09437751,0,0,0.033333333,0,0,0,0,0,0.071428571,0.019607843,0,0,0,0.011952191,0,0.019230769,0.291237113,0.090062112,0,0,0,0
다사606421,0,0.035140562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025773196,0.00931677,0,0,0,0
다사592455,0,0.037148594,0,0,0.166666667,0.008235723,0.149256437,0.02857455,0.097829428,0,0,0,0.008746356,0,0,0.007968127,0,0,0.131443299,0.109582964,0,0,0,0
다사620445,0,0.135542169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345360825,0.184117125,0,0,0,0
다사584465,0,0.027108434,0,0,0.033333333,0,0,0,0,0,0,0.039215686,0.002915452,0,0,0,0,0,0.06185567,0.062555457,0,0,0,0
다사635414,0,0.165662651,0,0,0,0,0,0,0,0,0.035714286,0.019607843,0.002915452,0,0,0.015936255,0,0,0.00257732,0.001774623,0,0,0,0
다사593436,0,0.269076305,0,0,0,0,0,0,0,0.076923077,0.071428571,0,0,0,0,0.007968127,0,0.019230769,0.172680412,0.069653949,0,0,0,0
다사601461,0,0.125502008,0,0,0,0,0,0,0,0,0.035714286,0.078431373,0.005830904,0,0,0.023904382,0,0.057692308,0.097938144,0.09228039,0,0,0,0
다사589432,0,0,0,0,0,0,0,0,0,0,0,0,0.005830904,0,0,0.011952191,0.5,0,0.103092784,0.053682343,0,0,0,0
다사580450,0,0.006024096,0,0,0,0,0,0,0,0.076923077,0.035714286,0.117647059,0.011661808,0,0,0.067729084,0,0.057692308,0.335051546,0.20230701,0,0,0,0
다사580450,0,0,0,0,0,0,0,0,0,0.076923077,0.035714286,0.117647059,0.011661808,0,0,0.067729084,0,0.057692308,0.335051546,0.20230701,0,0,0,0
다사649410,0,0.052208835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067010309,0.013309672,0,0,0,0
다사600463,0,0.114457831,0,0,0,0,0,0,0,0,0.035714286,0.019607843,0.005830904,0,0,0,0,0.019230769,0.036082474,0.043478261,0,0,0,0
다사631436,0,0.124497992,0,0,0,0,0,0,0,0,0.035714286,0.039215686,0.005830904,0,0,0.015936255,0,0.038461538,0.195876289,0.06433008,0,0,0,0
다사606458,0,0.043172691,0,0,0.066666667,0,0,0,0,0.076923077,0.035714286,0.039215686,0.008746356,0,0,0.019920319,0,0,0.067010309,0.056344277,0,0,0,0
다사599452,0,0.03815261,0,0,0,0,0,0,0,0.076923077,0.035714286,0.274509804,0.058309038,0,0,0.195219124,0,0.057692308,0.082474227,0.039041704,0,0,0,0
다사581471,0,0.048192771,0,0,0,0,0,0,0,0,0.107142857,0.254901961,0.014577259,0,0.333333333,0.043824701,0,0.038461538,0.206185567,0.225820763,0,0,0,0
다사610444,0,0,0,0,0.1,0.057700468,0.231366488,0.503795654,0.381854633,0.076923077,0,0,0.029154519,0,0,0.015936255,0,0.134615385,0.164948454,0.092724046,0,0,0,0
다사591469,0,0.058232932,0,0,0,0,0,0,0,0.076923077,0,0.117647059,0.014577259,0,0,0.055776892,0,0,0.128865979,0.135314996,0,0,0,0
다사607474,0,0.08935743,0,0,0.066666667,0,0,0,0,0,0,0.019607843,0.005830904,0,0,0,0,0,0.471649485,0.40461402,0,0,0,0
다사618447,0,0.075301205,0,0,0.166666667,0.031619278,0.187004042,0.266434206,0.259189897,0,0.107142857,0.078431373,0.011661808,0,0,0,0,0.019230769,0.105670103,0.063442768,0,0,0,0
다사621443,0,0.119477912,0,0,0,0.004893172,0.076031447,0.010862605,0.072602592,0,0,0,0,0,0,0,0,0,0.128865979,0.070984916,0,0,0,0
다사615423,0,0.062248996,0,0,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015463918,0.008429459,0,0,0,0
다사633425,0,0.027108434,0.333333333,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012886598,0.007098492,0,0,0,0
다사641424,0,0.031124498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0.007542147,0,0,0,0
다사584482,0,0.030120482,0,0,0,0,0,0,0,0,0.035714286,0,0.023323615,0,0,0.023904382,0,0.076923077,0.067010309,0.083850932,0,0,0,0
다사628426,0,0.044176707,0,0,0.2,0.043932302,0.029773414,0.084569734,0.177929595,0,0,0,0,0,0,0,0,0,0.028350515,0.026175688,0,0,0,0
다사656418,0,0.195783133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056701031,0.024401065,0,0,0,0
다사587435,0,0.046184739,0,0,0.133333333,0.050999458,0.347785191,0.358435517,0.291181546,0.076923077,0,0.117647059,0.020408163,0,0,0.059760956,0,0.019230769,0.100515464,0.035936114,0,0,0,0
다사595466,0,0.046184739,0,0,0,0,0,0,0,0.153846154,0,0.196078431,0.008746356,0,0,0.007968127,0,0,0.12371134,0.103815439,0,0,0,0
다사589430,0,0.100401606,0,0,0,0,0,0,0,0.076923077,0,0.058823529,0.011661808,0,0,0.071713147,0,0,0.12628866,0.067879326,0,0,0,0
다사593442,0,0.083333333,0,0,0.133333333,0.015385564,0.286994757,0.092047993,0.169632366,0.076923077,0.035714286,0.098039216,0.026239067,0,0,0.03187251,0,0.019230769,0.072164948,0.026619343,0,0,0,0
다사591439,0,0.190763052,0,0,0,0,0,0,0,0,0.035714286,0.058823529,0.020408163,0,0,0.035856574,0,0,0.06443299,0.023070098,0,0,0,0
다사649413,0,0.029116466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085051546,0.015084295,0,0,0,0
다사591436,0,0.058232932,0,0,0,0,0,0,0,0,0.035714286,0.137254902,0.043731778,0,0,0.03187251,0,0.096153846,0.067010309,0.025732032,0,0,0,0
다사603460,0,0.02811245,0,0,0.066666667,0.078109332,0.133039648,0.189708602,0.244656554,0,0.071428571,0.039215686,0.014577259,0,0,0,0,0,0.06185567,0.04880213,0,0,0,0
다사592476,0,0.016064257,0,0,0,0,0,0,0,0,0,0.156862745,0.055393586,0,0.333333333,0.187250996,0,0.115384615,0.242268041,0.2635315,0,0,0,0
다사610468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190721649,0.171694765,0,0,0,0
다사633437,0,0.128514056,0,0,0,0,0,0,0,0,0,0.019607843,0.008746356,0,0,0.007968127,0,0,0.164948454,0.052795031,0,0,0,0
다사615437,0,0.08935743,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180412371,0.093167702,0,0,0,0
다사647411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025773196,0.003992902,0,0,0,0
다사580468,0,0.171686747,0,0,0,0,0,0,0,0,0,0.058823529,0.011661808,0,0,0.023904382,0,0.019230769,0.12628866,0.141969831,0,0,0,0
다사605461,0,0.015060241,0,0,0,0,0,0,0,0,0.035714286,0.019607843,0.002915452,0,0.333333333,0.003984064,0,0.019230769,0.090206186,0.065661047,0,0,0,0
다사605472,0,0.021084337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011952191,0,0,0.121134021,0.086512866,0,0,0,0
다사588477,0,0,0,0,0.066666667,0,0,0,0,0,0.035714286,0.078431373,0.034985423,0,0,0.027888446,0,0.019230769,0.097938144,0.087400177,0,0,0,0
다사642415,0,0.029116466,0,0,0.1,0.010094682,0.05804881,0.039699655,0.269509966,0.153846154,0,0.019607843,0.008746356,0,0,0.023904382,0,0.057692308,0.085051546,0.023957409,0,0,0,0
다사589457,0,0.111445783,0,0,0,0,0,0,0,0,0.107142857,0.098039216,0.017492711,0,0,0.19123506,0,0.019230769,0.115979381,0.122005324,0,0,0,0
다사611427,0,0.069277108,0,0,0,0,0,0,0,0,0.214285714,0.117647059,0.026239067,0,0,0.043824701,0,0.192307692,0.048969072,0.025732032,0,0,0,0
다사586468,0,0.030120482,0,0,0,0,0,0,0,0,0.035714286,0.019607843,0.011661808,0,0,0.047808765,0,0,0.177835052,0.138420586,0,0,0,0
다사602447,0,0.093373494,0,0,0.033333333,0.00630616,0.156948369,0.035737808,0.236999485,0,0,0,0.002915452,0,0,0.003984064,0,0.038461538,0.046391753,0.029724933,0,0,0,0
다사603438,0,0.096385542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167525773,0.089618456,0,0,0,0
다사603475,0,0.121485944,0,0,0,0,0,0,0,0,0.107142857,0.235294118,0.029154519,0,0,0.03187251,0,0.019230769,0.082474227,0.078083407,0,0,0,0
다사610443,0,0.011044177,0,0,0.033333333,0,0,0,0,0.307692308,0.142857143,0.039215686,0.008746356,0,0,0.06374502,0,0.288461538,0.242268041,0.134427684,0,0,0,0
다사586465,0,0.054216867,0,0,0,0,0,0,0,0,0,0.078431373,0.020408163,0,0,0.011952191,0,0,0.134020619,0.125998225,0,0,0,0
다사585460,0,0.02811245,0,0,0,0,0,0,0,0,0,0.039215686,0.023323615,0,0,0.003984064,0,0,0.051546392,0.057675244,0,0,0,0
다사605453,0,0.022088353,0,0,0,0,0,0,0,0.076923077,0.035714286,0.019607843,0.020408163,0.4,0,0.103585657,0,0.019230769,0.208762887,0.090062112,0,0,0,0
다사587450,0,0.02811245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023904382,0,0,0.085051546,0.052351375,0,0,0,0
다사594457,0,0.051204819,0,0,0,0,0,0,0,0,0,0.078431373,0.011661808,0,0.333333333,0.011952191,0,0,0.085051546,0.074534161,0,0,0,0
다사599440,0,0.09939759,0,0,0.133333333,0.021773947,0.053713857,0.096188448,0.090526923,0,0,0,0,0,0,0,0,0,0.159793814,0.068766637,0,0,0,0
다사613436,0,0.040160643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.432989691,0.227595386,0,0,0,0
다사653418,0,0.077309237,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0.036082474,0.011978705,0,0,0,0
다사600418,0,0.092369478,0,0.5,0,0,0,0,0,0.076923077,0.035714286,0.039215686,0.008746356,0,0,0.015936255,0,0,0.211340206,0.086956522,0,0,0,0
다사600418,0,0,0,0.5,0,0,0,0,0,0.076923077,0.035714286,0.039215686,0.008746356,0,0,0.015936255,0,0,0.211340206,0.086956522,0,0,0,0
다사594480,0,0.049196787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134020619,0.157941437,0,0,0,0
다사614442,0,0.219879518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06443299,0.041259982,0,0,0,0
다사586439,0,0.029116466,0,0,0.133333333,0,0,0,0,0,0,0.039215686,0.020408163,0,0,0.067729084,0,0.019230769,0.159793814,0.066992014,0,0,0,0
다사637438,0,0.230923695,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0.224226804,0.094942325,0,0,0,0
다사638414,0,0.097389558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005154639,0.003549246,0,0,0,0
다사601466,0,0.042168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12371134,0.132653061,0,0,0,0
다사648426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177835052,0.050133097,0,0,0,0
다사588455,0,0.073293173,0,0,0,0,0,0,0,0,0.071428571,0.254901961,0.020408163,0,0.333333333,0.083665339,0,0,0.038659794,0.037710736,0,0,0,0
다사618427,0,0.121485944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025773196,0.007542147,0,0,0,0
다사608437,0,0.098393574,0,0,0,0,0,0,0,0,0.107142857,0.098039216,0.008746356,0,0,0.03187251,0,0.230769231,0.092783505,0.05190772,0,0,0,0
다사578463,0,0.078313253,0,0,0,0,0,0,0,0,0.142857143,0.137254902,0.011661808,0,0,0.035856574,0,0.019230769,0.077319588,0.069210293,0,0,0,0
다사586479,0,0.042168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257731959,0.260425909,0,0,0,0
다사600422,0,0.031124498,0,0,0.133333333,0.055039476,0.032002831,0.211301209,0.075103399,0.153846154,0.107142857,0.019607843,0.026239067,0,0,0.03187251,0,0.019230769,0.347938144,0.167701863,0,0,0,0
다사580482,0,0.060240964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265463918,0.344276841,0,0,0,0
다사607445,0,0.217871486,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0.193298969,0.108695652,0,0,0,0
다사619432,0,0.116465863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110824742,0.035492458,0,0,0,0
다사631435,0,0.126506024,0,0,0,0,0,0,0,0,0,0.039215686,0.008746356,0,0,0.019920319,0,0.038461538,0.108247423,0.039485359,0,0,0,0
다사585479,0,0.043172691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157216495,0.166370896,0,0,0,0
다사583452,0,0,0,0,0,0,0,0,0,0,0.071428571,0.254901961,0.011661808,0,0,0.035856574,0,0,0.115979381,0.078970719,0,0,0,0
다사608456,0,0,0,0,0,0,0,0,0,0,0.107142857,0.039215686,0.008746356,0.2,0,0.06374502,0,0,0.069587629,0.05501331,0,0,0,0
다사597429,0,0.013052209,0,0,0,0,0,0,0,0.076923077,0,0.058823529,0.008746356,0,0,0.051792829,0,0.019230769,0.082474227,0.037267081,0,0,0,0
다사605465,0,0.02811245,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0,0,0.019230769,0.051546392,0.065661047,0,0,0,0
다사645435,0,0.025100402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072164948,0.039485359,0,0,0,0
다사609472,0,0.223895582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24742268,0.225377107,0,0,0,0
다사640411,0,0.006024096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023195876,0.005767524,0,0,0,0
다사590480,0,0.030120482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226804124,0.253327418,0,0,0,0
다사596455,0,0.15060241,0,0,0,0,0,0,0,0,0,0.039215686,0.008746356,0,0,0.011952191,0,0,0.074742268,0.066548358,0,0,0,0
다사637413,0,0.047188755,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0,0,0,0.015463918,0.007542147,0,0,0,0
다사662411,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0.012886598,0.002661934,0,0,0,0
다사578470,0,0.014056225,0,0,0,0,0,0,0,0,0,0.039215686,0.023323615,0,0,0.023904382,0,0,0.072164948,0.07675244,0,0,0,0
다사596440,0,0.22188755,0,0,0,0,0,0,0,0,0,0.058823529,0.005830904,0,0,0.003984064,0,0,0.069587629,0.031055901,0,0,0,0
다사596469,0,0.006024096,0,0,0,0,0,0,0,0,0,0,0.002915452,0,0,0.003984064,0,0,0.164948454,0.191215617,0,0,0,0
다사613428,0,0.029116466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0.092783505,0.042147294,0,0,0,0
다사588459,0,0.203815261,0,0,0,0,0,0,0,0,0,0.078431373,0.017492711,0,0,0.019920319,0,0,0.036082474,0.043921917,0,0,0,0
다사583465,0,0.022088353,0,0,0,0,0,0,0,0,0,0,0.017492711,0,0,0.019920319,0,0.019230769,0.139175258,0.129991127,0,0,0,0
다사613462,0,0.06124498,0,0,0,0.054677515,0.248958155,0.168808777,0.116440255,0,0.035714286,0.039215686,0,0,0,0.023904382,0,0,0.427835052,0.242679681,0,0,0,0
다사598470,0,0.196787149,0,0,0,0,0,0,0,0,0,0.117647059,0.011661808,0,0,0.007968127,0,0,0.12371134,0.148624667,0,0,0,0
다사612448,0,0,0,0,0,0,0,0,0,0,0,0,0.005830904,0,0,0.003984064,0,0,0.069587629,0.042147294,0,0,0,0
다사603466,0,0.046184739,0,0,0,0,0,0,0,0,0,0.058823529,0.005830904,0,0,0.027888446,0,0.019230769,0.141752577,0.140195209,0,0,0,0
다사615439,0,0.110441767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.110824742,0.061668146,0,0,0,0
다사581452,0,0.023092369,0,0,0,0,0,0,0,0,0.035714286,0.137254902,0.017492711,0.2,0,0.051792829,0,0.076923077,0.046391753,0.026175688,0,0,0,0
다사637409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0.000887311,0,0,0,0
다사612412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618557,0.01242236,0,0,0,0
다사583485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301546392,0.387755102,0,0,0,0
다사594483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12628866,0.1472937,0,0,0,0
다사604434,0,0,0,0,0.033333333,0.025093986,0.061507813,0.152637316,0.062546383,0,0.071428571,0.078431373,0.011661808,0,0,0.035856574,0,0,0.170103093,0.09228039,0,0,0,0
다사651435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12628866,0.062555457,0,0,0,0
다사632425,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012886598,0.007098492,0,0,0,0
다사665410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012886598,0.00310559,0,0,0,0
다사641420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015463918,0.004880213,0,0,0,0
다사624445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213917526,0.113132209,0,0,0,0
다사625443,0,0,0,0,0,0,0,0,0,0,0,0,0.005830904,0,0,0.003984064,0,0,0.481958763,0.238243123,0,0,0,0
다사616422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036082474,0.021295475,0,0,0,0
다사587484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286082474,0.338509317,0,0,0,0
다사635411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005154639,0.000887311,0,0,0,0
다사638432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030927835,0.016858917,0,0,0,0
다사616414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012886598,0.00310559,0,0,0,0
다사632444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128865979,0.060337178,0,0,0,0
다사647437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152061856,0.07364685,0,0,0,0
다사611415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015463918,0.007985803,0,0,0,0
다사571476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337628866,0.389529725,0,0,0,0
다사621426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012886598,0.00931677,0,0,0,0
다사591483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18556701,0.21472937,0,0,0,0
다사634430,0,0,0,0,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.054123711,0.030168589,0,0,0,0
다사623430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038659794,0.011535049,0,0,0,0
다사622441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476804124,0.245785271,0,0,0,0
다사589484,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208762887,0.228482697,0,0,0,0
다사636410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005154639,0.000887311,0,0,0,0
다사657406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018041237,0.005767524,0,0,0,0
다사608422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028350515,0.011091393,0,0,0,0
다사635441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131443299,0.059449867,0,0,0,0
다사648400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사604441,0,0,0,0,0.133333333,0,0,0,0,0,0.428571429,0.215686275,0.067055394,0,0,0.035856574,0,0.615384615,0.221649485,0.116237799,0,0,0,0
다사621447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216494845,0.113132209,0,0,0,0
다사624437,0,0,0,0,0.133333333,0.0521887,0.093127314,0.160408119,0.30688627,0.076923077,0.107142857,0.117647059,0.020408163,0,0,0.051792829,0,0.153846154,0.082474227,0.038154392,0,0,0,0
다사597478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079896907,0.087400177,0,0,0,0
다사588482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149484536,0.173025732,0,0,0,0
다사622423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025773196,0.013309672,0,0,0,0
다사622444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342783505,0.184117125,0,0,0,0
다사642405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007731959,0.00310559,0,0,0,0
