,gid,pre,경도,위도
651,다사659420,0.00407338899392493,127.11489433501139,37.47705163386189
652,다사565462,0.0040595736099853785,127.00833536502218,37.51451333940735
653,다사589449,0.004044339996135121,127.03556466743079,37.502905897309205
654,다사634438,0.0040413241796758,127.08653057038151,37.493180314030816
655,다사615396,0.00404040849711636,127.06525683334945,37.45524666280301
656,다사541425,0.0040035843180482,126.98140949353383,37.4810479654288
657,다사631429,0.00398721542775938,127.08318199976405,37.48505628814714
658,다사610461,0.00398602572646996,127.05925959438433,37.513812982241646
659,다사593437,0.0039856358387231,127.04015641923007,37.492107547757904
660,다사595413,0.0039775426780744,127.04255070466081,37.47048415494445
661,다사556450,0.00397034834480906,126.99822404840098,37.5036545418632
662,다사614451,0.00396735114020276,127.0638381398469,37.50481639380773
663,다사598450,0.00396426468998607,127.04574141442826,37.503846829190785
664,다사617452,0.00396177246405198,127.067227103534,37.50573021763916
665,다사590412,0.00396001924576706,127.03690193023607,37.469560787975496
666,다사561449,0.00395040267881134,127.0038868178779,37.50277710315389
667,다사613432,0.00394176963223655,127.06280659836249,37.48768673322384
668,다사607448,0.00393954304409278,127.05593444141739,37.50208286880902
669,다사573427,0.00393901613495868,127.0175905703684,37.483003955094766
670,다사620435,0.0039355800766672396,127.07070903987922,37.49041979718755
671,다사572471,0.00393118151838361,127.01620368287571,37.52265802919015
672,다사620442,0.0039138526743547,127.07067292515289,37.49672919318419
673,다사563441,0.00391348978503124,127.00619700086905,37.495575918603315
674,다사577405,0.0039090563809414105,127.02224101744065,37.46319287529519
675,다사587476,0.00390800998196447,127.0331503840213,37.52723300760134
676,다사561445,0.00390745493876701,127.00391067187716,37.4991717725734
677,다사585444,0.00390152366625404,127.03106743320494,37.49838133668988
678,다사610419,0.0038989633621611796,127.05948200687578,37.475956671616856
679,다사561436,0.00388949506418,127.00396432783931,37.49105977065463
680,다사560453,0.00388787389253119,127.00273155722991,37.50637767400555
681,다사609461,0.00388044198834663,127.05812807084263,37.51380875461035
682,다사548452,0.00387580969193781,126.98916089117125,37.50541840882833
683,다사628427,0.0038658255717582296,127.07979881695503,37.48324157848007
684,다사608391,0.0038595267926219102,127.05736890606212,37.45071054854616
685,다사603444,0.00385819016676219,127.05143062742945,37.49846041464131
686,다사604430,0.0038534637054134296,127.05263718765733,37.48584594048004
687,다사610428,0.0038486375240833603,127.05943438207612,37.48406875874666
688,다사573440,0.00382672207709555,127.0175152114878,37.49472132747345
689,다사603446,0.00381749645942348,127.0514198436393,37.500263092785175
690,다사614422,0.0038098569591863795,127.06399010973175,37.478677482841874
691,다사634427,0.00380695571184403,127.08658521408117,37.48326551964236
692,다사590458,0.0038066588418676295,127.03664588598316,37.51102236450672
693,다사653417,0.0038053083930884297,127.10812259551236,37.47432527411926
694,다사602395,0.0038052015693609397,127.05056390530582,37.454290332722614
695,다사587478,0.00380351275863579,127.03313914911995,37.52903567233496
696,다사596460,0.0037914551278212796,127.04342377742638,37.51285147309967
697,다사628401,0.00377748634683701,127.07992998670682,37.45980656349641
698,다사562456,0.0037692594870683,127.00497650662277,37.509091173465166
699,다사614440,0.00376290086346276,127.06389580670503,37.494901648186335
700,다사561453,0.00375758058953325,127.00386295962826,37.50638243151544
701,다사608448,0.0037481629460645797,127.05706578764554,37.50208711633107
702,다사633403,0.00374725408731545,127.08557360297416,37.46162922279766
703,다사587445,0.00374612172814858,127.0333243970643,37.49929163332972
704,다사567431,0.0037433732944546797,127.01078075282895,37.48658139541294
705,다사610444,0.00372734076941695,127.0593496686133,37.49849021927863
706,다사607474,0.0037269810871845103,127.055795567314,37.5255176414383
707,다사581433,0.00370732520196476,127.02660487307982,37.488448582039425
708,다사597457,0.00370685069664035,127.04457171454887,37.51015183241603
709,다사547443,0.00370572085659835,126.98808489194538,37.497301537114225
710,다사582434,0.0036852605659450704,127.027730334488,37.48935444672835
711,다사626438,0.0036814542766654295,127.07748084675572,37.49314829446199
712,다사546449,0.00366618672723049,126.98691662615673,37.50270461211558
713,다사601446,0.0036635957952609694,127.04915720820729,37.50025447911834
714,다사647432,0.0036537280798943695,127.10126515017521,37.48782278995217
