gid,acci_cnt,2030val,과속방지턱,무인카메라,신호등,버스아침승차,버스아침하차,버스저녁승차,버스저녁하차,관광여가오락,부동산,생활서비스,소매점,숙박,스포츠,음식점,학교,교육,출근시간자전거,퇴근시간자전거,지하철아침승차,지하철아침하차,지하철저녁승차,지하철저녁하차
다사542434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,46,201,0.0,0.0,0.0,0.0
다사547430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,53,137,0.0,0.0,0.0,0.0
다사549419,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,10,0.0,0.0,0.0,0.0
다사551417,1.0,26.0,0.0,0.0,0.0,2486.7500000000005,3392.25,1914.8333333333333,3168.333333333333,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3,9,0.0,0.0,0.0,0.0
다사564435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,16,54,0.0,0.0,0.0,0.0
다사566432,1.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9,40,0.0,0.0,0.0,0.0
다사567450,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,18,119,0.0,0.0,0.0,0.0
다사568465,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,78,621,0.0,0.0,0.0,0.0
다사569441,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,11,54,0.0,0.0,0.0,0.0
다사570474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,556,0.0,0.0,0.0,0.0
다사572430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,25,55,0.0,0.0,0.0,0.0
다사572439,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,19.0,0.0,1.0,26,71,0.0,0.0,0.0,0.0
다사573440,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,26,71,0.0,0.0,0.0,0.0
다사574471,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,704,0.0,0.0,0.0,0.0
다사575434,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,15,33,0.0,0.0,0.0,0.0
다사575464,1.0,0.0,0.0,0.0,16.0,314.91666666666674,1450.1250000000002,692.0833333333334,1316.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,180,1054,0.0,0.0,0.0,0.0
다사575465,1.0,0.0,0.0,0.0,0.0,581.8888888888889,707.3888888888888,768.5555555555555,398.7777777777778,0.0,0.0,3.0,2.0,0.0,0.0,13.0,0.0,0.0,62,348,0.0,0.0,0.0,0.0
다사576439,1.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,14,39,0.0,0.0,0.0,0.0
다사576472,1.0,48.0,0.0,0.0,2.0,1012.34375,468.625,2802.9791666666665,767.71875,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,41,256,0.0,0.0,0.0,0.0
다사577436,1.0,101.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,45,116,0.0,0.0,0.0,0.0
다사577455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,4.0,1.0,0.0,12.0,0.0,0.0,118,602,0.0,0.0,0.0,0.0
다사577455,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,4.0,1.0,0.0,12.0,0.0,0.0,118,602,0.0,0.0,0.0,0.0
다사578453,1.0,0.0,0.0,0.0,12.0,1077.9707207207207,4892.995495495496,1695.885135135135,3179.804054054054,0.0,1.0,4.0,3.0,0.0,0.0,12.0,0.0,0.0,44,200,0.0,0.0,0.0,0.0
다사578453,1.0,10.0,0.0,0.0,12.0,1077.9707207207207,4892.995495495496,1695.885135135135,3179.804054054054,0.0,1.0,4.0,3.0,0.0,0.0,12.0,0.0,0.0,44,200,0.0,0.0,0.0,0.0
다사578455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,47.0,0.0,1.0,118,602,0.0,0.0,0.0,0.0
다사579427,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,65,0.0,0.0,0.0,0.0
다사579466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,56,320,0.0,0.0,0.0,0.0
다사580447,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,39.0,0.0,3.0,120,458,0.0,0.0,0.0,0.0
다사581443,1.0,0.0,0.0,0.0,0.0,11424.183986928105,4623.731699346406,7748.798039215686,7354.991176470588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,162,0.0,0.0,0.0,0.0
다사581444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,0.0,0.0,23.0,0.0,10.0,22,76,0.0,0.0,0.0,0.0
다사581448,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,32.0,0.0,0.0,17,60,0.0,0.0,0.0,0.0
다사583441,1.0,0.0,0.0,0.0,22.0,1214.927777777778,2313.483333333333,2029.8111111111111,1650.322222222222,2.0,0.0,11.0,5.0,0.0,0.0,4.0,0.0,1.0,212,496,0.0,0.0,0.0,0.0
다사583441,1.0,19.0,0.0,0.0,22.0,1214.927777777778,2313.483333333333,2029.8111111111111,1650.322222222222,2.0,0.0,11.0,5.0,0.0,0.0,4.0,0.0,1.0,212,496,0.0,0.0,0.0,0.0
다사586434,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,160,342,0.0,0.0,0.0,0.0
다사587462,1.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,19.0,0.0,0.0,23,128,0.0,0.0,0.0,0.0
다사587471,1.0,0.0,0.0,0.0,2.0,318.6388888888889,1451.3333333333333,1298.7222222222222,749.9722222222222,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,113,493,0.0,0.0,0.0,0.0
다사589426,1.0,0.0,0.0,0.0,5.0,1943.0694444444448,706.875,1493.0694444444446,706.3749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,325,0.0,0.0,0.0,0.0
다사589446,2.0,0.0,0.0,0.0,0.0,265.4123711340206,532.9690721649484,929.5360824742268,539.6082474226804,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,58,121,0.0,0.0,0.0,0.0
다사589455,1.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,15.0,0.0,1.0,46,253,0.0,0.0,0.0,0.0
다사590447,1.0,0.0,0.0,0.0,11.0,6858.864864864865,4823.8378378378375,4546.459459459459,4648.783783783784,1.0,1.0,2.0,3.0,0.0,0.0,16.0,0.0,0.0,30,64,65723.0,819574.0,673156.0,115069.0
다사590448,1.0,0.0,0.0,0.0,4.0,4123.621621621622,5283.756756756757,2600.837837837837,3865.2432432432433,1.0,3.0,10.0,7.0,1.0,0.0,8.0,0.0,0.0,48,123,0.0,0.0,0.0,0.0
다사591453,1.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,10.0,0.0,0.0,15,77,0.0,0.0,0.0,0.0
다사591457,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,16,91,0.0,0.0,0.0,0.0
다사592441,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,1.0,10.0,0.0,1.0,78,153,0.0,0.0,0.0,0.0
다사592475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,27.0,0.0,2.0,58,382,0.0,0.0,0.0,0.0
다사594467,1.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,44,257,0.0,0.0,0.0,0.0
다사595463,1.0,32.0,0.0,0.0,5.0,1751.4791666666667,1450.375,1714.0,1691.8541666666663,1.0,2.0,9.0,5.0,0.0,0.0,30.0,0.0,0.0,35,214,0.0,0.0,0.0,0.0
다사596449,1.0,0.0,0.0,0.0,4.0,502.2604166666667,1285.1458333333333,1469.53125,416.5520833333333,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,41,68,0.0,0.0,0.0,0.0
다사601450,1.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,6.0,0.0,0.0,7.0,0.0,0.0,99,262,0.0,0.0,0.0,0.0
다사603464,1.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26,142,0.0,0.0,0.0,0.0
다사606456,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0,32,96,0.0,0.0,0.0,0.0
다사608454,1.0,0.0,0.0,1.0,4.0,155.625,3005.6249999999995,994.0833333333331,247.04166666666663,0.0,2.0,7.0,7.0,0.0,2.0,9.0,0.0,1.0,74,141,0.0,0.0,0.0,0.0
다사608468,2.0,0.0,0.0,0.0,15.0,4166.472222222222,2108.8611111111118,1293.3888888888891,3814.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,34,172,0.0,0.0,0.0,0.0
다사609443,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,10.0,0.0,18.0,29,95,0.0,0.0,0.0,0.0
다사610452,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,17.0,0.0,2.0,135,332,0.0,0.0,0.0,0.0
다사611453,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,109,286,0.0,0.0,0.0,0.0
다사612444,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,9.0,0.0,6.0,35,114,0.0,0.0,0.0,0.0
다사613445,1.0,0.0,0.0,0.0,4.0,831.4166666666667,1541.9999999999998,3227.583333333333,1667.0833333333337,1.0,1.0,4.0,9.0,0.0,0.0,15.0,0.0,6.0,90,326,0.0,0.0,0.0,0.0
다사613446,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,5.0,65,233,0.0,0.0,0.0,0.0
다사619457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,845,0.0,0.0,0.0,0.0
다사648432,1.0,24.0,0.0,0.0,5.0,1483.4062500000002,2391.9062499999995,3284.010416666666,1545.020833333333,1.0,13.0,29.0,59.0,0.0,0.0,67.0,0.0,4.0,166,375,0.0,0.0,0.0,0.0
다사579454,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,36.0,0.0,0.0,22,100,0.0,0.0,0.0,0.0
다사613448,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,324,0.0,0.0,0.0,0.0
다사585452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,7.0,0.0,0.0,42,189,0.0,0.0,0.0,0.0
다사583456,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,142,0.0,0.0,0.0,0.0
다사592432,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,123,0.0,0.0,0.0,0.0
다사597458,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,13.0,1.0,2.0,17,85,0.0,0.0,0.0,0.0
다사595438,0.0,0.0,0.0,0.0,4.0,1335.85,2701.216666666667,2342.8166666666666,2058.4333333333334,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,85,228,0.0,0.0,0.0,0.0
다사638410,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0
다사575466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,8.0,0.0,1.0,31,174,0.0,0.0,0.0,0.0
다사585454,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,13,65,0.0,0.0,0.0,0.0
다사628425,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,33,0.0,0.0,0.0,0.0
다사584464,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,24,141,0.0,0.0,0.0,0.0
다사581459,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,15,98,0.0,0.0,0.0,0.0
다사603445,0.0,45.0,0.0,0.0,1.0,485.6354166666667,625.1145833333333,764.2604166666666,967.1770833333331,0.0,2.0,1.0,6.0,0.0,0.0,4.0,0.0,2.0,73,214,0.0,0.0,0.0,0.0
다사636413,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0
다사598450,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,16.0,0.0,0.0,22.0,0.0,0.0,103,229,0.0,0.0,0.0,0.0
다사586459,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,46,304,0.0,0.0,0.0,0.0
다사592435,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53,112,0.0,0.0,0.0,0.0
다사591462,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,229,0.0,0.0,0.0,0.0
다사601437,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,129,0.0,0.0,0.0,0.0
다사596460,0.0,50.0,0.0,0.0,3.0,632.9374999999999,841.6250000000001,686.0833333333334,652.375,0.0,1.0,4.0,4.0,0.0,0.0,5.0,0.0,1.0,14,85,0.0,0.0,0.0,0.0
다사612440,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108,349,0.0,0.0,0.0,0.0
다사579456,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,23.0,0.0,1.0,20,111,0.0,0.0,0.0,0.0
다사595445,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88,162,0.0,0.0,0.0,0.0
다사606445,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,26,73,0.0,0.0,0.0,0.0
다사617442,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33,121,0.0,0.0,0.0,0.0
다사647409,0.0,153.0,0.0,0.0,10.0,2783.0416666666665,222.70833333333331,1523.6666666666667,415.54166666666674,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,10,9,0.0,0.0,0.0,0.0
다사642424,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,0.0,0.0,0.0,0.0
다사585446,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,18,66,0.0,0.0,0.0,0.0
다사597455,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,46,222,0.0,0.0,0.0,0.0
다사648409,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,15,18,0.0,0.0,0.0,0.0
다사593437,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,10.0,0.0,0.0,17.0,0.0,11.0,40,103,0.0,0.0,0.0,0.0
다사599465,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,13.0,0.0,0.0,19,125,0.0,0.0,0.0,0.0
다사608451,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,2.0,0.0,0.0,19.0,0.0,2.0,32,86,0.0,0.0,0.0,0.0
다사618440,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,320,0.0,0.0,0.0,0.0
다사576468,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,16.0,0.0,2.0,29,187,0.0,0.0,0.0,0.0
다사590467,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,20,139,0.0,0.0,0.0,0.0
다사596442,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,38,61,0.0,0.0,0.0,0.0
다사596475,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,29,183,0.0,0.0,0.0,0.0
다사596459,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,7.0,0.0,1.0,44,259,0.0,0.0,0.0,0.0
다사615445,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,93,337,0.0,0.0,0.0,0.0
다사592437,0.0,0.0,0.0,0.0,4.0,3059.383333333333,4078.125,4805.991666666667,2739.625,7.0,1.0,2.0,6.0,0.0,1.0,12.0,0.0,0.0,66,161,0.0,0.0,0.0,0.0
다사611446,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,6.0,62,209,0.0,0.0,0.0,0.0
다사598443,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,195,0.0,0.0,0.0,0.0
다사646408,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,23,30,0.0,0.0,0.0,0.0
다사581454,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,12.0,0.0,0.0,12.0,0.0,4.0,33,126,0.0,0.0,0.0,0.0
다사631424,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,0.0,0.0,0.0,0.0
다사582446,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,4.0,0.0,0.0,44.0,0.0,1.0,22,76,0.0,0.0,0.0,0.0
다사596451,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,14.0,9.0,2.0,0.0,61.0,0.0,2.0,41,68,0.0,0.0,0.0,0.0
다사615454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,44,137,0.0,0.0,0.0,0.0
다사644431,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,134,0.0,0.0,0.0,0.0
다사587481,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,791,0.0,0.0,0.0,0.0
다사605432,0.0,996.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,12.0,0.0,0.0,21.0,0.0,0.0,62,193,0.0,0.0,0.0,0.0
다사610449,0.0,51.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,9.0,0.0,8.0,59,181,0.0,0.0,0.0,0.0
다사602437,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,58,0.0,0.0,0.0,0.0
다사603423,0.0,8.0,0.0,0.0,0.0,342.75,328.77777777777777,224.6388888888889,303.69444444444446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,69,0.0,0.0,0.0,0.0
다사654413,0.0,43.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9,9,0.0,0.0,0.0,0.0
다사586444,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,1.0,0.0,17.0,0.0,2.0,59,129,0.0,0.0,0.0,0.0
다사595473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,17.0,0.0,0.0,62,358,0.0,0.0,0.0,0.0
다사586475,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,71,384,0.0,0.0,0.0,0.0
다사602449,0.0,53.0,0.0,0.0,6.0,743.5694444444445,1763.75,995.9722222222224,1420.8055555555557,7.0,2.0,7.0,11.0,0.0,0.0,33.0,0.0,19.0,37,101,0.0,0.0,0.0,0.0
다사597440,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,27,70,0.0,0.0,0.0,0.0
다사633435,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,25,46,0.0,0.0,0.0,0.0
다사611467,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,553,0.0,0.0,0.0,0.0
다사598432,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50,143,0.0,0.0,0.0,0.0
다사611450,0.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,56,200,0.0,0.0,0.0,0.0
다사621444,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,1.0,6.0,0.0,2.0,50,160,0.0,0.0,0.0,0.0
다사591430,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,0.0,0.0,9.0,0.0,6.0,21,70,0.0,0.0,0.0,0.0
다사601474,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,20.0,0.0,1.0,92,525,0.0,0.0,0.0,0.0
다사607421,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,46,0.0,0.0,0.0,0.0
다사613463,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,125,375,0.0,0.0,0.0,0.0
다사582447,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,22.0,0.0,1.0,57,202,0.0,0.0,0.0,0.0
다사593432,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,6.0,26,85,0.0,0.0,0.0,0.0
다사605474,0.0,38.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,153,750,0.0,0.0,0.0,0.0
다사599444,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24,50,0.0,0.0,0.0,0.0
다사590445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,17.0,0.0,0.0,55,105,0.0,0.0,0.0,0.0
다사609442,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,95,0.0,0.0,0.0,0.0
