gid,acci_cnt,2030val,신호등,버스저녁하차,생활서비스,소매점,음식점,퇴근시간자전거
다사648433,0.0,0.0562248995983935,0.0666666666666666,0.0,0.0784313725490196,0.0087463556851311,0.0637450199203187,0.1064773735581189
다사611439,0.0,0.0512048192771084,0.1333333333333333,0.0,0.2549019607843137,0.0174927113702623,0.099601593625498,0.0514640638864241
다사617441,0.0,0.1375502008032128,0.0666666666666666,0.1034528746743657,0.0196078431372549,0.0,0.0039840637450199,0.0536823425022182
다사636425,0.0,0.0251004016064257,0.1666666666666666,0.199385548508286,0.0,0.0,0.0,0.0093167701863354
다사593471,0.0,0.0,0.0666666666666666,0.0,0.1372549019607843,0.0233236151603498,0.1035856573705179,0.2138420585625554
다사612462,0.0,0.0180722891566265,0.1333333333333333,0.0,0.0,0.0029154518950437,0.0318725099601593,0.0811889973380656
다사615462,0.0,0.0080321285140562,0.0333333333333333,0.1014241016617348,0.0196078431372549,0.0058309037900874,0.0199203187250996,0.1614906832298136
다사593440,0.0,0.03714859437751,0.1,0.2859311731346267,0.0588235294117647,0.0174927113702623,0.0358565737051792,0.072315882874889
다사644430,0.0,0.1726907630522088,0.2666666666666666,0.0,0.0,0.0,0.0079681274900398,0.0226264418811002
다사628427,0.0,0.0813253012048192,0.2666666666666666,0.0,0.0588235294117647,0.0116618075801749,0.0119521912350597,0.0217391304347826
다사598429,0.0,0.0,0.1333333333333333,1.0,0.0980392156862745,0.0291545189504373,0.0517928286852589,0.1574977817213842
다사579473,0.0,0.0,0.1,0.0,0.0784313725490196,0.0058309037900874,0.0677290836653386,0.1779059449866903
다사588440,0.0,0.1686746987951807,0.0333333333333333,0.0,0.2745098039215686,0.0612244897959183,0.1354581673306772,0.0714285714285714
다사597457,0.0,0.0642570281124498,0.2,0.0,0.0784313725490196,0.0145772594752186,0.0199203187250996,0.0377107364685004
다사603415,0.0,0.0672690763052208,0.0333333333333333,0.0222054998877843,0.0392156862745098,0.0087463556851311,0.0,0.0088731144631765
다사636428,0.0,0.1716867469879518,0.1333333333333333,0.0249461526127748,0.0196078431372549,0.0,0.0,0.015527950310559
다사596446,0.0,0.0,0.1333333333333333,0.1236314875270873,0.0196078431372549,0.0029154518950437,0.0398406374501992,0.0244010647737355
다사585444,0.0,0.0120481927710843,0.1333333333333333,0.0,0.0392156862745098,0.0116618075801749,0.0278884462151394,0.0319432120674356
다사609468,0.0,0.0813253012048192,0.2,0.0,0.0784313725490196,0.0087463556851311,0.0159362549800796,0.0763087843833185
다사629435,0.0,0.110441767068273,0.1,0.0,0.0,0.0233236151603498,0.0199203187250996,0.0190771960958296
다사613450,0.0,0.0251004016064257,0.0666666666666666,0.0,0.0588235294117647,0.0029154518950437,0.0159362549800796,0.1375332741792369
다사600471,0.0,0.0291164658634538,0.1,0.0988554002138698,0.2549019607843137,0.032069970845481,0.0278884462151394,0.1499556344276841
다사604418,0.0,0.0592369477911646,0.1333333333333333,0.0864532117254997,0.0588235294117647,0.0,0.0278884462151394,0.0252883762200532
다사605448,0.0,0.0853413654618473,0.0333333333333333,0.0,0.1372549019607843,0.0291545189504373,0.0199203187250996,0.025732031943212
다사583466,0.0,0.0,0.1333333333333333,0.2734948484522724,0.0784313725490196,0.0116618075801749,0.0199203187250996,0.1956521739130435
다사602441,0.0,0.0853413654618473,0.1333333333333333,0.0,0.0,0.0029154518950437,0.0,0.0661047027506654
다사596448,0.0,0.1184738955823293,0.0666666666666666,0.0,0.0784313725490196,0.0087463556851311,0.0358565737051792,0.0545696539485359
다사604473,0.0,0.0,0.1,0.0,0.0784313725490196,0.0,0.047808764940239,0.1645962732919254
다사593434,0.0,0.1044176706827309,0.0333333333333333,0.0,0.0392156862745098,0.0174927113702623,0.0159362549800796,0.0239574090505767
다사593456,0.0,0.039156626506024,0.1333333333333333,0.1713335181591349,0.0196078431372549,0.0,0.0318725099601593,0.0350488021295474
다사604467,0.0,0.0291164658634538,0.1333333333333333,0.5797004690426212,0.0196078431372549,0.0116618075801749,0.0199203187250996,0.2191659272404614
다사601468,0.0,0.0060240963855421,0.1,0.098589477376756,0.2352941176470588,0.0145772594752186,0.0398406374501992,0.1495119787045253
다사576461,0.0,0.0130522088353413,0.2,0.0,0.0784313725490196,0.0116618075801749,0.0239043824701195,0.1472937000887311
다사576461,0.0,0.0,0.2,0.0,0.0784313725490196,0.0116618075801749,0.0239043824701195,0.1472937000887311
다사662409,0.0,0.0,0.0333333333333333,0.008573654024959,0.0392156862745098,0.0,0.0,0.0031055900621118
다사587454,0.0,0.03714859437751,0.1666666666666666,0.0,0.0588235294117647,0.0087463556851311,0.0438247011952191,0.0377107364685004
다사596425,0.0,0.0,0.1333333333333333,0.0,0.0196078431372549,0.0058309037900874,0.0159362549800796,0.1614906832298136
다사599453,0.0,0.036144578313253,0.1,0.0,0.1176470588235294,0.0204081632653061,0.0239043824701195,0.0709849157054126
다사611438,0.0,0.07429718875502,0.0333333333333333,0.0,0.0,0.0,0.0,0.0514640638864241
다사619444,0.0,0.0893574297188754,0.0666666666666666,0.0,0.0,0.0029154518950437,0.0039840637450199,0.1264418811002662
