gid,acci_cnt,2030val,신호등,버스저녁하차,생활서비스,소매점,음식점,퇴근시간자전거
다사606458,0,43,2,0,2,3,5,127
다사608428,0,0,3,295.75,0,0,0,127
다사609429,0,0,16,0,0,0,0,127
다사587462,1,9,4,0,2,4,19,128
다사566438,0,0,3,0,2,4,13,128
다사649428,0,0,2,0,0,0,0,128
다사589451,0,49,2,0,5,14,6,129
다사588410,0,0,12,529.75,0,0,0,129
다사567431,0,0,2,215.5416667,2,1,2,129
다사587411,0,0,3,41.83333333,3,0,5,129
다사598405,0,0,7,0,0,0,0,129
다사585461,0,0,8,0,2,4,1,130
다사583428,0,0,1,0,0,0,3,130
다사629439,0,0,2,0,0,0,0,130
다사595451,0,34,2,439.4444444,7,11,29,131
다사625437,0,198,8,0,0,0,0,132
다사561435,0,0,1,0,0,0,0,132
다사571431,0,111,4,0,1,3,12,134
다사570429,0,0,5,1419.7,2,3,4,134
다사545439,0,116,4,1938.416667,8,4,24,135
다사565437,0,43,1,1687.76,9,2,3,135
다사648431,0,0,4,4211.263889,0,0,0,135
다사647431,0,0,3,1870.992424,0,0,0,135
다사550432,0,46,4,0,8,6,2,136
다사587417,0,16,2,0,0,0,1,136
다사588417,0,0,9,0,0,0,1,136
다사649417,0,362,4,0,0,3,11,137
다사598454,0,67,1,0,1,4,4,137
다사607389,0,51,2,0,1,0,1,137
다사551444,0,0,4,475.25,2,4,1,137
다사566454,0,0,3,0,14,10,3,137
다사548439,0,99,4,0,6,2,4,138
다사548441,0,40,2,295.9166667,1,4,5,138
다사590426,0,25,7,1982.24359,3,0,3,138
다사548440,0,0,1,0,2,5,7,138
다사581408,0,27,4,0,1,1,6,139
다사589435,0,25,2,0,2,8,5,139
다사614439,0,0,2,0,1,2,0,139
다사614440,0,0,4,0,0,0,0,139
다사598439,0,63,2,787.5,1,0,5,141
다사598449,0,58,4,0,2,1,8,141
다사593468,0,44,1,0,2,4,4,141
다사584465,0,27,1,0,2,1,0,141
다사654419,0,27,1,0,0,0,0,141
다사584464,0,13,3,0,1,2,11,141
다사584463,0,0,4,4824.333333,1,2,7,141
다사593469,0,0,3,1903.283333,3,1,0,141
다사593470,0,0,4,972.55,2,4,6,141
다사608454,1,0,4,247.0416667,7,7,9,141
다사608453,0,0,9,0,1,1,2,141
다사595407,0,0,14,0,0,0,0,141
다사603465,0,38,1,375.7916667,1,3,7,142
다사603464,1,9,7,0,2,0,0,142
다사583416,0,0,3,0,0,0,0,142
다사618447,0,75,5,1908.75,4,4,0,143
다사617447,0,0,12,0,0,2,0,143
다사574441,0,131,2,0,5,0,4,144
다사575458,0,7,4,0,6,3,17,144
다사583432,0,0,4,0,0,1,5,144
다사598442,0,99,4,464.3611111,2,0,0,145
다사630436,0,68,6,0,4,9,8,145
다사643435,0,0,2,0,0,0,0,145
다사580441,0,88,7,0,1,3,43,146
다사634438,0,78,1,2127.035714,6,6,4,146
다사597414,0,48,4,0,1,3,2,146
다사631440,0,20,2,800.5,0,3,1,147
다사612459,0,0,3,647.0833333,0,0,0,147
다사541420,0,0,21,0,0,0,0,147
다사612458,0,0,5,0,0,0,0,147
다사630440,0,0,1,0,0,0,0,147
다사545449,0,29,5,0,7,3,10,148
다사601416,0,21,2,0,1,4,2,148
다사546449,0,17,2,0,2,0,2,148
다사585468,0,0,2,1190.388889,5,5,13,148
다사609461,0,0,5,358.4166667,0,2,0,148
다사546448,0,0,7,0,16,38,11,148
다사601416,0,0,2,0,1,4,2,148
다사608461,0,0,2,0,0,0,0,148
다사602441,0,85,4,0,0,1,0,149
다사544422,0,29,2,0,0,0,0,149
다사546434,0,71,3,277.375,5,7,4,150
다사545434,0,53,1,0,2,2,0,150
다사546435,0,10,2,0,1,1,0,150
다사594414,0,0,4,0,1,3,1,150
다사586439,0,29,4,0,2,7,17,151
다사567458,0,27,3,0,0,0,0,152
다사658421,0,0,6,1263.244745,0,0,0,152
다사581445,0,0,2,495.75,5,2,7,152
다사582444,0,0,4,0,3,111,24,152
다사567457,0,0,3,0,0,0,0,152
다사591441,0,97,4,0,5,4,9,153
다사592441,1,0,16,0,4,1,10,153
다사580436,0,0,1,0,0,0,0,154
다사599440,0,99,4,666.6666667,0,0,0,155
다사555447,0,130,4,0,0,0,0,156
다사582470,0,16,2,0,5,11,10,156
다사578465,0,0,4,0,3,3,10,156
다사582468,0,0,4,0,1,5,5,156
다사555446,0,0,8,0,0,0,0,156
다사650427,0,0,6,0,0,0,0,157
다사629445,0,0,6,0,0,0,0,157
다사601440,0,113,2,0,0,0,0,159
다사599453,0,36,3,0,6,7,6,160
다사620442,0,0,5,0,0,1,0,160
다사588440,0,168,1,0,14,21,34,161
다사592437,0,0,4,2739.625,2,6,12,161
다사604435,0,0,2,0,0,0,0,161
다사549431,0,13,2,456.6923077,4,6,5,162
다사591422,0,0,1,805.5598421,1,1,6,162
다사600470,0,131,1,0,8,10,11,163
다사608448,0,82,2,587.7916667,11,7,4,163
다사593440,0,37,3,2105.680556,3,6,9,163
다사562436,0,0,5,0,1,4,18,163
다사587469,0,55,2,0,2,2,7,164
다사587470,0,8,4,1707.916667,4,4,3,164
다사588470,0,0,6,548.8166667,2,5,3,164
다사588468,0,0,6,0,3,8,4,164
다사588469,0,0,4,0,0,0,4,164
다사598415,0,85,3,4980.597222,8,2,6,165
다사606391,0,26,1,0,0,0,0,165
다사565435,0,17,4,0,4,4,5,165
다사583437,0,500,1,0,14,10,20,166
다사580438,0,160,2,444.5833333,1,0,0,166
다사587431,0,128,10,401.9322917,2,8,6,166
다사591471,0,0,3,2699.083333,2,3,9,166
다사587431,0,0,10,401.9322917,2,8,6,166
다사590471,0,0,1,0,5,4,13,166
다사582409,0,0,2,0,0,0,0,166
다사595443,0,96,4,0,5,4,4,167
다사584417,0,0,5,0,0,0,0,167
다사587472,0,57,2,0,0,3,5,168
다사580451,0,22,4,251.6666667,4,2,11,168
다사568445,0,13,2,0,2,4,8,168
다사591455,0,0,3,278.2916667,4,1,5,168
다사592456,0,159,3,0,1,0,6,170
다사545442,0,127,4,0,10,6,9,170
다사608471,0,67,3,0,8,4,7,170
다사545441,0,6,4,910.5,9,7,38,170
다사652419,0,0,1,1687.486486,0,0,0,170
다사594430,0,0,22,1332.083333,2,1,1,170
다사601433,0,130,7,0,7,11,6,172
다사609468,0,81,6,0,4,3,4,172
다사608467,0,78,6,0,1,1,1,172
다사610447,0,76,4,750.6333333,2,2,1,172
다사596471,0,38,1,0,8,7,17,172
다사608468,2,0,15,3814,0,0,2,172
다사614433,0,0,2,0,0,0,0,173
다사602468,0,58,1,0,0,5,4,174
다사586458,0,23,4,1123.204082,0,5,6,174
다사602467,0,0,7,471.6388889,1,0,7,174
다사572448,0,0,2,108.5,0,0,0,174
다사601449,0,0,6,0,1,1,12,174
다사651430,0,0,6,0,0,0,0,174
다사652430,0,0,3,0,0,0,0,174
다사598458,0,110,3,554.4444444,2,1,9,175
다사598430,0,55,3,0,3,1,11,175
다사593473,0,0,4,2433.65,2,6,12,175
다사600472,0,0,5,628.1944444,5,6,9,175
다사599473,0,0,3,0,7,8,3,175
다사599472,0,0,1,0,6,14,5,175
다사600473,0,0,3,0,5,6,10,175
다사593472,0,0,2,0,3,3,3,175
다사594472,0,0,2,0,3,2,8,175
다사543443,0,38,9,0,1,1,0,176
다사542443,0,0,1,0,0,0,0,176
다사582415,0,76,4,2670.944444,1,0,5,177
다사574443,0,50,2,0,7,4,0,177
다사628438,0,0,6,3720.541667,0,0,0,177
다사589450,0,0,3,0,7,9,7,177
다사586443,0,0,4,0,1,1,8,177
다사543436,0,85,2,155.9166667,3,8,3,178
다사542436,0,0,20,0,0,1,2,178
다사560450,0,0,1,0,5,343,126,179
다사595448,0,0,3,0,1,2,3,179
다사561449,0,0,4,0,0,0,0,179
다사560449,0,0,1,0,0,0,0,179
다사586418,0,95,6,2748.631944,6,1,5,180
다사592458,0,57,2,0,3,7,0,180
다사584439,0,0,2,1926.833333,3,3,3,180
다사599428,0,0,1,0,2,1,2,180
다사599427,0,0,2,0,1,3,2,180
다사600427,0,0,1,0,0,0,0,180
다사610449,0,51,4,0,2,3,9,181
다사590412,0,0,4,0,0,0,0,181
다사605440,0,73,4,694.9,0,0,0,182
다사611462,0,35,10,1047.52381,15,11,7,183
다사612462,0,18,4,0,0,1,8,183
다사655420,0,0,4,1905.945235,0,0,0,183
다사611461,0,0,10,0,0,0,0,183
다사583411,0,0,6,0,0,0,0,183
다사646433,0,44,4,3451.816667,0,0,0,184
다사595461,0,6,3,0,4,5,10,184
다사595413,0,26,1,2085.083333,3,4,0,185
다사608427,0,0,3,87.33333333,0,0,0,185
다사586435,0,0,3,0,8,5,22,185
다사610428,0,0,1,0,1,1,6,185
다사584477,0,77,6,0,2,7,3,186
다사585477,0,0,2,2294.756944,22,15,26,186
다사572463,0,0,6,0,3,1,4,187
다사604442,0,0,8,0,0,1,0,187
다사612435,0,0,5,0,0,0,0,187
다사620435,0,0,2,715.9583333,0,0,0,189
다사601451,0,0,13,0,5,3,9,189
다사621436,0,0,1,0,0,0,0,189
다사541425,0,0,4,0,0,0,0,190
다사583433,0,24,4,0,0,3,2,192
다사582433,0,0,10,0,2,2,2,192
다사605432,0,996,4,0,7,12,21,193
다사603459,0,87,2,0,6,2,4,193
다사547431,0,80,2,0,3,7,1,193
다사573441,0,38,3,147.0833333,1,6,4,193
다사591431,0,30,3,0,3,5,6,193
다사605431,0,0,10,0,0,0,0,193
다사584434,0,78,4,2066.770833,2,1,5,194
다사573455,0,130,1,0,0,0,0,195
다사606473,0,34,3,0,0,0,0,195
다사605473,0,0,1,0,3,7,11,195
다사585445,0,0,8,0,3,2,23,195
다사586445,0,0,1,0,2,4,2,195
다사606472,0,0,2,0,1,5,4,195
다사597438,0,78,1,380.75,0,0,0,196
다사582480,0,62,1,0,1,1,0,196
다사582479,0,37,3,0,0,0,0,196
다사587475,0,0,3,501.9583333,0,4,1,197
다사588477,0,0,2,0,4,12,7,197
다사587476,0,0,2,0,1,1,4,197
다사597477,0,0,2,0,0,0,0,197
다사579442,0,0,7,402.7808219,4,5,0,198
다사569463,0,174,4,2637.25,0,0,0,199
다사570463,0,160,16,0,8,7,4,199
다사611450,0,70,1,0,1,1,2,200
다사588436,0,53,3,0,6,9,16,200
다사589436,0,51,1,413.5,4,8,6,200
다사579453,0,14,4,1391.106061,7,9,31,200
다사578453,1,10,12,3179.804054,4,3,12,200
다사578453,1,0,12,3179.804054,4,3,12,200
다사578454,0,0,12,1522.400794,5,5,3,200
다사579453,0,0,4,1391.106061,7,9,31,200
다사601422,0,44,4,2306.638889,1,1,5,201
다사542433,0,0,10,0,3,0,12,201
다사630439,0,94,1,0,1,0,3,203
다사628439,0,214,6,0,15,18,20,205
다사542439,0,0,17,448.7202381,0,0,0,205
다사578445,0,0,4,0,0,0,0,205
다사583431,0,143,7,681,4,2,4,206
다사547434,0,127,3,0,2,5,4,206
다사625438,0,0,7,0,0,0,0,207
다사585437,0,236,2,0,9,19,17,208
다사602430,0,54,1,0,0,0,0,208
다사590427,0,48,1,0,1,1,5,208
다사585436,0,0,14,1866.692708,5,3,7,208
다사580440,0,0,1,477.25,0,0,0,208
다사604434,0,0,1,460.6098039,4,4,9,208
다사585437,0,0,2,0,9,19,17,208
다사603430,0,0,1,0,0,0,0,208
다사610444,0,0,3,2812.088889,0,10,4,209
다사551453,0,135,4,0,0,0,0,210
다사552452,0,100,12,0,0,0,0,210
다사615437,0,89,2,0,0,0,0,210
다사586441,0,84,4,0,4,1,9,210
다사614437,0,68,2,414.09375,0,0,0,210
다사593476,0,7,2,0,17,14,14,210
다사594476,0,0,4,0,6,10,3,210
다사594477,0,0,8,0,0,0,0,210
다사541427,0,0,5,0,0,0,0,210
다사615436,0,0,3,0,0,0,0,210
다사591478,0,101,3,0,0,0,0,212
다사590478,0,97,5,1597.109091,0,0,0,212
다사591477,0,18,2,0,35,18,43,212
다사594436,0,0,1,1063.472222,10,6,4,212
다사568449,0,0,12,806.4444444,4,2,10,212
다사581475,0,0,4,0,0,0,1,212
다사582477,0,0,1,0,0,0,0,212
다사618434,0,0,3,937.375,11,17,34,213
다사617434,0,0,4,0,3,3,2,213
다사603445,0,45,1,967.1770833,1,6,4,214
다사595463,1,32,5,1691.854167,9,5,30,214
다사543421,0,17,1,0,3,0,23,214
다사594464,0,128,2,0,18,12,23,215
다사598441,0,6,4,840.7777778,7,4,9,215
다사611469,0,0,2,0,0,0,0,215
다사612470,0,0,1,0,0,0,0,215
다사568438,0,0,2,0,9,3,18,216
다사567438,0,0,7,0,4,1,8,216
다사554449,0,167,1,0,9,5,4,218
다사555449,0,159,2,0,0,0,0,218
다사554450,0,48,1,874.9833333,0,2,1,218
다사555451,0,47,1,0,0,0,0,218
다사568447,0,0,4,1148.875,1,5,8,218
다사579451,0,0,24,439.1388889,1,5,5,218
다사646431,0,0,5,0,0,0,0,218
다사617452,0,0,2,0,1,0,2,219
다사586453,0,13,4,653.0416667,0,0,1,220
다사543430,0,145,4,150.625,2,2,6,221
다사607448,0,54,5,632.625,8,10,5,221
다사542429,0,32,1,0,2,1,5,221
다사542430,0,0,9,2115.194444,7,6,18,221
다사649430,0,0,2,0,0,0,0,221
다사596417,0,56,4,378,4,5,7,222
다사598455,0,0,3,0,0,0,0,222
다사606457,0,28,2,1235.288889,4,0,10,223
다사592463,0,0,2,0,1,0,3,223
다사614456,0,0,2,0,0,3,2,223
다사650431,0,45,4,0,0,0,1,225
다사571451,0,72,4,0,0,0,0,226
다사571456,0,69,1,0,0,0,0,226
다사582460,0,17,1,0,0,6,3,226
다사597431,0,62,3,0,0,6,5,227
다사598431,0,52,2,0,1,0,1,227
다사561445,0,0,3,200.5,0,0,0,227
다사608452,0,0,4,0,0,0,2,227
다사579474,0,67,7,646.6354167,2,0,3,228
다사590418,0,52,1,0,3,1,8,228
다사590420,0,30,4,0,6,1,6,228
다사595438,0,0,4,2058.433333,1,1,3,228
다사591418,0,0,2,0,0,0,4,228
다사598450,0,0,3,0,6,16,22,229
다사600440,0,65,2,2433,0,0,0,230
다사596465,0,138,3,976.3809524,0,0,0,231
다사552433,0,24,4,0,6,8,3,232
다사588453,0,0,1,0,0,3,6,232
다사580460,0,55,2,0,1,3,0,233
다사597466,0,20,2,0,5,4,2,233
다사613440,0,0,6,0,0,4,3,233
다사606426,0,0,6,454.8333333,0,0,0,234
다사601417,0,57,6,0,5,5,7,236
다사601417,0,0,6,0,5,5,7,236
다사647432,0,0,3,0,0,0,0,236
다사607454,0,0,1,1099.533333,3,4,7,237
다사542424,0,47,4,0,1,4,12,239
다사598465,0,102,1,0,0,0,0,240
다사648433,0,56,2,0,4,3,16,240
다사576443,0,0,2,100.3333333,0,0,0,240
다사649435,0,45,1,0,4,2,4,242
다사570465,0,0,2,737.75,0,0,0,243
다사586413,0,0,4,86.66666667,0,0,0,244
다사550435,0,18,1,1391.472222,4,8,15,245
다사592455,0,37,5,720.4444444,0,3,2,247
다사591416,0,0,2,40.25,0,0,0,247
다사556446,0,0,7,243,3,2,8,249
다사592411,0,0,1,1001.958333,2,76,63,252
다사589463,0,0,16,0,1,3,4,252
다사589455,1,60,1,0,11,8,15,253
다사590455,0,0,3,0,2,5,12,253
다사613439,0,0,4,0,6,6,14,255
다사576472,1,48,2,767.71875,1,2,1,256
다사594412,0,24,6,1371.3125,3,2,19,256
다사594467,1,45,1,0,7,7,4,257
다사583461,0,132,3,0,1,2,7,258
다사596459,0,56,1,0,0,9,7,259
다사610441,0,77,2,0,0,1,0,260
다사604443,0,0,4,942.1666667,5,8,14,260
다사572470,0,99,2,0,0,0,0,261
다사572471,0,19,4,0,0,0,0,261
다사604427,0,0,5,0,0,0,0,261
다사579448,0,107,2,0,11,5,24,262
다사601450,1,16,4,0,20,6,7,262
다사604441,0,0,4,0,11,23,9,262
다사597428,0,7,6,185.1666667,3,5,13,264
다사541421,0,0,1,1874.736111,0,0,0,264
다사658422,0,0,6,0,0,0,0,265
다사647436,0,91,2,0,0,0,0,267
다사571448,0,0,6,0,0,0,0,267
다사617446,0,0,7,0,2,1,1,268
다사588408,0,84,4,0,1,1,1,271
다사568456,0,69,3,0,0,1,0,271
다사585462,0,16,4,0,1,10,6,271
다사577447,0,10,6,1231.0625,0,0,0,271
다사599429,0,0,5,0,0,0,1,271
다사581447,0,0,12,2010.245833,2,8,9,272
다사545446,0,46,7,0,0,1,0,273
다사546444,0,0,12,0,0,2,6,273
다사545445,0,0,1,0,0,0,0,273
다사563459,0,140,3,0,1,0,1,274
다사564458,0,111,12,0,0,0,0,274
다사546437,0,71,6,1667.75,10,5,15,274
다사547437,0,43,2,0,4,5,6,274
다사604424,0,11,1,749.6666667,0,4,0,274
다사583410,0,0,1,0,0,0,0,279
다사634439,0,67,1,1986.25,2,0,1,280
다사568448,0,0,2,4143.166667,6,7,9,280
다사607443,0,89,4,0,0,3,1,281
다사580445,0,0,4,0,4,5,9,281
다사619442,0,0,8,0,0,0,0,281
다사589466,0,0,6,0,1,0,0,282
다사595425,0,52,4,1097.333333,3,4,0,283
다사602459,0,47,2,0,1,1,10,283
다사601459,0,46,2,0,3,4,10,283
다사619444,0,89,2,0,0,1,1,285
다사576458,0,7,8,0,5,2,13,288
다사576458,0,0,8,0,5,2,13,288
다사560448,0,0,9,0,4,0,8,288
다사607436,0,0,6,651.4693775,7,4,3,289
다사606436,0,0,3,0,5,2,5,289
다사604463,0,13,1,1646.444444,2,1,1,290
다사550444,0,0,4,615.9166667,0,2,3,291
다사613432,0,63,4,269.1666667,1,0,0,292
다사612432,0,57,4,65.16666667,0,1,0,292
다사631444,0,0,1,0,0,0,0,293
다사617455,0,0,4,0,4,2,3,296
다사617454,0,0,6,0,1,2,4,296
다사617456,0,0,1,0,0,0,1,296
다사607461,0,0,5,0,0,0,0,296
다사604432,0,0,2,0,0,0,0,298
다사595462,0,34,1,0,2,2,8,299
다사612443,0,0,2,1754.976852,0,1,8,301
다사610443,0,11,1,0,2,3,16,303
다사585417,0,0,7,0,0,2,0,303
다사610438,0,0,3,391.7604167,40,38,51,304
다사558451,0,0,3,287.4166667,12,19,22,304
다사604452,0,0,6,0,4,3,8,304
다사583468,0,0,6,0,2,2,6,304
다사558452,0,0,8,0,0,0,0,304
다사610456,0,0,2,0,0,5,7,305
다사541424,0,0,6,0,0,0,0,307
다사547441,0,85,1,479.6666667,5,9,1,308
다사582467,0,0,3,0,2,3,3,308
다사585469,0,63,1,862.5277778,1,5,6,309
다사599422,0,47,5,2904.375,4,7,6,309
다사548448,0,0,12,471.8277778,4,6,19,309
다사613450,0,25,2,0,3,1,4,310
다사612450,0,24,5,1379.595833,0,2,1,310
다사544432,0,35,5,445.375,1,4,9,312
다사622436,0,0,12,0,0,0,0,315
다사550436,0,59,4,496.8125,5,10,13,316
다사547433,0,120,4,0,9,9,7,317
다사583470,0,36,2,0,9,3,6,317
다사610454,0,0,16,0,0,1,2,322
다사557456,0,0,5,0,0,0,0,323
다사603428,0,70,2,0,2,2,1,324
다사555445,0,8,5,0,1,5,8,324
다사608431,0,0,4,0,0,0,0,324
다사577448,0,110,8,9.583333333,3,8,2,325
다사589426,1,0,5,706.375,0,0,0,325
다사613445,1,0,4,1667.083333,4,9,15,326
다사613441,0,0,4,345.0625,0,1,0,326
다사570461,0,26,2,0,0,0,0,327
다사617463,0,0,7,0,0,0,0,327
다사601470,0,35,2,0,2,4,3,329
다사576450,0,0,13,243.8666667,0,1,21,329
다사616451,0,0,2,0,3,1,0,329
다사589470,0,0,4,1159.75,1,1,5,330
다사561456,0,0,4,0,2,2,12,330
다사595464,0,0,2,0,2,0,2,330
다사560456,0,0,3,0,0,1,0,330
다사560457,0,0,4,0,0,0,0,330
다사610461,0,0,2,305.375,0,0,0,331
다사592413,0,0,3,0,0,1,7,331
다사576461,0,13,6,0,4,4,6,332
다사575463,0,0,2,1398.770833,1,2,8,332
다사576461,0,0,6,0,4,4,6,332
다사589460,0,0,4,0,2,0,4,332
다사628445,0,0,3,0,0,0,0,332
다사574450,0,0,1,0,0,0,0,332
다사595423,0,39,6,0,2,4,7,334
다사594423,0,21,2,720,1,8,6,334
다사615466,0,30,2,0,1,0,0,335
다사603477,0,0,2,0,1,1,0,336
다사601468,0,6,3,726.0416667,12,5,10,337
다사595428,0,42,8,0,1,0,3,338
다사600471,0,29,3,728,13,11,7,338
다사595428,0,0,8,0,1,0,3,338
다사592464,0,0,3,0,6,6,6,339
다사589427,0,0,1,2574.958333,0,1,5,340
다사583472,0,0,4,1658.766667,3,6,6,341
다사592472,0,0,6,0,8,10,8,341
다사625444,0,0,4,708.25,0,0,0,342
다사607470,0,0,6,0,7,6,5,342
다사609469,0,0,2,0,0,4,3,342
다사586434,1,0,10,0,0,1,3,342
다사542428,0,0,2,0,0,2,0,343
다사633441,0,0,5,0,0,1,0,343
다사634441,0,0,6,0,0,0,0,343
다사580459,0,76,2,0,1,3,1,344
다사570468,0,21,8,2173.861111,2,1,1,344
다사607453,0,0,8,716.2407407,2,4,2,344
다사547435,0,0,1,0,2,4,1,345
다사586432,0,0,10,1526.921182,2,4,8,346
다사595472,0,0,2,0,4,2,6,347
다사549438,0,0,12,941.3958333,6,6,12,348
다사561453,0,0,8,0,5,14,7,348
다사560453,0,0,2,0,0,0,1,348
다사565456,0,208,4,2745.970833,1,4,2,350
다사602473,0,0,4,0,3,6,12,351
다사574463,0,17,4,0,0,1,15,353
다사616441,0,0,3,0,1,0,0,353
다사597472,0,23,4,3918.958333,4,5,23,355
다사598429,0,0,4,7364.291667,5,10,13,355
다사622442,0,0,1,0,0,0,0,355
다사583460,0,19,1,0,0,4,6,356
다사598475,0,0,4,953.1111111,1,6,2,357
다사598466,0,89,2,0,3,5,3,358
다사649431,0,49,2,0,51,63,77,360
다사614455,0,0,4,0,1,1,2,360
다사607455,0,0,10,320.5,4,2,27,361
다사581460,0,0,3,0,0,3,1,361
다사596426,0,34,4,319.2916667,4,15,11,364
다사615462,0,8,1,746.9166667,1,2,5,364
다사596426,0,0,4,319.2916667,4,15,11,364
다사596425,0,0,4,0,1,2,4,364
다사607472,0,43,2,0,4,11,12,365
다사585414,0,0,10,96.04166667,0,0,0,367
다사606471,0,0,1,0,3,2,10,367
다사604473,0,0,3,0,4,0,12,371
다사599419,0,64,8,0,4,3,10,372
다사599419,0,0,8,0,4,3,10,372
다사554448,0,49,12,0,0,0,0,374
다사648432,1,24,5,1545.020833,29,59,67,375
다사567463,0,90,1,0,0,0,0,378
다사567465,0,57,12,0,0,0,0,378
다사600422,0,31,4,553.0833333,1,9,8,378
다사566464,0,0,4,0,0,0,0,378
다사582482,0,107,3,0,0,0,0,379
다사597476,0,31,3,0,3,5,0,380
다사553449,0,87,9,1152.99537,0,0,0,382
다사561448,0,0,9,0,0,0,0,383
다사604460,0,110,3,0,3,5,8,385
다사605460,0,0,9,0,1,1,4,385
다사584438,0,0,30,986.9666667,1,1,8,388
다사578459,0,22,4,660.4754098,1,5,4,390
다사586415,0,0,1,0,0,0,0,390
다사593467,0,116,3,0,17,18,2,396
다사579480,0,0,4,0,0,0,0,397
다사579481,0,0,1,0,0,0,0,397
다사595420,0,14,7,0,0,0,3,398
다사594418,0,0,2,0,1,0,0,398
다사583477,0,0,4,0,0,0,0,398
다사583475,0,0,4,3810.366667,5,8,7,399
다사569457,0,0,4,0,1,5,7,399
다사608459,0,0,7,0,0,0,4,399
다사604462,0,37,3,510.75,2,1,5,400
다사604433,0,232,10,0,5,3,2,401
다사579473,0,0,3,0,4,2,17,401
다사604430,0,0,2,0,0,0,0,401
다사577456,0,44,4,1165.083333,6,5,12,402
다사592412,0,0,8,1243.875,0,0,4,402
다사577456,0,0,4,1165.083333,6,5,12,402
다사645438,0,0,4,0,0,0,0,402
다사613456,0,0,8,0,0,0,0,404
다사568455,0,0,18,1638,1,3,10,408
다사588478,0,0,9,0,6,1,2,409
다사589419,0,16,4,462.0714286,2,3,4,413
다사607434,0,0,4,0,0,0,0,417
다사592421,0,0,6,710.7651515,3,4,6,421
다사593477,0,0,2,1588.616667,0,25,64,422
다사592477,0,0,4,1025.931818,6,15,18,422
다사607460,0,59,1,0,0,3,8,423
다사546436,0,0,8,1155.083333,1,6,8,424
다사553451,0,31,6,0,1,0,1,428
다사578472,0,74,2,0,4,4,9,429
다사577472,0,0,4,0,2,2,2,429
다사616433,0,0,4,1379.064815,0,2,1,430
다사587429,0,0,8,0,1,1,3,430
다사619434,0,142,6,0,0,0,0,438
다사583466,0,0,4,2014.095833,4,4,5,441
다사602466,0,0,5,0,1,0,6,441
다사570464,0,0,2,1300.333333,11,8,5,442
다사553453,0,96,2,0,0,0,0,443
다사545443,0,73,3,900.25,4,13,13,443
다사597427,0,29,2,0,4,4,19,446
다사610455,0,0,5,0,1,170,89,446
다사575460,0,97,1,0,3,2,5,450
다사554452,0,0,3,0,0,0,0,451
다사580447,1,0,2,0,3,3,39,458
다사547442,0,39,7,2596.416667,6,8,9,462
다사584469,0,0,2,0,4,5,7,465
다사597422,0,41,16,2627.541667,2,9,8,466
다사597422,0,0,16,2627.541667,2,9,8,466
다사616452,0,0,1,0,1,0,1,466
다사615452,0,0,12,0,0,0,0,466
다사582443,0,0,2,0,0,0,0,468
다사573469,0,0,6,0,0,0,0,469
다사586431,0,146,4,0,2,3,9,470
다사586431,0,0,4,0,2,3,9,470
다사581467,0,0,4,2335.8,6,1,4,472
다사564457,0,0,5,0,0,10,5,472
다사549448,0,31,5,897.1444444,5,12,28,473
다사586469,0,0,3,0,2,6,0,473
다사564462,0,104,1,0,0,0,0,475
다사544446,0,0,12,0,0,0,0,475
다사583440,0,35,6,2880.333333,11,8,10,476
다사583440,0,0,6,2880.333333,11,8,10,476
다사565454,0,0,3,1764.583333,5,5,1,478
다사619441,0,0,5,0,0,0,0,480
다사593471,0,0,2,0,7,8,26,482
다사592471,0,0,6,0,2,4,0,482
다사559451,0,0,1,1870.166667,1,4,0,483
다사577473,0,0,3,0,0,0,0,484
다사610462,0,21,2,1564.8,1,3,10,486
다사562453,0,0,7,2294.004926,12,177,31,491
다사587471,1,0,2,749.9722222,1,3,1,493
다사604467,0,29,4,4269.083333,1,4,5,494
다사578466,0,0,1,0,2,2,8,494
다사583441,1,19,22,1650.322222,11,5,4,496
다사583441,1,0,22,1650.322222,11,5,4,496
다사601469,0,12,2,0,2,10,3,503
다사604431,0,432,2,0,14,8,11,506
다사592416,0,30,4,315.0166667,3,4,10,506
다사594429,0,15,6,0,1,2,2,508
다사594429,0,0,6,0,1,2,2,508
다사577458,0,0,8,863.7704918,2,8,7,510
다사608469,0,0,6,1634.44537,7,5,12,514
다사555448,0,30,1,0,0,0,0,515
다사589484,0,0,3,0,0,0,0,515
다사593419,0,0,2,0,1,1,3,518
다사616463,0,9,11,0,0,1,2,519
다사616456,0,0,4,539.1166667,1,1,5,519
다사573472,0,45,4,0,0,0,0,522
다사592422,0,0,7,1125.75,4,1,10,522
다사556451,0,0,5,0,0,0,0,522
다사573472,0,0,4,0,0,0,0,522
다사573471,0,0,2,0,0,0,0,522
다사618446,0,119,2,0,0,0,0,523
다사580448,0,0,10,4002.175439,11,8,16,524
다사562456,0,88,4,0,0,1,2,528
다사569461,0,0,14,27.26666667,0,0,0,529
다사595426,0,12,12,0,1,2,8,534
다사595426,0,0,12,0,1,2,8,534
다사588485,0,0,4,0,0,0,0,534
다사607471,0,0,4,410.4772727,3,0,7,537
다사613455,0,0,6,0,1,5,1,541
다사597420,0,162,4,342.1904762,9,7,14,542
다사598420,0,114,4,6131.930556,2,3,2,542
다사598420,0,0,4,6131.930556,2,3,2,542
다사597420,0,0,4,342.1904762,9,7,14,542
다사614462,0,0,3,0,1,3,21,547
다사585434,0,0,16,0,1,4,3,550
