,gid,pre,geometry
357,다사556451,0.00694596220273291,"MULTIPOLYGON (((126.9976553486524 37.50410280374662, 126.9976493092882 37.5050041349858, 126.9987806900818 37.50500894102427, 126.9987867158458 37.50410760962952, 126.9976553486524 37.50410280374662)))"
358,다사555446,0.0069261950868295796,"MULTIPOLYGON (((126.996554242507 37.49959132953155, 126.9965481908904 37.50049266130838, 126.9976795034195 37.5004974774028, 126.9976855414389 37.49959614547007, 126.996554242507 37.49959132953155)))"
359,다사592472,0.0069247078476673204,"MULTIPOLYGON (((127.0382681357904 37.52319702924741, 127.0382625808512 37.52409836295521, 127.0393942566813 37.5241027819152, 127.0393997980071 37.52320144806441, 127.0382681357904 37.52319702924741)))"
360,다사606471,0.00691269799507101,"MULTIPOLYGON (((127.0541167931751 37.52235657017756, 127.0541114290644 37.52325790599397, 127.0552430946815 37.52326217301206, 127.0552484451792 37.52236083705755, 127.0541167931751 37.52235657017756)))"
361,다사640428,0.0068816115471345,"MULTIPOLYGON (((127.0928036392488 37.48373779694454, 127.0927987473656 37.48463914321125, 127.0939298359176 37.48464303614721, 127.0939347142135 37.48374168975446, 127.0928036392488 37.48373779694454)))"
362,다사604462,0.006876446208394739,"MULTIPOLYGON (((127.051902001109 37.51423597780225, 127.0518966119332 37.51513731458847, 127.0530281545767 37.51514160204324, 127.0530335301449 37.51424026511826, 127.051902001109 37.51423597780225)))"
363,다사586443,0.00686699540629901,"MULTIPOLYGON (((127.0316415205122 37.49703157592192, 127.0316358911688 37.49793291278395, 127.0327671709626 37.49793739259562, 127.0327727867102 37.49703605558857, 127.0316415205122 37.49703157592192)))"
364,다사603464,0.00686241523401698,"MULTIPOLYGON (((127.050759666506 37.51603435280259, 127.0507542632413 37.51693568917258, 127.0518858328616 37.51693998774522, 127.0518912225175 37.51603865123612, 127.050759666506 37.51603435280259)))"
365,다사642407,0.0068440569059202705,"MULTIPOLYGON (((127.0951678982404 37.46481726288284, 127.0951630380798 37.46571861230727, 127.0962938418582 37.46572248095603, 127.0962986884442 37.46482113140635, 127.0951678982404 37.46481726288284)))"
366,다사600471,0.00680756492689954,"MULTIPOLYGON (((127.0473268861895 37.52233074120587, 127.0473214404009 37.5232320761864, 127.0484531045753 37.52323640826133, 127.0484585367509 37.52233507314061, 127.0473268861895 37.52233074120587)))"
367,다사591417,0.00680502957844371,"MULTIPOLYGON (((127.0374423625559 37.47361904012184, 127.0374368076283 37.4745203813079, 127.0385677353705 37.47452480323169, 127.038573276718 37.47362346190245, 127.0374423625559 37.47361904012184)))"
368,다사587454,0.00679459705656004,"MULTIPOLYGON (((127.0327109997271 37.50695075504348, 127.0327053812273 37.507852090526, 127.0338368108655 37.50785656109622, 127.0338424157628 37.50695522546902, 127.0327109997271 37.50695075504348)))"
369,다사571433,0.00679016192711297,"MULTIPOLYGON (((127.0147308764748 37.48794972695143, 127.014725045793 37.48885106298268, 127.0158561858329 37.48885570378395, 127.0158620029251 37.48795436760248, 127.0147308764748 37.48794972695143)))"
370,다사600466,0.006776334755615079,"MULTIPOLYGON (((127.0473541114939 37.51782406422457, 127.0473486669181 37.51872539989797, 127.0484802630337 37.51872973127199, 127.0484856939996 37.51782839545841, 127.0473541114939 37.51782406422457)))"
371,다사606426,0.00677019388210161,"MULTIPOLYGON (((127.0543579310263 37.48179631505149, 127.0543525776567 37.48269765710175, 127.0554836312876 37.48270191790925, 127.0554889710715 37.48180057572105, 127.0543579310263 37.48179631505149)))"
372,다사617460,0.0067632986187531,"MULTIPOLYGON (((127.0666223209355 37.51248818990122, 127.0666171091231 37.51338952874093, 127.0677486276173 37.51339367501117, 127.0677538258233 37.51249233603727, 127.0666223209355 37.51248818990122)))"
373,다사647431,0.00669641279150766,"MULTIPOLYGON (((127.1007067775871 37.48646886024304, 127.1007019801745 37.48737020696944, 127.1018331110007 37.48737402448013, 127.1018378948241 37.48647267763014, 127.1007067775871 37.48646886024304)))"
374,다사594436,0.00669402993489919,"MULTIPOLYGON (((127.0407302942172 37.49075773997877, 127.0407247753617 37.49165907896095, 127.041855961981 37.49166347111412, 127.0418614672448 37.49076213198978, 127.0407302942172 37.49075773997877)))"
375,다사592417,0.00669364497247411,"MULTIPOLYGON (((127.038573276718 37.47362346190245, 127.0385677353705 37.47452480323169, 127.0396986633595 37.47452921433167, 127.0397041911268 37.47362787285964, 127.038573276718 37.47362346190245)))"
376,다사580445,0.00668074170789007,"MULTIPOLYGON (((127.0248425065199 37.49880714227024, 127.024836795093 37.49970847797763, 127.0259681005667 37.49971302308057, 127.0259737983966 37.49881168722604, 127.0248425065199 37.49880714227024)))"
377,다사598430,0.0066783681039989705,"MULTIPOLYGON (((127.045287769618 37.48536720284001, 127.0452823065894 37.48626854322002, 127.0464134126447 37.48627289120667, 127.0464188620851 37.4853715506859, 127.045287769618 37.48536720284001)))"
378,다사589466,0.0066598092939526895,"MULTIPOLYGON (((127.0349067200708 37.51777570516924, 127.0349011257866 37.5186770392776, 127.0360327192011 37.51868148990252, 127.0360382998755 37.51778015565014, 127.0349067200708 37.51777570516924)))"
379,다사550435,0.00665541580200152,"MULTIPOLYGON (((126.9909650495463 37.48965243727034, 126.9909589329411 37.49055376978836, 126.9920900945805 37.49055863831722, 126.9920961975952 37.48965730564159, 126.9909650495463 37.48965243727034)))"
380,다사612450,0.006631305967644,"MULTIPOLYGON (((127.0610175855049 37.50345390738722, 127.0610123080115 37.50435524693589, 127.0621436893019 37.50435944604197, 127.062148953195 37.50345810635739, 127.0610175855049 37.50345390738722)))"
381,다사544432,0.0066304239501813605,"MULTIPOLYGON (((126.9841967597831 37.48691900409752, 126.9841905624631 37.48782033607878, 126.9853216816893 37.48782526910708, 126.9853278654207 37.48692393696614, 126.9841967597831 37.48691900409752)))"
382,다사568447,0.00661755091961791,"MULTIPOLYGON (((127.0112552745747 37.50055442550637, 127.0112493994618 37.5014557591437, 127.0123807290381 37.50146043455099, 127.0123865905529 37.50055910076232, 127.0112552745747 37.50055442550637)))"
383,다사563422,0.006606587445971221,"MULTIPOLYGON (((127.0057471901947 37.4779975197679, 127.0057412537058 37.47889885610987, 127.0068722422 37.47890358186167, 127.006878165106 37.4780022453667, 127.0057471901947 37.4779975197679)))"
384,다사587474,0.00660357812208501,"MULTIPOLYGON (((127.0325985821675 37.5249774383582, 127.0325929586601 37.52587877106847, 127.0337246604756 37.52588324453328, 127.0337302703684 37.52498191167824, 127.0325985821675 37.5249774383582)))"
385,다사619441,0.00660021215760039,"MULTIPOLYGON (((127.068983794468 37.49537100197373, 127.0689786142544 37.49627234371279, 127.0701098747913 37.49627646576916, 127.0701150414099 37.49537512389668, 127.068983794468 37.49537100197373)))"
386,다사586441,0.00658554732742696,"MULTIPOLYGON (((127.0316527784468 37.49522890178208, 127.0316471496049 37.4961302389213, 127.0327784022077 37.49613471844294, 127.032784017455 37.49523338115873, 127.0316527784468 37.49522890178208)))"
387,다사596408,0.00657482419749935,"MULTIPOLYGON (((127.0431463080735 37.46552895747144, 127.0431408232457 37.46643030061652, 127.0442716300158 37.46643466714867, 127.0442771012688 37.46553332386222, 127.0431463080735 37.46552895747144)))"
388,다사545450,0.0065495720189909104,"MULTIPOLYGON (((126.9852165161042 37.5031478942772, 126.9852103274131 37.5040492239209, 126.9863416916142 37.50405414898928, 126.9863478667057 37.50315281918618, 126.9852165161042 37.5031478942772)))"
389,다사617455,0.0065418423338493795,"MULTIPOLYGON (((127.0666483765159 37.5079814936251, 127.066643165864 37.50888283315734, 127.0677746163319 37.50888697875664, 127.0677798133804 37.50798563909024, 127.0666483765159 37.5079814936251)))"
390,다사591456,0.00654063729256256,"MULTIPOLYGON (((127.0372255369381 37.50877124370707, 127.0372199723527 37.50967257948908, 127.0383514301928 37.50967700699893, 127.0383569811744 37.50877567107363, 127.0372255369381 37.50877124370707)))"
391,다사584429,0.0065263300768976604,"MULTIPOLYGON (((127.0294581539109 37.48440385754538, 127.029452500902 37.48530519605661, 127.0305835899076 37.48530969549439, 127.0305892293292 37.48440835683752, 127.0294581539109 37.48440385754538)))"
392,다사563436,0.00650982217894701,"MULTIPOLYGON (((127.0056640552842 37.49061621593813, 127.0056581150925 37.49151755033893, 127.0067892938099 37.49152227823303, 127.0067952204103 37.49062094367918, 127.0056640552842 37.49061621593813)))"
393,다사572434,0.00649465612642406,"MULTIPOLYGON (((127.0158561858329 37.48885570378395, 127.0158503684816 37.48975703982679, 127.0169815223708 37.4897616699487, 127.0169873261319 37.48886033375597, 127.0158561858329 37.48885570378395)))"
394,다사593411,0.00649372890326479,"MULTIPOLYGON (((127.0397373525612 37.46821982111812, 127.0397318262709 37.46912116342136, 127.0408626730341 37.46912556284283, 127.0408681857479 37.46822422039713, 127.0397373525612 37.46821982111812)))"
395,다사615423,0.00648599263212663,"MULTIPOLYGON (((127.064552991838 37.47913024064759, 127.0645477614395 37.48003158434209, 127.0656787764334 37.48003574730154, 127.0656839932478 37.47913440347227, 127.064552991838 37.47913024064759)))"
396,다사634441,0.00647479256108269,"MULTIPOLYGON (((127.0859525224838 37.49543169344974, 127.0859475461961 37.49633303715341, 127.0870788101214 37.49633699672308, 127.087083772814 37.49543565289124, 127.0859525224838 37.49543169344974)))"
397,다사543443,0.00646647312159909,"MULTIPOLYGON (((126.9829973192087 37.49682870280346, 126.9829911052563 37.49773003309855, 126.9841223737214 37.49773497871622, 126.9841285740785 37.49683364826105, 126.9829973192087 37.49682870280346)))"
398,다사595472,0.00645887815782672,"MULTIPOLYGON (((127.0416631231803 37.52321025317018, 127.0416576090815 37.52411158730591, 127.0427892856503 37.52411597373663, 127.0427947861356 37.52321463945894, 127.0416631231803 37.52321025317018)))"
399,다사608454,0.0064566365537117205,"MULTIPOLYGON (((127.0564707880971 37.50704235833002, 127.0564654552523 37.50794369677743, 127.0575968900062 37.50794793977477, 127.0576022092483 37.50704660119003, 127.0564707880971 37.50704235833002)))"
400,다사587411,0.00639527949417121,"MULTIPOLYGON (((127.0329523586308 37.46819319819605, 127.0329467508814 37.46909453963727, 127.0340775961587 37.46909900398879, 127.0340831903317 37.46819766240302, 127.0329523586308 37.46819319819605)))"
401,다사625438,0.006359482655252179,"MULTIPOLYGON (((127.0757865741271 37.4926915425967, 127.0757814761649 37.49359288554645, 127.0769126972901 37.49359694221435, 127.0769177816592 37.49269559913331, 127.0757865741271 37.4926915425967)))"
402,다사556442,0.00635250633262494,"MULTIPOLYGON (((126.9977096908272 37.49599081635222, 126.9977036538835 37.49689214883973, 126.9988349122962 37.49689695347834, 126.998840935645 37.49599562083531, 126.9977096908272 37.49599081635222)))"
403,다사589455,0.00635004019605991,"MULTIPOLYGON (((127.0349682407533 37.50786102082971, 127.0349626492095 37.50876235646267, 127.0360940929496 37.50876680550342, 127.0360996708902 37.50786546972648, 127.0349682407533 37.50786102082971)))"
404,다사625444,0.00634573549689916,"MULTIPOLYGON (((127.0757559829472 37.4980995982183, 127.0757508836224 37.49900094033728, 127.0768821863198 37.49900499779314, 127.0768872720478 37.49810365554283, 127.0757559829472 37.4980995982183)))"
405,다사589419,0.00634356061111191,"MULTIPOLYGON (((127.0351693705502 37.47541284574914, 127.035163787965 37.47631418637073, 127.0362947423739 37.47631863022981, 127.0363003113777 37.47541728946435, 127.0351693705502 37.47541284574914)))"
406,다사590471,0.00633767444412546,"MULTIPOLYGON (((127.0360103940175 37.52228682552595, 127.0360048121 37.52318815908528, 127.0371364738212 37.52319259958771, 127.0371420421258 37.52229126588468, 127.0360103940175 37.52228682552595)))"
407,다사576442,0.00632501405945776,"MULTIPOLYGON (((127.0203346374663 37.49608484793732, 127.0203288724221 37.49698618346864, 127.0214601360855 37.49699077146003, 127.0214658875347 37.49608943578021, 127.0203346374663 37.49608484793732)))"
408,다사596471,0.00632351174989832,"MULTIPOLYGON (((127.0428002863758 37.52231330504269, 127.0427947861356 37.52321463945894, 127.0439264493359 37.52321901490496, 127.0439319359633 37.52231768034709, 127.0428002863758 37.52231330504269)))"
409,다사604442,0.00629298837089838,"MULTIPOLYGON (((127.0520097342288 37.49620921298372, 127.0520043498519 37.49711055254075, 127.0531356204595 37.49711483722099, 127.0531409912411 37.49621349752528, 127.0520097342288 37.49620921298372)))"
410,다사594451,0.00629115277976558,"MULTIPOLYGON (((127.0406474855683 37.50427781016253, 127.0406419630243 37.50517914706625, 127.0417733535915 37.50518354135251, 127.0417788625347 37.50428220430655, 127.0406474855683 37.50427781016253)))"
411,다사578466,0.00628885042478359,"MULTIPOLYGON (((127.0224593587991 37.51772603440164, 127.0224536148079 37.51862736690248, 127.0235852054479 37.51863193677743, 127.0235909358294 37.5177306041287, 127.0224593587991 37.51772603440164)))"
412,다사582410,0.006285187730146221,"MULTIPOLYGON (((127.0273038792635 37.46726937399001, 127.0272982038847 37.46817071484182, 127.0284290343308 37.46817523315522, 127.0284346961338 37.46727389215712, 127.0273038792635 37.46726937399001)))"
413,다사547422,0.0062573341709599795,"MULTIPOLYGON (((126.987651627983 37.47792043799628, 126.9876454741704 37.47882177184268, 126.9887764583614 37.47882667079868, 126.9887825985914 37.47792533679368, 126.987651627983 37.47792043799628)))"
414,다사642415,0.00623002815152934,"MULTIPOLYGON (((127.0951290108936 37.47202805440389, 127.0951241490009 37.47292940272135, 127.0962550613984 37.47293327237232, 127.0962599097116 37.47203192392958, 127.0951290108936 37.47202805440389)))"
415,다사634430,0.00622348749115871,"MULTIPOLYGON (((127.0860072470217 37.48551690357307, 127.0860022731716 37.48641824879945, 127.0871333875836 37.48642220695942, 127.0871383478452 37.48552086160491, 127.0860072470217 37.48551690357307)))"
416,다사595423,0.00620908096572005,"MULTIPOLYGON (((127.0419330133655 37.47904471076541, 127.0419275112884 37.47994605169085, 127.0430585215081 37.47995043117007, 127.0430640100014 37.47904909010285, 127.0419330133655 37.47904471076541)))"
417,다사541424,0.00619753699214722,"MULTIPOLYGON (((126.9808533392155 37.47969348352654, 126.9808471033519 37.48059481613652, 126.9819781130562 37.480599780365, 126.9819843353361 37.47969844759431, 126.9808533392155 37.47969348352654)))"
418,다사593470,0.00615153604695443,"MULTIPOLYGON (((127.0394108799181 37.52139877994704, 127.039405339086 37.52230011407502, 127.0405369879366 37.52230452190663, 127.0405425151564 37.52140318763602, 127.0394108799181 37.52139877994704)))"
419,다사608388,0.00613522980106051,"MULTIPOLYGON (((127.0568222312041 37.44755371456881, 127.0568169140125 37.44845506215665, 127.0579474522837 37.44845929609731, 127.0579527559124 37.44755794837237, 127.0568222312041 37.44755371456881)))"
420,다사588485,0.0060823142854165,"MULTIPOLYGON (((127.033668547802 37.53489656545928, 127.0336629351598 37.53579789678943, 127.0347947870262 37.53580236099923, 127.0348003860471 37.53490102952464, 127.033668547802 37.53489656545928)))"
421,다사568467,0.00607504867470477,"MULTIPOLYGON (((127.0111377225809 37.51858107190665, 127.0111318422318 37.51948240277058, 127.012263443896 37.51948708120526, 127.012269310635 37.51858575018992, 127.0111377225809 37.51858107190665)))"
422,다사542423,0.00602786111644484,"MULTIPOLYGON (((126.9819905573388 37.47879711468489, 126.9819843353361 37.47969844759431, 126.9831153317338 37.47970340083656, 126.9831215401533 37.47880206776679, 126.9819905573388 37.47879711468489)))"
423,다사558451,0.0060118173724736,"MULTIPOLYGON (((126.9999180833074 37.50411240467734, 126.9999120711438 37.50501373622729, 127.0010434524737 37.50501852059487, 127.0010494510369 37.50411718889006, 126.9999180833074 37.50411240467734)))"
424,다사592413,0.00599500266958531,"MULTIPOLYGON (((127.0385954396401 37.47001809520014, 127.0385898992797 37.47091943708352, 127.0397207729517 37.47092384761227, 127.0397262997344 37.47002250558608, 127.0385954396401 37.47001809520014)))"
425,다사573472,0.00599422830529976,"MULTIPOLYGON (((127.0167666013779 37.52311101161547, 127.016760787785 37.52401234253958, 127.01789245881 37.52401696751674, 127.0178982587896 37.52311563644296, 127.0167666013779 37.52311101161547)))"
426,다사628426,0.00599416437935694,"MULTIPOLYGON (((127.079240866026 37.48188754880314, 127.0792358115458 37.48278889380706, 127.0803668702694 37.48279291641782, 127.0803719111636 37.48189157128367, 127.079240866026 37.48188754880314)))"
427,다사610394,0.00598439818107511,"MULTIPOLYGON (((127.0590515369272 37.45297025645603, 127.0590462454475 37.45387160348703, 127.0601768655802 37.45387581661874, 127.0601821434934 37.4529744694513, 127.0590515369272 37.45297025645603)))"
428,다사593447,0.00597870581120219,"MULTIPOLYGON (((127.0395382509612 37.50066805675284, 127.0395327158027 37.50156939406828, 127.0406640517245 37.50157379861995, 127.0406695732846 37.50067246116194, 127.0395382509612 37.50066805675284)))"
429,다사566438,0.00597778351672763,"MULTIPOLYGON (((127.0090457523555 37.49243303625072, 127.0090398524121 37.49333437083229, 127.0101710591042 37.49333906653963, 127.010176945455 37.49243773180607, 127.0090457523555 37.49243303625072)))"
430,다사599466,0.00597322120407841,"MULTIPOLYGON (((127.0462225292307 37.51781972215006, 127.046217071045 37.51872105768294, 127.0473486669181 37.51872539989797, 127.0473541114939 37.51782406422457, 127.0462225292307 37.51781972215006)))"
431,다사605390,0.0059595993650485,"MULTIPOLYGON (((127.0534199425037 37.44934364248812, 127.0534145841466 37.45024498938557, 127.0545451488329 37.4502492560438, 127.054550493626 37.44934790900816, 127.0534199425037 37.44934364248812)))"
432,다사604463,0.00593407323160275,"MULTIPOLYGON (((127.0518966119332 37.51513731458847, 127.0518912225175 37.51603865123612, 127.053022778769 37.51604293882965, 127.0530281545767 37.51514160204324, 127.0518966119332 37.51513731458847)))"
433,다사569441,0.0059260638054285,"MULTIPOLYGON (((127.01242175416 37.49515109511857, 127.0124158942114 37.49605242973915, 127.0135471424696 37.49605709340646, 127.0135529888238 37.49515575863492, 127.01242175416 37.49515109511857)))"
434,다사624430,0.00591370016175125,"MULTIPOLYGON (((127.074696251071 37.48547672769998, 127.0746911413365 37.48637807162571, 127.0758222535058 37.48638213807176, 127.0758273496519 37.48548079401439, 127.074696251071 37.48547672769998)))"
435,다사571448,0.0059033772491543105,"MULTIPOLYGON (((127.0146433889733 37.50146975286314, 127.0146375543947 37.50237108681478, 127.0157688983511 37.50237572986993, 127.0157747193311 37.50147439576801, 127.0146433889733 37.50146975286314)))"
436,다사658422,0.00588904140403385,"MULTIPOLYGON (((127.1131909008732 37.47839811709574, 127.1131862548054 37.47929946640738, 127.1143172656599 37.47930316372042, 127.1143218981438 37.47840181428909, 127.1131909008732 37.47839811709574)))"
437,다사541421,0.0058423093488611,"MULTIPOLYGON (((126.98087204514 37.47698948486425, 126.9808658101095 37.47789081789041, 126.9819967790644 37.47789578163675, 126.9820030005129 37.47699444844989, 126.98087204514 37.47698948486425)))"
438,다사636425,0.005831781184877521,"MULTIPOLYGON (((127.0882941789508 37.48101807932087, 127.0882892333791 37.48191942549521, 127.0894202802959 37.48192336136075, 127.089425212282 37.48102201505899, 127.0882941789508 37.48101807932087)))"
439,다사583431,0.0058266240438092105,"MULTIPOLYGON (((127.0283157452995 37.48620202401752, 127.0283100781985 37.48710336210554, 127.0294411941288 37.4871078726633, 127.0294468476413 37.48620653442924, 127.0283157452995 37.48620202401752)))"
440,다사577472,0.00582361676968367,"MULTIPOLYGON (((127.0212932325724 37.52312944586983, 127.0212874734325 37.52403077739051, 127.0224191454873 37.52403535899585, 127.0224248910138 37.5231340273269, 127.0212932325724 37.52312944586983)))"
441,다사612438,0.00582336922859791,"MULTIPOLYGON (((127.0610808970939 37.49263782199953, 127.0610756224206 37.49353916321027, 127.0622068405466 37.49354336068562, 127.0622121016269 37.49264201933902, 127.0610808970939 37.49263782199953)))"
442,다사602414,0.00582002734768927,"MULTIPOLYGON (((127.0498986470041 37.47096305536238, 127.049893242181 37.4718643985195, 127.0510241318658 37.47186870096327, 127.0510295231105 37.47096735766686, 127.0498986470041 37.47096305536238)))"
443,다사646416,0.0058075047485241105,"MULTIPOLYGON (((127.0996477998841 37.4729448163846, 127.0996429920954 37.47384616506272, 127.1007739189331 37.47384999154379, 127.1007787131417 37.47294864274179, 127.0996477998841 37.4729448163846)))"
444,다사576431,0.00579637402799739,"MULTIPOLYGON (((127.0203980360086 37.48617014794397, 127.0203922737882 37.48707148500009, 127.0215233879388 37.48707607135809, 127.0215291365708 37.48617473415351, 127.0203980360086 37.48617014794397)))"
445,다사552454,0.0057905453575143795,"MULTIPOLYGON (((126.9931116004649 37.50678746328848, 126.9931055058852 37.50768879348578, 126.9942369264036 37.50769364333682, 126.9942430073812 37.50679231298254, 126.9931116004649 37.50678746328848)))"
446,다사653406,0.00578570032572203,"MULTIPOLYGON (((127.1076113128831 37.46395787060323, 127.1076066022541 37.46485922152463, 127.108737394799 37.46486297102464, 127.1087420918538 37.46396161998184, 127.1076113128831 37.46395787060323)))"
447,다사598405,0.00578416316997078,"MULTIPOLYGON (((127.0454242662842 37.46283364831915, 127.0454188093351 37.46373499216216, 127.0465495758694 37.46373933663094, 127.0465550192455 37.46283799264725, 127.0454242662842 37.46283364831915)))"
448,다사584464,0.00575724000763851,"MULTIPOLYGON (((127.0292601487068 37.51595062297428, 127.0292544868782 37.51685195663444, 127.0303860518217 37.51685646117246, 127.0303917000418 37.51595512736651, 127.0292601487068 37.51595062297428)))"
449,다사622443,0.00575698427908676,"MULTIPOLYGON (((127.0723672568973 37.49718601938455, 127.0723621170108 37.49808736124589, 127.0734934054282 37.49809145106982, 127.0734985317184 37.49719010907609, 127.0723672568973 37.49718601938455)))"
450,다사595449,0.0057491112410715,"MULTIPOLYGON (((127.0417898796851 37.50247952979895, 127.0417843712326 37.50338086712204, 127.0429157348442 37.50338525028882, 127.0429212296971 37.50248391282385, 127.0417898796851 37.50247952979895)))"
451,다사641426,0.00574253436614957,"MULTIPOLYGON (((127.0939444701535 37.48193899655379, 127.0939395922921 37.48284034322332, 127.0950706538873 37.48284422507994, 127.0950755181626 37.48194287828473, 127.0939444701535 37.48193899655379)))"
452,다사562427,0.00571675359245276,"MULTIPOLYGON (((127.0045864625389 37.48249946290075, 127.0045805111419 37.4834007983961, 127.0057115672949 37.48340553574, 127.0057175051059 37.48250420009128, 127.0045864625389 37.48249946290075)))"
453,다사577427,0.00571211398823995,"MULTIPOLYGON (((127.0215521285383 37.48256938394914, 127.0215463809304 37.48347072170814, 127.0226774409869 37.48347529664509, 127.0226831750088 37.482573958738, 127.0215521285383 37.48256938394914)))"
454,다사594438,0.00570044600000296,"MULTIPOLYGON (((127.0407192562604 37.49256041780456, 127.0407137369132 37.49346175650962, 127.0418449507177 37.49346614894717, 127.0418504564719 37.49256481009992, 127.0407192562604 37.49256041780456)))"
455,다사579442,0.00568242624806454,"MULTIPOLYGON (((127.0237283884393 37.49609857896973, 127.0237226641804 37.49699991494551, 127.0248539286106 37.49700447043958, 127.0248596392744 37.49610313431633, 127.0237283884393 37.49609857896973)))"
456,다사634439,0.00568176718433434,"MULTIPOLYGON (((127.0859624743942 37.4936290056271, 127.0859574985498 37.49453034960763, 127.0870887352854 37.49453430892096, 127.0870936975359 37.49363296481228, 127.0859624743942 37.4936290056271)))"
457,다사583430,0.00566857116832611,"MULTIPOLYGON (((127.0283214121482 37.48530068579088, 127.0283157452995 37.48620202401752, 127.0294468476413 37.48620653442924, 127.029452500902 37.48530519605661, 127.0283214121482 37.48530068579088)))"
458,다사561431,0.00566334053938539,"MULTIPOLYGON (((127.0034315587116 37.4861000554181, 127.003425592666 37.48700139020509, 127.0045567029033 37.48700613899094, 127.0045626553606 37.48610480405022, 127.0034315587116 37.4861000554181)))"
459,다사590455,0.00565832711308829,"MULTIPOLYGON (((127.0360996708902 37.50786546972648, 127.0360940929496 37.50876680550342, 127.0372255369381 37.50877124370707, 127.0372311012756 37.50786990778649, 127.0360996708902 37.50786546972648)))"
460,다사612462,0.0056555058176488895,"MULTIPOLYGON (((127.0609542400664 37.51426997282923, 127.0609489597513 37.51517131071567, 127.0620805042934 37.51517551145296, 127.0620857710008 37.51427417343055, 127.0609542400664 37.51426997282923)))"
461,다사600440,0.00564539320162267,"MULTIPOLYGON (((127.0474955853745 37.49438928808156, 127.0474901471005 37.49529062735739, 127.048621389555 37.49529495508797, 127.0486268142349 37.49439361567206, 127.0474955853745 37.49438928808156)))"
462,다사607388,0.00563392271447775,"MULTIPOLYGON (((127.0556917067325 37.44754946995187, 127.0556863759782 37.44845081740223, 127.0568169140125 37.44845506215665, 127.0568222312041 37.44755371456881, 127.0556917067325 37.44754946995187)))"
463,다사596425,0.00562495888368111,"MULTIPOLYGON (((127.0430530327703 37.48085177209875, 127.0430475437881 37.4817531128889, 127.0441785814217 37.48175748182508, 127.0441840568189 37.48085614089349, 127.0430530327703 37.48085177209875)))"
464,다사603394,0.00561248010962211,"MULTIPOLYGON (((127.0511372975959 37.45294046265522, 127.0511319111513 37.4538418087214, 127.0522625296216 37.453846097564, 127.0522679024998 37.45294475135893, 127.0511372975959 37.45294046265522)))"
465,다사595480,0.00560356506769315,"MULTIPOLYGON (((127.0416190035118 37.53042092237532, 127.0416134874477 37.53132225540225, 127.0427452729464 37.53132664296868, 127.0427507753922 37.53042530979976, 127.0416190035118 37.53042092237532)))"
466,다사652416,0.0055944895909543,"MULTIPOLYGON (((127.1064332826205 37.47296761217563, 127.1064285563128 37.47386896159183, 127.1075594844227 37.47387272312992, 127.1075641971502 37.47297137359195, 127.1064332826205 37.47296761217563)))"
467,다사605392,0.00559271470854757,"MULTIPOLYGON (((127.0534092255507 37.45114633614457, 127.0534038667162 37.45204768276509, 127.0545344585323 37.45205194969967, 127.0545398038016 37.45115060294097, 127.0534092255507 37.45114633614457)))"
468,다사574471,0.00556960756017417,"MULTIPOLYGON (((127.0179040585109 37.52221430523051, 127.0178982587896 37.52311563644296, 127.0190299164596 37.52312025042784, 127.0190357025683 37.52221891906609, 127.0179040585109 37.52221430523051)))"
469,다사607454,0.00556456954871033,"MULTIPOLYGON (((127.0553393671836 37.50703810463348, 127.055334020736 37.50793944294322, 127.0564654552523 37.50794369677743, 127.0564707880971 37.50704235833002, 127.0553393671836 37.50703810463348)))"
470,다사614455,0.00552492177338917,"MULTIPOLYGON (((127.0632540673174 37.50796899220807, 127.0632488158553 37.50887033133568, 127.0643802656251 37.50887450944685, 127.0643855034838 37.50797317018401, 127.0632540673174 37.50796899220807)))"
471,다사592471,0.005514139341873879,"MULTIPOLYGON (((127.0382736904822 37.52229569540104, 127.0382681357904 37.52319702924741, 127.0393997980071 37.52320144806441, 127.039405339086 37.52230011407502, 127.0382736904822 37.52229569540104)))"
472,다사599429,0.00550879092397915,"MULTIPOLYGON (((127.0464243112829 37.48447021002661, 127.0464188620851 37.4853715506859, 127.0475499547949 37.48537588770376, 127.0475553904052 37.48447454690407, 127.0464243112829 37.48447021002661)))"
473,다사605391,0.005496244143246971,"MULTIPOLYGON (((127.0534145841466 37.45024498938557, 127.0534092255507 37.45114633614457, 127.0545398038016 37.45115060294097, 127.0545451488329 37.4502492560438, 127.0534145841466 37.45024498938557)))"
474,다사550444,0.005488575415151561,"MULTIPOLYGON (((126.9909099902904 37.49776442493883, 126.9909038712327 37.49866575620841, 126.9920351552143 37.49867062615582, 126.992041260676 37.49776929472861, 126.9909099902904 37.49776442493883)))"
475,다사594472,0.00547761402501023,"MULTIPOLYGON (((127.0405314604705 37.52320585603866, 127.0405259327583 37.52410719003209, 127.0416576090815 37.52411158730591, 127.0416631231803 37.52321025317018, 127.0405314604705 37.52320585603866)))"
476,다사585417,0.005471381624620179,"MULTIPOLYGON (((127.0306568828002 37.47359228214633, 127.0306512463919 37.47449362246604, 127.0317821726406 37.47449810933241, 127.0317877954688 37.47359676886742, 127.0306568828002 37.47359228214633)))"
477,다사586439,0.0054541668989157,"MULTIPOLYGON (((127.0316640353787 37.49342622708789, 127.0316584070381 37.49432756450429, 127.0327896324523 37.49433204373594, 127.0327952471994 37.49343070617456, 127.0316640353787 37.49342622708789)))"
