,gid,아침총승객수
277,다사580402,1133.4166666666665
278,다사580407,2396.6388888888887
279,다사580413,3623.3888888888887
280,다사580432,1241.5625
281,다사580437,2200.6805555555557
282,다사580438,516.9166666666667
283,다사580440,564.5555555555555
284,다사580447,0.0
285,다사580448,2952.956140350877
286,다사580449,7666.916666666667
287,다사580451,599.4166666666666
288,다사580474,1171.2083333333335
289,다사581407,609.2166666666667
290,다사581412,1006.9583333333333
291,다사581432,201.91666666666669
292,다사581433,660.5208333333334
293,다사581436,169.875
294,다사581438,642.3611111111111
295,다사581443,4623.731699346406
296,다사581445,493.08333333333326
297,다사581446,8922.866666666667
298,다사581447,1186.9625
299,다사581451,766.8333333333334
300,다사581467,4886.845833333333
301,다사582410,1727.3125
302,다사582415,5123.152777777777
303,다사582434,221.875
304,다사582435,292.16666666666663
305,다사582442,9545.443333333333
306,다사582445,1341.5833333333333
307,다사582452,0.0
308,다사582475,0.0
309,다사583431,1152.1666666666667
310,다사583434,559.9333333333334
311,다사583438,2159.2291666666665
312,다사583440,3141.135416666667
313,다사583441,2313.483333333333
314,다사583444,1697.8865979381442
315,다사583466,5718.929166666667
316,다사583471,1085.0333333333333
317,다사583472,2372.95
318,다사583475,3634.4333333333334
319,다사584413,520.9444444444446
320,다사584414,388.0
321,다사584415,71.62499999999999
322,다사584428,1990.9583333333335
323,다사584434,3715.3125000000005
324,다사584437,2545.4428104575163
325,다사584438,2592.8166666666666
326,다사584439,6326.624999999999
327,다사584440,1203.083333333333
328,다사584444,884.6907216494845
329,다사584461,2408.344262295082
330,다사584462,1828.0000000000002
331,다사584463,3298.3958333333335
332,다사585414,135.625
333,다사585428,2279.7638888888887
334,다사585436,8670.421875
335,다사585453,0.0
336,다사585468,4091.861111111111
337,다사585469,1304.6666666666667
338,다사585477,2539.0138888888887
339,다사586412,8.416666666666666
340,다사586413,142.0
341,다사586418,2917.722222222222
342,다사586428,4148.833333333333
343,다사586432,1865.5451559934318
344,다사586433,1945.15
345,다사586453,2084.625
346,다사586457,1937.081967213115
347,다사586458,1491.183673469388
348,다사587407,1127.3333333333335
349,다사587411,14.416666666666668
350,다사587418,304.63888888888886
351,다사587431,774.7447916666666
352,다사587435,4395.833333333333
353,다사587445,1730.6494845360824
354,다사587455,3628.183673469388
355,다사587470,2429.9166666666665
356,다사587471,1451.3333333333333
357,다사587474,1007.9444444444443
358,다사587475,1070.4583333333333
359,다사588402,2531.083333333334
360,다사588405,85.29166666666666
361,다사588407,28.791666666666668
362,다사588410,949.6666666666666
363,다사588427,1379.8333333333335
364,다사588428,6872.854166666667
365,다사588439,2924.833333333333
366,다사588452,5549.972972972973
367,다사588454,1548.875
368,다사588463,523.125
369,다사588470,2342.883333333333
370,다사588479,1905.9722222222222
371,다사589402,4574.0
372,다사589404,1560.7083333333335
373,다사589419,906.1071428571429
374,다사589420,1616.0555555555557
375,다사589426,706.875
376,다사589427,2349.5
377,다사589429,0.0
378,다사589436,1277.4166666666667
379,다사589446,532.9690721649484
380,다사589461,1503.3611111111109
381,다사589462,750.3750000000001
382,다사589465,3131.6666666666665
383,다사589470,3475.8958333333335
384,다사590401,423.6666666666667
385,다사590404,181.83333333333334
386,다사590421,2030.1944444444443
387,다사590426,1080.4358974358972
388,다사590429,5313.229166666667
389,다사590447,4823.8378378378375
390,다사590448,5283.756756756757
391,다사590458,2472.083333333333
392,다사590463,2772.8958333333335
393,다사590478,2325.7045454545455
394,다사591412,316.4166666666667
395,다사591413,132.58333333333334
396,다사591416,60.083333333333336
397,다사591417,1004.2916666666665
398,다사591421,1681.7499999999998
399,다사591422,1789.1940412528647
400,다사591423,2284.791666666666
401,다사591429,1658.7416666666668
402,다사591444,2353.0625
403,다사591455,426.2916666666667
404,다사591471,5569.075
405,다사592399,584.3333333333334
406,다사592411,1408.5166666666667
407,다사592412,1601.9416666666666
408,다사592414,866.3055555555555
409,다사592416,568.925
410,다사592421,818.628787878788
411,다사592422,2942.25
412,다사592437,4078.1249999999995
413,다사592443,778.8541666666665
414,다사592447,2171.4259259259256
415,다사592455,1886.527777777778
416,다사592477,1304.181818181818
417,다사593440,4282.319444444445
418,다사593442,3627.4722222222226
419,다사593454,543.5833333333333
420,다사593456,1752.2499999999998
421,다사593464,1338.6666666666665
422,다사593469,994.3333333333335
423,다사593470,3249.1166666666663
424,다사593473,4642.8
425,다사593477,970.125
426,다사594400,103.91666666666669
427,다사594412,1899.625
428,다사594415,738.8333333333333
429,다사594423,1622.5833333333333
430,다사594424,1068.7083333333333
431,다사594430,1462.0833333333333
432,다사594431,721.5972222222222
433,다사594434,261.69444444444446
434,다사594435,381.79166666666663
435,다사594436,976.7777777777778
436,다사594438,2225.9666666666667
437,다사594442,879.3333333333334
438,다사594451,2219.6388888888887
439,다사594466,2438.4166666666665
440,다사595395,133.75000000000003
441,다사595413,1793.5000000000002
442,다사595425,1708.0833333333335
443,다사595427,4198.326388888889
444,다사595438,2701.216666666667
445,다사595451,552.2222222222223
446,다사595457,574.1666666666667
447,다사595460,711.625
448,다사595463,1450.375
449,다사595465,739.0952380952381
450,다사596408,2947.518835616438
451,다사596417,482.4166666666666
452,다사596426,353.62500000000006
453,다사596427,1686.625
454,다사596444,3878.083333333334
455,다사596446,2547.9166666666665
456,다사596449,1285.1458333333333
457,다사596457,351.75
458,다사596460,841.6250000000001
459,다사596465,571.1666666666666
460,다사596476,0.0
461,다사597405,1376.357142857143
462,다사597406,3685.4523809523807
463,다사597420,462.7380952380953
464,다사597422,6441.916666666666
465,다사597428,873.375
466,다사597430,1899.234953703704
467,다사597438,1509.1666666666665
468,다사597443,5299.916666666666
469,다사597444,1264.2499999999998
470,다사597445,625.4166666666666
471,다사597449,1371.958333333333
472,다사597456,2976.7041666666664
473,다사597472,10617.458333333332
474,다사598402,324.29166666666663
475,다사598415,2900.694444444445
476,다사598420,10531.743055555555
477,다사598428,1412.8333333333333
478,다사598429,5618.875
479,다사598439,1823.75
480,다사598441,1233.7222222222224
481,다사598442,663.9444444444445
482,다사598458,347.0555555555556
483,다사598475,3277.822222222222
484,다사599399,121.66666666666664
485,다사599411,21.90277777777778
486,다사599422,3124.958333333333
487,다사599438,778.3333333333334
488,다사599439,1508.7500000000002
489,다사599440,678.9166666666665
490,다사599445,935.75
491,다사599458,896.7777777777778
492,다사600398,58.25
493,다사600417,3691.164682539683
494,다사600422,404.5
495,다사600440,2606.422222222222
496,다사600445,390.75
497,다사600452,3564.2666666666664
498,다사600458,459.5833333333333
499,다사600466,2377.7619047619046
500,다사600471,1387.1666666666667
501,다사600472,2450.5
502,다사601403,1210.904781420765
503,다사601413,201.82051282051285
504,다사601420,290.9583333333333
505,다사601422,2101.8611111111113
506,다사601432,765.2738095238094
507,다사601468,517.1666666666667
508,다사601473,3764.6190476190473
509,다사602395,183.49999999999997
510,다사602414,1369.6145833333333
511,다사602415,543.7291666666667
512,다사602418,815.25
513,다사602431,643.8888888888889
514,다사602446,1547.5833333333333
515,다사602447,1983.75
516,다사602448,917.9444444444446
517,다사602449,1763.75
518,다사602451,2862.3611111111113
519,다사602466,0.0
520,다사602467,1228.8333333333333
521,다사603394,326.41666666666663
522,다사603415,467.25
523,다사603423,328.77777777777777
524,다사603441,2328.4236111111113
525,다사603445,625.1145833333333
526,다사603446,678.3055555555555
527,다사603447,1147.9583333333333
528,다사603452,732.25
529,다사603460,1681.5555555555557
530,다사603465,341.125
531,다사603473,1870.979166666667
532,다사604415,404.61111111111114
533,다사604418,370.54166666666674
534,다사604424,767.75
535,다사604426,453.261111111111
536,다사604434,777.4284313725491
537,다사604443,468.58333333333337
538,다사604444,585.9642857142858
539,다사604462,1179.25
540,다사604463,781.7777777777776
541,다사604467,1450.9722222222222
542,다사605389,1661.2500000000002
543,다사605390,250.33333333333334
544,다사605394,32.66666666666667
545,다사605395,11.833333333333332
546,다사605419,680.5200000000001
547,다사605424,325.4490740740741
548,다사605435,0.0
549,다사605440,577.9166666666666
550,다사605442,1959.0305555555556
551,다사606389,1147.8333333333335
552,다사606393,35.75
553,다사606401,274.35833333333335
554,다사606417,477.8333333333333
555,다사606420,417.7916666666667
556,다사606424,182.58928571428572
557,다사606426,379.05555555555554
558,다사606435,0.0
559,다사606437,723.5249999999999
560,다사606453,4274.0462962962965
561,다사606457,3385.405555555555
562,다사606471,0.0
563,다사607387,425.99999999999994
564,다사607393,23.166666666666664
565,다사607400,264.82500000000005
566,다사607422,17.7
567,다사607435,2731.319444444445
568,다사607436,719.5537148594377
569,다사607448,774.2083333333333
570,다사607453,1735.4722222222222
571,다사607454,9485.475
572,다사607455,3133.5
573,다사607471,1048.5795454545453
574,다사608384,1903.4166666666665
575,다사608385,249.91666666666666
576,다사608427,143.36111111111111
577,다사608428,228.0
578,다사608430,760.5763888888889
579,다사608443,771.1166666666667
580,다사608448,962.6250000000001
581,다사608454,3005.6249999999995
582,다사608468,2108.8611111111113
583,다사608469,2050.576851851852
584,다사609392,57.66666666666667
585,다사609419,162.91666666666669
586,다사609420,123.63888888888889
587,다사609428,585.1388888888889
588,다사609437,215.60185185185185
589,다사609449,1345.6111111111113
590,다사609450,2281.375
591,다사609454,2964.625
592,다사609461,325.22222222222223
593,다사609467,423.99074074074076
594,다사610394,33.74999999999999
595,다사610396,709.75
596,다사610398,85.11111111111111
597,다사610430,185.41666666666666
598,다사610438,267.47916666666663
599,다사610444,2924.3583333333327
600,다사610447,984.9499999999999
601,다사610448,912.5333333333333
602,다사610461,548.375
603,다사610462,2071.911111111111
604,다사611398,426.20833333333337
605,다사611426,668.9965277777778
606,다사611460,1724.2083333333335
607,다사611462,834.6488095238095
608,다사612395,366.20833333333337
609,다사612397,358.56249999999994
610,다사612425,241.99999999999997
611,다사612432,67.58333333333333
612,다사612439,1006.5185185185185
613,다사612442,330.8703703703704
614,다사612443,1649.7291666666665
615,다사612450,4110.320833333333
616,다사612455,2015.3402777777778
617,다사612457,0.0
618,다사612459,1333.127777777778
619,다사613376,290.0
620,다사613395,303.625
621,다사613396,1012.0
622,다사613397,160.33333333333331
623,다사613421,144.33333333333334
624,다사613432,84.33333333333334
625,다사613441,527.1666666666666
626,다사613445,1541.9999999999998
627,다사613457,5883.087418300653
628,다사613462,3146.708333333333
629,다사614376,67.33333333333334
630,다사614395,62.083333333333336
631,다사614396,590.4499999999999
632,다사614422,11.333333333333332
633,다사614424,646.4229166666667
634,다사614427,447.7083333333333
635,다사614428,177.0
636,다사614437,172.125
637,다사614438,277.22916666666663
638,다사614446,1685.5833333333333
639,다사614454,10910.363095238095
640,다사615373,433.66666666666663
641,다사615429,67.75
642,다사615433,221.58333333333331
643,다사615462,5054.416666666666
644,다사616373,20.833333333333332
645,다사616429,320.33333333333337
646,다사616433,886.1111111111111
647,다사616448,3045.75
648,다사616450,3714.3690476190477
649,다사616456,2236.211458333333
650,다사616460,272.45833333333326
651,다사617430,254.40625
652,다사617431,562.5833333333334
653,다사617441,542.0357142857142
654,다사617448,880.6666666666667
655,다사617457,787.59375
656,다사617460,27.041666666666664
657,다사618428,85.40425531914894
658,다사618431,69.33333333333333
659,다사618434,730.2083333333333
660,다사618441,0.0
661,다사618444,598.7666666666667
662,다사618447,2363.6388888888887
663,다사619398,163.91666666666663
664,다사619427,183.38333333333333
665,다사619443,722.1833333333334
666,다사620369,3967.2499999999995
667,다사620398,444.60416666666663
668,다사620435,507.66666666666663
669,다사621399,584.75
670,다사621431,90.66666666666667
671,다사621437,619.460348583878
672,다사621442,205.75
673,다사621443,961.0
674,다사622432,52.5
675,다사623433,232.62152777777774
676,다사624437,1177.0833333333333
677,다사625444,822.75
678,다사627438,720.4583333333333
679,다사628401,168.86666666666667
680,다사628426,376.3212708120965
681,다사628438,4325.166666666667
682,다사629396,236.25
683,다사629434,406.0
684,다사629436,2411.5
685,다사630400,109.79166666666669
686,다사630402,251.12499999999997
687,다사630427,208.66842105263157
688,다사630431,497.0
689,다사630434,253.83333333333334
690,다사630437,709.5833333333333
691,다사631428,1120.75
692,다사631429,287.33333333333337
693,다사631430,604.0
694,다사631431,2317.4583333333335
695,다사631433,2597.777777777778
696,다사631437,468.91666666666674
697,다사631440,259.91666666666663
698,다사632403,141.96666666666667
699,다사632427,807.0083333333332
700,다사632432,4668.75
701,다사632437,1066.4166666666665
702,다사633427,198.075
703,다사634401,21.375
704,다사634434,3719.583333333333
705,다사634438,1117.5833333333333
706,다사634439,758.8333333333334
707,다사635433,831.2499999999999
708,다사635435,3686.0806451612902
709,다사635436,3673.2500000000005
710,다사635437,1088.8333333333333
711,다사636405,269.4583333333333
712,다사636425,472.0
713,다사636428,80.3305785123967
714,다사637403,3.8333333333333335
715,다사637425,409.41666666666663
716,다사638405,247.25
717,다사638413,810.0624999999999
718,다사638428,207.17499999999998
719,다사639413,299.40983606557376
720,다사639425,375.0
721,다사640409,476.49999999999994
722,다사640410,184.80327868852459
723,다사640428,428.3422268907563
724,다사641407,257.20833333333337
725,다사641409,309.08333333333337
726,다사641426,570.3333333333333
727,다사641427,805.0833333333334
728,다사642407,153.45833333333331
729,다사642415,733.7083333333334
730,다사643409,510.08333333333326
731,다사643416,215.86885245901638
732,다사643429,128.8181818181818
733,다사644409,378.95833333333337
734,다사644429,155.77272727272725
735,다사645407,62.638888888888886
736,다사646407,282.625
737,다사646409,1089.75
738,다사646432,244.06382978723406
739,다사646433,3234.5642857142857
740,다사647402,173.10416666666669
741,다사647405,95.12499999999999
742,다사647406,189.95833333333331
743,다사647407,795.9833333333333
744,다사647408,1020.3333333333333
745,다사647409,222.70833333333334
746,다사647410,473.0
747,다사647417,2553.2517076502736
748,다사647431,2878.606060606061
749,다사648407,287.64583333333337
750,다사648431,12639.506944444445
751,다사648432,2391.9062499999995
752,다사649402,708.3333333333334
753,다사649405,231.70833333333331
754,다사649429,89.57446808510636
755,다사650411,294.58333333333337
756,다사650418,1292.9815573770493
757,다사650426,645.3787878787878
758,다사650428,1614.0792079207922
759,다사650432,361.91666666666663
760,다사651406,96.86111111111111
761,다사651413,235.25
762,다사651418,981.2500000000001
763,다사651433,397.08333333333337
764,다사652406,185.8611111111111
765,다사652407,89.29729729729729
766,다사652415,946.6433333333334
767,다사652419,517.7567567567568
768,다사653405,0.0
769,다사653407,952.0277777777778
770,다사653411,369.05442176870747
771,다사653419,227.32432432432427
772,다사654407,656.9722222222222
773,다사655406,210.41666666666669
774,다사655420,438.8833570412517
775,다사658421,495.61336336336336
776,다사660408,138.80555555555554
777,다사662409,171.11111111111114
778,다사664410,547.6388888888889
