,gid,TL_cnt
877,다사599414,1
878,다사599416,2
879,다사599417,1
880,다사599418,1
881,다사599419,1
882,다사599422,1
883,다사599441,2
884,다사599442,1
885,다사599445,3
886,다사599448,1
887,다사599449,2
888,다사599450,3
889,다사599451,7
890,다사599452,1
891,다사599453,3
892,다사599459,1
893,다사599462,1
894,다사599465,5
895,다사599467,2
896,다사599468,1
897,다사599470,1
898,다사599472,1
899,다사599473,1
900,다사599475,1
901,다사600418,1
902,다사600420,2
903,다사600422,3
904,다사600423,1
905,다사600443,1
906,다사600444,1
907,다사600445,14
908,다사600449,3
909,다사600450,1
910,다사600451,5
911,다사600452,2
912,다사600453,3
913,다사600460,2
914,다사600463,1
915,다사600467,1
916,다사600469,2
917,다사600470,1
918,다사600471,1
919,다사600473,1
920,다사601416,3
921,다사601420,2
922,다사601422,1
923,다사601423,3
924,다사601433,4
925,다사601434,1
926,다사601439,14
927,다사601449,1
928,다사601450,7
929,다사601451,2
930,다사601452,1
931,다사601453,1
932,다사601458,1
933,다사601461,1
934,다사601463,4
935,다사601468,1
936,다사601471,1
937,다사601472,1
938,다사601474,1
939,다사602394,2
940,다사602396,1
941,다사602417,2
942,다사602418,1
943,다사602422,1
944,다사602431,1
945,다사602433,10
946,다사602444,2
947,다사602446,2
948,다사602448,8
949,다사602449,2
950,다사602450,4
951,다사602451,13
952,다사602452,1
953,다사602453,1
954,다사602459,1
955,다사602462,2
956,다사602464,1
957,다사602468,1
958,다사602471,1
959,다사602473,1
960,다사602474,1
961,다사602475,1
962,다사603403,1
963,다사603415,1
964,다사603418,1
965,다사603428,1
966,다사603431,28
967,다사603432,8
968,다사603433,5
969,다사603434,5
970,다사603443,1
971,다사603444,2
972,다사603445,2
973,다사603446,2
974,다사603447,2
975,다사603448,3
976,다사603449,1
977,다사603450,7
978,다사603451,3
979,다사603452,4
980,다사603458,1
981,다사603459,2
982,다사603460,2
983,다사603462,1
984,다사603464,1
985,다사603465,1
986,다사603468,1
987,다사603475,3
988,다사604424,1
989,다사604434,2
990,다사604438,1
991,다사604441,12
992,다사604444,1
993,다사604445,2
994,다사604446,2
995,다사604447,2
996,다사604448,2
997,다사604449,4
998,다사604450,3
999,다사604451,8
1000,다사604452,1
1001,다사604453,2
1002,다사604457,3
1003,다사604458,2
1004,다사604459,1
1005,다사604460,2
1006,다사604463,1
1007,다사604466,5
1008,다사605424,1
1009,다사605432,4
1010,다사605441,8
1011,다사605445,3
1012,다사605446,1
1013,다사605447,1
1014,다사605448,2
1015,다사605450,3
1016,다사605451,4
1017,다사605452,9
1018,다사605453,1
1019,다사605456,1
1020,다사605457,3
1021,다사605458,1
1022,다사605459,1
1023,다사605461,1
1024,다사605468,1
1025,다사605473,1
1026,다사605476,1
1027,다사606388,3
1028,다사606427,1
1029,다사606429,2
1030,다사606436,1
1031,다사606441,2
1032,다사606442,3
1033,다사606443,6
1034,다사606446,1
1035,다사606447,1
1036,다사606449,2
1037,다사606450,1
1038,다사606451,5
1039,다사606452,5
1040,다사606453,1
1041,다사606457,3
1042,다사606458,1
1043,다사606461,1
1044,다사606474,1
1045,다사607383,1
1046,다사607384,1
1047,다사607429,5
1048,다사607435,5
1049,다사607436,3
1050,다사607447,1
1051,다사607449,2
1052,다사607451,1
1053,다사607454,8
1054,다사607455,2
1055,다사607458,1
1056,다사607468,1
1057,다사607470,3
