,gid,TL_cnt
1492,다사593473,12
1493,다사593474,3
1494,다사593475,10
1495,다사593476,14
1496,다사593477,64
1497,다사594410,8
1498,다사594411,6
1499,다사594412,19
1500,다사594413,5
1501,다사594414,1
1502,다사594415,3
1503,다사594416,4
1504,다사594417,5
1505,다사594421,2
1506,다사594422,1
1507,다사594423,6
1508,다사594424,6
1509,다사594425,15
1510,다사594426,3
1511,다사594427,2
1512,다사594428,6
1513,다사594429,2
1514,다사594430,1
1515,다사594436,4
1516,다사594437,2
1517,다사594438,9
1518,다사594439,6
1519,다사594440,3
1520,다사594441,12
1521,다사594442,1
1522,다사594443,6
1523,다사594445,1
1524,다사594446,11
1525,다사594447,16
1526,다사594448,4
1527,다사594450,5
1528,다사594451,11
1529,다사594452,13
1530,다사594453,8
1531,다사594454,7
1532,다사594455,5
1533,다사594456,2
1534,다사594457,3
1535,다사594459,1
1536,다사594460,1
1537,다사594461,7
1538,다사594462,4
1539,다사594463,24
1540,다사594464,23
1541,다사594465,19
1542,다사594466,18
1543,다사594467,4
1544,다사594470,5
1545,다사594471,14
1546,다사594472,8
1547,다사594473,26
1548,다사594474,23
1549,다사594475,25
1550,다사594476,3
1551,다사595393,1
1552,다사595401,14
1553,다사595406,3
1554,다사595408,1
1555,다사595409,11
1556,다사595410,9
1557,다사595411,8
1558,다사595412,5
1559,다사595416,4
1560,다사595417,5
1561,다사595418,4
1562,다사595419,13
1563,다사595420,3
1564,다사595422,1
1565,다사595423,7
1566,다사595424,6
1567,다사595426,8
1568,다사595427,3
1569,다사595428,3
1570,다사595429,6
1571,다사595430,1
1572,다사595436,1
1573,다사595437,3
1574,다사595438,3
1575,다사595439,5
1576,다사595442,7
1577,다사595443,4
1578,다사595444,5
1579,다사595446,25
1580,다사595447,17
1581,다사595448,3
1582,다사595450,17
1583,다사595451,29
1584,다사595452,6
1585,다사595454,1
1586,다사595455,1
1587,다사595456,6
1588,다사595457,7
1589,다사595458,5
1590,다사595459,1
1591,다사595460,4
1592,다사595461,10
1593,다사595462,8
1594,다사595463,30
1595,다사595464,2
1596,다사595465,1
1597,다사595466,2
1598,다사595467,1
1599,다사595470,11
1600,다사595471,18
1601,다사595472,6
1602,다사595473,17
1603,다사595474,9
1604,다사595475,13
1605,다사595476,5
1606,다사595477,1
1607,다사596405,29
1608,다사596407,1
1609,다사596409,3
1610,다사596410,1
1611,다사596411,6
1612,다사596412,8
1613,다사596413,4
1614,다사596414,2
1615,다사596416,1
1616,다사596417,7
1617,다사596418,5
1618,다사596419,25
1619,다사596420,7
1620,다사596421,4
1621,다사596424,2
1622,다사596425,4
1623,다사596426,11
1624,다사596427,5
1625,다사596428,3
1626,다사596429,17
1627,다사596430,4
1628,다사596437,1
1629,다사596438,3
1630,다사596439,5
1631,다사596440,1
1632,다사596441,1
1633,다사596442,7
1634,다사596443,4
1635,다사596444,5
1636,다사596445,11
1637,다사596446,10
1638,다사596447,1
1639,다사596448,9
1640,다사596449,3
1641,다사596450,2
1642,다사596451,61
1643,다사596452,3
1644,다사596455,3
1645,다사596456,8
1646,다사596457,9
1647,다사596458,10
1648,다사596459,7
1649,다사596460,5
1650,다사596461,7
1651,다사596462,6
1652,다사596463,2
1653,다사596466,3
1654,다사596469,1
1655,다사596470,4
1656,다사596471,17
1657,다사596472,4
1658,다사596473,6
1659,다사596474,2
1660,다사596475,2
1661,다사596476,2
1662,다사597407,2
1663,다사597408,1
1664,다사597412,3
1665,다사597414,2
1666,다사597415,4
1667,다사597417,2
1668,다사597418,14
1669,다사597419,33
1670,다사597420,14
1671,다사597421,2
1672,다사597422,8
1673,다사597423,2
1674,다사597425,1
1675,다사597426,3
1676,다사597427,19
1677,다사597428,13
1678,다사597429,13
1679,다사597430,10
1680,다사597431,5
1681,다사597432,1
1682,다사597439,3
1683,다사597440,4
1684,다사597441,1
1685,다사597442,21
1686,다사597443,6
1687,다사597445,14
1688,다사597447,4
1689,다사597448,20
1690,다사597449,7
1691,다사597450,12
1692,다사597451,28
1693,다사597453,2
1694,다사597455,5
1695,다사597456,4
1696,다사597457,5
1697,다사597458,13
1698,다사597459,4
1699,다사597460,1
1700,다사597461,1
1701,다사597464,1
1702,다사597466,2
1703,다사597467,3
1704,다사597469,3
1705,다사597470,1
1706,다사597471,18
1707,다사597472,23
1708,다사597473,16
1709,다사597474,9
1710,다사597475,7
1711,다사598409,1
1712,다사598410,1
1713,다사598411,1
1714,다사598412,1
1715,다사598414,2
1716,다사598415,6
1717,다사598417,5
1718,다사598418,9
1719,다사598419,9
1720,다사598420,2
1721,다사598421,9
1722,다사598422,5
1723,다사598423,2
1724,다사598424,1
1725,다사598426,2
1726,다사598427,2
1727,다사598428,19
1728,다사598429,13
1729,다사598430,11
1730,다사598431,1
1731,다사598432,5
1732,다사598438,10
1733,다사598439,5
1734,다사598440,3
1735,다사598441,9
1736,다사598448,2
1737,다사598449,8
1738,다사598450,22
1739,다사598451,13
1740,다사598452,2
1741,다사598454,4
1742,다사598457,7
1743,다사598458,9
1744,다사598459,8
1745,다사598460,1
1746,다사598461,1
1747,다사598466,3
1748,다사598467,3
1749,다사598469,1
1750,다사598470,2
1751,다사598471,13
1752,다사598472,11
1753,다사598473,10
1754,다사598474,9
1755,다사598475,2
1756,다사598476,13
1757,다사599390,1
1758,다사599399,1
1759,다사599401,1
1760,다사599415,3
1761,다사599416,5
1762,다사599417,4
1763,다사599418,5
1764,다사599419,10
1765,다사599421,3
1766,다사599422,6
1767,다사599423,4
1768,다사599424,1
1769,다사599427,2
1770,다사599428,2
1771,다사599429,1
1772,다사599431,6
1773,다사599432,3
1774,다사599439,1
1775,다사599441,4
1776,다사599445,1
1777,다사599448,10
1778,다사599449,42
1779,다사599450,10
1780,다사599451,35
1781,다사599452,49
1782,다사599453,6
1783,다사599457,2
1784,다사599458,13
1785,다사599459,14
1786,다사599460,2
1787,다사599465,13
1788,다사599466,5
1789,다사599467,3
1790,다사599468,2
1791,다사599469,4
1792,다사599470,1
1793,다사599471,7
1794,다사599472,5
1795,다사599473,3
1796,다사599474,3
1797,다사599475,8
1798,다사599476,1
1799,다사600414,1
1800,다사600416,9
1801,다사600417,5
1802,다사600418,4
1803,다사600419,3
1804,다사600420,5
1805,다사600421,12
1806,다사600422,8
1807,다사600423,11
1808,다사600432,1
1809,다사600443,1
1810,다사600444,4
1811,다사600445,12
1812,다사600449,25
1813,다사600450,10
1814,다사600451,11
1815,다사600452,21
1816,다사600453,12
1817,다사600458,4
1818,다사600459,6
1819,다사600461,3
1820,다사600462,3
1821,다사600467,4
1822,다사600470,11
1823,다사600471,7
1824,다사600472,9
1825,다사600473,10
1826,다사600474,11
1827,다사600475,2
1828,다사600476,6
1829,다사601397,2
1830,다사601404,1
1831,다사601413,1
1832,다사601414,1
1833,다사601415,3
1834,다사601416,2
1835,다사601417,7
1836,다사601418,1
1837,다사601419,1
1838,다사601420,9
1839,다사601421,1
1840,다사601422,5
1841,다사601432,6
1842,다사601433,6
1843,다사601439,10
1844,다사601443,1
1845,다사601444,1
1846,다사601448,1
1847,다사601449,12
1848,다사601450,7
1849,다사601451,9
1850,다사601452,15
1851,다사601453,6
1852,다사601458,2
1853,다사601459,10
1854,다사601460,4
1855,다사601461,6
1856,다사601462,2
1857,다사601463,5
1858,다사601467,8
1859,다사601468,10
1860,다사601469,3
1861,다사601470,3
1862,다사601471,12
1863,다사601472,25
1864,다사601473,4
1865,다사601474,20
1866,다사601475,4
1867,다사601476,7
1868,다사602395,2
1869,다사602403,3
1870,다사602404,2
1871,다사602415,3
1872,다사602416,5
1873,다사602417,5
1874,다사602418,5
1875,다사602419,5
1876,다사602421,1
1877,다사602422,4
1878,다사602423,1
1879,다사602429,1
1880,다사602431,1
1881,다사602433,28
1882,다사602442,2
1883,다사602444,1
1884,다사602446,3
1885,다사602447,1
1886,다사602448,15
1887,다사602449,33
1888,다사602450,14
1889,다사602451,4
1890,다사602452,10
1891,다사602453,8
1892,다사602458,8
1893,다사602459,10
1894,다사602460,17
1895,다사602461,2
1896,다사602463,1
1897,다사602464,1
1898,다사602466,6
1899,다사602467,7
1900,다사602468,4
1901,다사602469,5
1902,다사602472,6
1903,다사602473,12
1904,다사602474,25
1905,다사602475,13
1906,다사602476,2
1907,다사603404,2
1908,다사603416,1
1909,다사603417,2
1910,다사603422,2
1911,다사603428,1
1912,다사603431,37
1913,다사603432,17
1914,다사603433,15
1915,다사603434,2
1916,다사603442,2
1917,다사603443,6
1918,다사603444,4
1919,다사603445,4
1920,다사603446,11
1921,다사603447,7
1922,다사603448,2
1923,다사603449,30
1924,다사603450,19
1925,다사603451,7
1926,다사603452,14
1927,다사603453,2
1928,다사603456,2
1929,다사603457,1
1930,다사603458,6
1931,다사603459,4
1932,다사603465,7
1933,다사603466,7
1934,다사603468,1
1935,다사603472,7
1936,다사603473,1
1937,다사603474,23
1938,다사603475,8
1939,다사604416,3
1940,다사604418,7
1941,다사604423,2
1942,다사604431,11
1943,다사604433,2
1944,다사604434,9
1945,다사604437,1
1946,다사604441,9
1947,다사604443,14
1948,다사604444,14
1949,다사604445,8
1950,다사604446,8
1951,다사604447,14
1952,다사604448,24
1953,다사604449,17
1954,다사604450,42
1955,다사604451,11
1956,다사604452,8
1957,다사604453,27
1958,다사604454,1
1959,다사604456,1
1960,다사604457,5
1961,다사604458,5
1962,다사604459,11
1963,다사604460,8
1964,다사604461,1
1965,다사604462,5
1966,다사604463,1
1967,다사604464,1
1968,다사604466,1
1969,다사604467,5
1970,다사604471,2
1971,다사604472,3
1972,다사604473,12
1973,다사604474,26
1974,다사604475,2
1975,다사605392,1
1976,다사605395,2
1977,다사605396,1
1978,다사605417,1
1979,다사605418,2
1980,다사605432,21
1981,다사605433,2
1982,다사605434,47
1983,다사605441,1
1984,다사605442,46
1985,다사605443,9
1986,다사605444,21
1987,다사605445,9
1988,다사605446,5
1989,다사605447,3
1990,다사605448,5
1991,다사605449,2
1992,다사605450,39
1993,다사605451,39
1994,다사605452,10
1995,다사605453,26
1996,다사605454,17
1997,다사605455,1
1998,다사605456,1
1999,다사605457,22
2000,다사605458,3
2001,다사605459,17
2002,다사605460,4
2003,다사605461,1
2004,다사605466,5
2005,다사605472,3
2006,다사605473,11
2007,다사605474,5
2008,다사605475,2
2009,다사606383,8
2010,다사606388,10
2011,다사606389,7
2012,다사606427,2
2013,다사606429,3
2014,다사606433,1
2015,다사606436,5
2016,다사606437,1
2017,다사606441,2
2018,다사606442,2
2019,다사606443,13
2020,다사606444,2
2021,다사606447,11
2022,다사606448,6
2023,다사606449,3
2024,다사606450,48
2025,다사606451,28
2026,다사606452,15
2027,다사606453,9
2028,다사606454,12
2029,다사606455,8
2030,다사606456,6
2031,다사606457,10
2032,다사606458,5
2033,다사606459,3
2034,다사606461,1
2035,다사606465,1
2036,다사606467,1
2037,다사606468,5
2038,다사606469,3
2039,다사606470,6
2040,다사606471,10
2041,다사606472,4
2042,다사607382,2
2043,다사607383,17
2044,다사607384,4
2045,다사607387,4
2046,다사607388,8
2047,다사607389,1
2048,다사607390,1
2049,다사607393,2
2050,다사607394,1
2051,다사607429,3
2052,다사607435,10
2053,다사607436,3
2054,다사607442,4
2055,다사607443,1
2056,다사607444,1
2057,다사607446,1
2058,다사607447,1
2059,다사607448,5
2060,다사607449,7
2061,다사607450,7
2062,다사607451,24
2063,다사607452,16
2064,다사607453,2
2065,다사607454,7
2066,다사607455,27
2067,다사607456,13
2068,다사607457,18
2069,다사607458,18
2070,다사607459,8
2071,다사607460,8
2072,다사607467,4
2073,다사607468,4
2074,다사607469,2
2075,다사607470,5
2076,다사607471,7
2077,다사607472,12
2078,다사607473,1
2079,다사608382,2
2080,다사608384,3
2081,다사608385,6
2082,다사608386,5
2083,다사608387,2
2084,다사608391,1
2085,다사608393,1
2086,다사608398,1
2087,다사608399,1
2088,다사608429,2
2089,다사608437,8
2090,다사608438,3
2091,다사608442,1
2092,다사608443,5
2093,다사608444,6
2094,다사608446,2
2095,다사608447,5
2096,다사608448,4
2097,다사608449,9
2098,다사608451,19
2099,다사608452,2
2100,다사608453,2
2101,다사608454,9
2102,다사608455,31
2103,다사608456,16
2104,다사608457,15
2105,다사608458,23
2106,다사608459,4
2107,다사608460,7
2108,다사608467,1
2109,다사608468,2
2110,다사608469,12
2111,다사608470,10
2112,다사608471,7
2113,다사608473,1
2114,다사609383,3
2115,다사609384,7
2116,다사609385,4
2117,다사609386,3
2118,다사609389,3
2119,다사609397,1
2120,다사609421,1
2121,다사609428,2
2122,다사609437,3
2123,다사609438,7
2124,다사609443,10
2125,다사609444,4
2126,다사609445,8
2127,다사609447,3
2128,다사609448,9
2129,다사609449,6
2130,다사609450,2
2131,다사609451,4
2132,다사609452,12
2133,다사609453,7
2134,다사609454,3
2135,다사609455,17
2136,다사609456,4
2137,다사609457,12
2138,다사609458,3
2139,다사609462,6
2140,다사609463,1
2141,다사609468,4
2142,다사609469,3
2143,다사609471,18
2144,다사610394,6
2145,다사610396,1
2146,다사610398,7
2147,다사610427,1
2148,다사610428,6
2149,다사610438,51
2150,다사610443,16
2151,다사610444,4
2152,다사610445,2
2153,다사610446,4
2154,다사610447,1
2155,다사610448,8
2156,다사610449,9
2157,다사610450,1
2158,다사610451,1
2159,다사610452,17
2160,다사610453,16
2161,다사610454,2
2162,다사610455,89
2163,다사610456,7
2164,다사610459,251
2165,다사610462,10
2166,다사610463,1
2167,다사610464,3
2168,다사610466,5
2169,다사610471,2
2170,다사611427,11
2171,다사611428,8
2172,다사611439,25
2173,다사611441,1
2174,다사611442,5
2175,다사611443,8
2176,다사611444,3
2177,다사611445,6
2178,다사611446,5
2179,다사611447,6
2180,다사611449,2
2181,다사611450,2
2182,다사611451,1
2183,다사611452,2
2184,다사611453,6
2185,다사611454,4
2186,다사611456,30
2187,다사611462,7
2188,다사611463,11
2189,다사611468,4
2190,다사612426,17
2191,다사612427,14
2192,다사612438,14
2193,다사612439,6
2194,다사612442,2
2195,다사612443,8
2196,다사612444,9
2197,다사612445,16
2198,다사612448,1
2199,다사612449,2
2200,다사612450,1
2201,다사612453,13
2202,다사612454,8
2203,다사612455,1
2204,다사612457,7
2205,다사612461,12
2206,다사612462,8
2207,다사612463,1
2208,다사612466,1
2209,다사613395,1
2210,다사613423,2
2211,다사613427,5
2212,다사613438,4
2213,다사613439,14
2214,다사613440,3
2215,다사613444,7
2216,다사613445,15
2217,다사613446,6
2218,다사613450,4
2219,다사613453,8
2220,다사613454,8
2221,다사613455,1
2222,다사613457,12
2223,다사613461,6
2224,다사613462,6
2225,다사613463,2
2226,다사613465,1
2227,다사614396,1
2228,다사614397,5
2229,다사614427,1
2230,다사614445,16
2231,다사614446,3
2232,다사614447,5
2233,다사614451,9
2234,다사614453,2
2235,다사614455,2
2236,다사614456,2
2237,다사614457,6
2238,다사614461,11
2239,다사614462,21
2240,다사614463,3
2241,다사614464,1
2242,다사615395,1
2243,다사615396,1
2244,다사615432,3
2245,다사615445,2
2246,다사615446,1
2247,다사615447,6
2248,다사615448,1
2249,다사615449,5
2250,다사615450,3
2251,다사615451,1
2252,다사615453,3
2253,다사615454,11
2254,다사615455,19
2255,다사615456,2
2256,다사615457,7
2257,다사615458,4
2258,다사615459,4
2259,다사615460,10
2260,다사615461,10
2261,다사615462,5
2262,다사615463,12
2263,다사615464,1
2264,다사616396,1
2265,다사616433,1
2266,다사616445,44
2267,다사616446,2
2268,다사616448,3
2269,다사616450,1
2270,다사616452,1
2271,다사616454,8
2272,다사616455,13
2273,다사616456,5
2274,다사616457,10
2275,다사616458,4
2276,다사616459,8
2277,다사616463,2
2278,다사617428,1
2279,다사617430,1
2280,다사617433,39
2281,다사617434,2
2282,다사617441,1
2283,다사617445,1
2284,다사617446,1
2285,다사617448,1
2286,다사617449,2
2287,다사617452,2
2288,다사617453,2
2289,다사617454,4
2290,다사617455,3
2291,다사617456,1
2292,다사617460,1
2293,다사618397,4
2294,다사618430,1
2295,다사618432,3
2296,다사618433,22
2297,다사618434,34
2298,다사618441,12
2299,다사618442,1
2300,다사618443,4
2301,다사618444,9
2302,다사619431,1
2303,다사619443,1
2304,다사619444,1
2305,다사620399,5
2306,다사620434,4
2307,다사620446,1
2308,다사621399,2
2309,다사621402,1
2310,다사621441,11
2311,다사621444,6
2312,다사623437,6
2313,다사623438,1
2314,다사624424,1
2315,다사624437,13
2316,다사625393,1
2317,다사625395,1
2318,다사625426,2
2319,다사625441,1
2320,다사625443,1
2321,다사626439,12
2322,다사626441,2
2323,다사627438,3
2324,다사627439,4
2325,다사628394,3
2326,다사628396,1
2327,다사628427,3
2328,다사628436,8
2329,다사628439,20
2330,다사629398,2
2331,다사629429,5
2332,다사629435,5
2333,다사629436,4
2334,다사630399,4
2335,다사630403,1
2336,다사630430,3
2337,다사630434,11
2338,다사630435,4
2339,다사630436,8
2340,다사630439,3
2341,다사631403,1
2342,다사631425,10
2343,다사631427,5
2344,다사631430,2
2345,다사631434,12
2346,다사631435,5
2347,다사631436,4
2348,다사631438,1
2349,다사631440,1
2350,다사632428,6
2351,다사632430,17
2352,다사632434,6
2353,다사632435,3
2354,다사632437,6
2355,다사632438,2
2356,다사632440,2
2357,다사633427,3
2358,다사633435,5
2359,다사633436,1
2360,다사633437,2
2361,다사633438,5
2362,다사633440,3
2363,다사634429,7
2364,다사634435,12
2365,다사634436,1
2366,다사634438,4
2367,다사634439,1
2368,다사635414,4
2369,다사635435,4
2370,다사635436,7
2371,다사635437,7
2372,다사636436,1
2373,다사637429,7
2374,다사637435,8
2375,다사638412,1
2376,다사638415,4
2377,다사638438,4
2378,다사640439,1
2379,다사641414,1
2380,다사641426,3
2381,다사641427,1
2382,다사641428,9
2383,다사642414,3
2384,다사642415,6
2385,다사643409,3
2386,다사643415,4
2387,다사643416,2
2388,다사643429,1
2389,다사643430,6
2390,다사644408,1
2391,다사644409,2
2392,다사644410,1
2393,다사644416,1
2394,다사644429,3
2395,다사644430,2
2396,다사644432,5
2397,다사645409,4
2398,다사645416,1
2399,다사645430,11
2400,다사645433,1
2401,다사646408,6
2402,다사646409,29
2403,다사646410,1
2404,다사646411,1
2405,다사646416,1
2406,다사646434,1
2407,다사646437,4
2408,다사647402,2
2409,다사647405,2
2410,다사647408,19
2411,다사647409,3
2412,다사647410,1
2413,다사647418,1
2414,다사647434,4
2415,다사648402,2
2416,다사648404,1
2417,다사648412,1
2418,다사648415,4
2419,다사648423,3
2420,다사648432,67
2421,다사648433,16
2422,다사649404,2
2423,다사649405,6
2424,다사649406,1
2425,다사649415,1
2426,다사649416,11
2427,다사649417,11
2428,다사649418,4
2429,다사649425,5
2430,다사649431,77
2431,다사649433,13
2432,다사649435,4
2433,다사650410,2
2434,다사650413,3
2435,다사650417,14
2436,다사650418,12
2437,다사650429,14
2438,다사650431,1
2439,다사650433,5
2440,다사651417,7
2441,다사651432,4
2442,다사651433,1
2443,다사652405,8
2444,다사652406,13
2445,다사652414,6
2446,다사652415,1
2447,다사652416,3
2448,다사652417,8
2449,다사652418,1
2450,다사652431,2
2451,다사653416,8
2452,다사654407,6
2453,다사654413,2
2454,다사656419,1
2455,다사658417,3
2456,다사659417,2
2457,다사662413,2
2458,다사663411,5
