,gid,TL_cnt
568,다사574456,4
569,다사574457,9
570,다사574458,3
571,다사574459,4
572,다사574460,2
573,다사574461,7
574,다사574462,1
575,다사574464,7
576,다사574465,10
577,다사574466,10
578,다사574469,1
579,다사575408,1
580,다사575427,1
581,다사575428,3
582,다사575431,5
583,다사575432,2
584,다사575434,4
585,다사575435,4
586,다사575438,1
587,다사575440,3
588,다사575441,7
589,다사575442,8
590,다사575450,4
591,다사575451,5
592,다사575452,7
593,다사575454,3
594,다사575455,4
595,다사575456,6
596,다사575457,8
597,다사575458,6
598,다사575459,4
599,다사575460,3
600,다사575461,1
601,다사575463,1
602,다사575465,3
603,다사575466,3
604,다사575467,6
605,다사575468,2
606,다사575469,3
607,다사575473,6
608,다사575478,1
609,다사576429,3
610,다사576430,3
611,다사576432,3
612,다사576435,3
613,다사576436,1
614,다사576439,2
615,다사576440,1
616,다사576441,1
617,다사576442,3
618,다사576445,1
619,다사576448,1
620,다사576451,6
621,다사576452,3
622,다사576456,7
623,다사576457,6
624,다사576458,5
625,다사576459,4
626,다사576460,1
627,다사576461,4
628,다사576462,7
629,다사576463,1
630,다사576464,2
631,다사576465,8
632,다사576466,5
633,다사576467,9
634,다사576468,5
635,다사576469,1
636,다사576470,7
637,다사576471,8
638,다사576472,1
639,다사576474,4
640,다사577399,2
641,다사577408,2
642,다사577409,1
643,다사577427,1
644,다사577428,1
645,다사577429,2
646,다사577430,1
647,다사577431,1
648,다사577433,3
649,다사577434,5
650,다사577435,2
651,다사577436,4
652,다사577437,1
653,다사577443,3
654,다사577444,1
655,다사577448,3
656,다사577449,11
657,다사577450,1
658,다사577451,5
659,다사577452,7
660,다사577453,7
661,다사577454,9
662,다사577455,9
663,다사577456,6
664,다사577458,2
665,다사577459,7
666,다사577460,3
667,다사577461,2
668,다사577462,1
669,다사577463,4
670,다사577464,10
671,다사577465,4
672,다사577466,3
673,다사577469,5
674,다사577470,2
675,다사577471,3
676,다사577472,2
677,다사578404,3
678,다사578412,2
679,다사578413,1
680,다사578414,1
681,다사578415,3
682,다사578416,1
683,다사578428,3
684,다사578430,1
685,다사578431,2
686,다사578434,1
687,다사578439,1
688,다사578443,1
689,다사578446,7
690,다사578448,3
691,다사578449,7
692,다사578450,5
693,다사578451,3
694,다사578452,3
695,다사578453,4
696,다사578454,5
697,다사578455,4
698,다사578456,6
699,다사578457,8
700,다사578458,10
701,다사578459,1
702,다사578463,7
703,다사578465,3
704,다사578466,2
705,다사578467,2
706,다사578468,1
707,다사578469,1
708,다사578470,2
709,다사578471,2
710,다사578472,4
711,다사578473,7
712,다사579399,1
713,다사579401,2
714,다사579405,1
715,다사579406,3
716,다사579408,1
717,다사579412,1
718,다사579413,1
719,다사579414,3
720,다사579429,2
721,다사579431,1
722,다사579436,3
723,다사579442,4
724,다사579443,9
725,다사579444,2
726,다사579446,2
727,다사579447,6
728,다사579448,11
729,다사579449,11
730,다사579450,3
731,다사579451,1
732,다사579452,2
733,다사579453,7
734,다사579454,5
735,다사579455,2
736,다사579456,2
737,다사579457,6
738,다사579458,4
739,다사579464,1
740,다사579465,7
741,다사579466,3
742,다사579467,4
743,다사579468,5
744,다사579469,2
745,다사579470,6
746,다사579472,3
747,다사579473,4
748,다사579474,2
749,다사579475,1
750,다사579476,5
751,다사579479,2
752,다사580403,2
753,다사580406,4
754,다사580412,6
755,다사580413,8
756,다사580414,7
757,다사580416,1
758,다사580432,1
759,다사580435,1
760,다사580437,8
761,다사580438,1
762,다사580441,1
763,다사580442,4
764,다사580444,1
765,다사580445,4
766,다사580446,5
767,다사580447,3
768,다사580448,11
769,다사580449,4
770,다사580450,6
771,다사580451,4
772,다사580452,7
773,다사580453,9
774,다사580454,10
775,다사580455,4
776,다사580456,9
777,다사580457,14
778,다사580458,2
779,다사580459,1
780,다사580460,1
781,다사580464,2
782,다사580465,4
783,다사580466,2
784,다사580467,3
785,다사580468,3
786,다사580469,5
787,다사580470,2
788,다사580471,6
789,다사580472,2
790,다사580473,1
791,다사580474,5
792,다사580475,1
793,다사580480,3
794,다사581406,1
795,다사581408,1
796,다사581411,4
797,다사581412,1
798,다사581415,1
799,다사581430,1
800,다사581431,2
801,다사581432,4
802,다사581435,2
803,다사581441,1
804,다사581442,1
805,다사581444,6
806,다사581445,5
807,다사581446,4
808,다사581447,2
809,다사581448,5
810,다사581449,2
811,다사581450,3
812,다사581451,1
813,다사581452,7
814,다사581453,8
815,다사581454,13
816,다사581456,11
817,다사581457,12
818,다사581458,1
819,다사581459,2
820,다사581463,1
821,다사581464,1
822,다사581465,1
823,다사581466,8
824,다사581467,6
825,다사581468,4
826,다사581469,4
827,다사581470,9
828,다사581471,13
829,다사581472,7
830,다사581473,9
831,다사581474,8
832,다사582404,1
833,다사582408,2
834,다사582411,4
835,다사582415,1
836,다사582420,1
837,다사582430,1
838,다사582431,3
839,다사582432,1
840,다사582433,2
841,다사582438,2
842,다사582439,10
843,다사582440,9
844,다사582441,9
845,다사582442,28
846,다사582444,3
847,다사582445,4
848,다사582446,7
849,다사582447,4
850,다사582448,4
851,다사582450,2
852,다사582451,1
853,다사582453,11
854,다사582454,15
855,다사582455,4
856,다사582456,5
857,다사582457,12
858,다사582458,10
859,다사582459,2
860,다사582462,3
861,다사582466,6
862,다사582467,2
863,다사582468,1
864,다사582469,3
865,다사582470,5
866,다사582471,7
867,다사582472,8
868,다사582473,3
869,다사582474,2
870,다사582475,4
871,다사582476,1
872,다사582480,1
873,다사582481,1
874,다사583429,9
875,다사583430,2
876,다사583431,4
877,다사583435,2
878,다사583436,7
879,다사583437,14
880,다사583438,10
881,다사583439,4
882,다사583440,11
883,다사583441,11
884,다사583442,6
885,다사583443,6
886,다사583444,7
887,다사583445,9
888,다사583446,4
889,다사583447,4
890,다사583448,1
891,다사583449,1
892,다사583450,2
893,다사583451,3
894,다사583452,13
895,다사583454,8
896,다사583455,1
897,다사583457,1
898,다사583458,2
899,다사583459,3
900,다사583461,1
901,다사583462,2
902,다사583466,4
903,다사583467,4
904,다사583468,2
905,다사583469,2
906,다사583470,9
907,다사583471,4
908,다사583472,3
909,다사583473,2
