,gid,TL_cnt
546,다사571426,1
547,다사571427,4
548,다사571428,6
549,다사571429,1
550,다사571430,2
551,다사571431,3
552,다사571432,6
553,다사571433,4
554,다사571436,1
555,다사571437,1
556,다사571438,7
557,다사571439,5
558,다사571440,6
559,다사571441,3
560,다사571442,1
561,다사571450,3
562,다사571463,3
563,다사571466,5
564,다사571467,1
565,다사571469,1
566,다사571470,3
567,다사572432,1
568,다사572433,6
569,다사572437,1
570,다사572438,3
571,다사572439,3
572,다사572440,3
573,다사572441,6
574,다사572446,1
575,다사572456,1
576,다사572458,2
577,다사572459,3
578,다사572461,2
579,다사572463,1
580,다사572468,1
581,다사573399,2
582,다사573428,5
583,다사573429,94
584,다사573430,1
585,다사573431,1
586,다사573432,4
587,다사573433,3
588,다사573438,3
589,다사573440,2
590,다사573441,6
591,다사573446,16
592,다사573453,1
593,다사573454,2
594,다사573456,1
595,다사573457,3
596,다사573458,4
597,다사573459,3
598,다사573460,2
599,다사573461,3
600,다사573462,2
601,다사573463,2
602,다사573464,1
603,다사573465,2
604,다사573466,2
605,다사573477,3
606,다사574406,1
607,다사574408,1
608,다사574426,1
609,다사574427,2
610,다사574428,2
611,다사574429,2
612,다사574430,1
613,다사574431,2
614,다사574433,3
615,다사574434,1
616,다사574438,4
617,다사574439,4
618,다사574443,4
619,다사574451,1
620,다사574452,2
621,다사574453,2
622,다사574455,2
623,다사574456,6
624,다사574457,2
625,다사574458,6
626,다사574459,3
627,다사574460,4
628,다사574461,2
629,다사574462,4
630,다사574463,1
631,다사574464,9
632,다사574465,1
633,다사574466,2
634,다사574469,1
635,다사574472,1
636,다사574473,1
637,다사575410,1
638,다사575427,4
639,다사575428,5
640,다사575431,3
641,다사575433,1
642,다사575434,3
643,다사575435,2
644,다사575436,1
645,다사575439,1
646,다사575440,6
647,다사575441,14
648,다사575442,2
649,다사575450,9
650,다사575451,5
651,다사575452,5
652,다사575453,2
653,다사575454,1
654,다사575455,3
655,다사575456,2
656,다사575457,7
657,다사575458,3
658,다사575459,3
659,다사575460,2
660,다사575461,1
661,다사575463,2
662,다사575465,2
663,다사575466,6
664,다사575467,2
665,다사575468,4
666,다사575469,5
667,다사575470,2
668,다사575471,1
669,다사575473,6
670,다사575478,1
