newsname
전동킥보드 운행 안전 강화…무면허 시 10만 원
오늘부터 전동킥보드 운전시 면허 필수… 어기면 10만원 범칙금
강화된 ‘전동킥보드’ 관련 규정 13일부터 시행
'무면허 전동킥보드' 내일부터 범칙금 10만원
술마시고 킥보드 타다 50m 아래 바다 뛰어내린 20대 목숨건져
'안전모 착용하고 전동킥보드 이용하세요'
오늘부터 전동킥보드 '면허·헬멧' 필수…인도 주행도 금지
13일부터 면허없이 전동 킥보드 타면 벌금 10만원
'안전모 착용하고 전동킥보드 이용하세요'
전동 킥보드 이용 규제 '시행 첫날'…"이제 안 탈 거예요"
전동킥보드 등...오늘부터 면허·헬멧 필수
[포토]내일부터 면허 있어야 전동 킥보드 운전
[포토]전동 킥보드, 내일부터 면허 있어야 탄다
"헬멧 꼭 써야하는지 몰랐어요" 전동킥보드 규정 강화 첫날 혼란
13일부터 면허 없으면 전동 킥보드 못 탄다…무면허 범칙금 10만원
[모멘트] 전동 킥보드, 헬멧 쓰고 안전하게
"무면허 전동 킥보드 안돼요"…13일부터 벌금 10만원
전동킥보드, 13일부터 도로교통법 개정…2인탑승·안전모 미착용 시 범칙금
강화된 전동 킥보드 규정 [포토]
내일부터 범칙금 무는데… 면허·헬멧없이 전동킥 ‘휙휙’
내일부터 킥보드 이용 규제 강화 법 시행
전동킥보드 동승금지·헬멧 의무화…실효성 글쎄
전동킥보드 개정 도로교통법 적용 첫날… 안전장비 미착용 여전
[사설] 오늘부터 전동킥보드 규제, 안전 경각심 가져야
[포토]내일부터 전동 킥보드 면허 없이 타면 '벌금 10만원'
[포토]내일부터 운전면허 있어야 전동 킥보드 이용 가능
인도에서 킥보드
전동 킥보드 운행시 헬멧 필수 [포토]
[충청로2] 킥보드 막 타지마슈
[쿠키포토] 13일부터 무면허 전동킥보드 운전 '범칙금 10만 원'
헬멧 미착용·인도 운행…전동킥보드 단속 첫날 적발 속출
"킥보드 헬멧 쓰라고? '따릉이' 탈게요"
"헬멧소지 불편" vs "안전이 우선"…'전동킥보드 단속' 첫날 반응
공유킥보드 주정차 민원 60분 내 해결한다…‘씽씽 패트롤’ 출범
오늘부터 헬멧 · 면허 없이 전동 킥보드 타면 범칙금
[르포]"인도는 안돼, 찻길선 빵빵"…전동킥보드, '도로 위 민폐'
[뉴스Insight] 무법 주행 전동킥보드, 규제하면 달라질까?
오늘부터 '전동킥보드 규제 강화'…도로교통공단, 교육자료 개발·배포
무면허 전동 킥보드 등 단속, 헬멧 착용 필수
"면허증·안전모 필수"…전동킥보드 '딱' 걸린 현장들
[르포]"인도는 안돼, 찻길선 빵빵"…전동킥보드, '도로 위 민폐'
[뉴스Insight] 무법 주행 전동킥보드, 규제하면 달라질까?
오늘부터 '전동킥보드 규제 강화'…도로교통공단, 교육자료 개발·배포
무면허 전동 킥보드 등 단속, 헬멧 착용 필수
"면허증·안전모 필수"…전동킥보드 '딱' 걸린 현장들
“전동 킥보드 안 타고 말지”…업계는 ‘울상’
전동 킥보드, 단속 첫날 표정은?
전동킥보드 안전하게 이용합시다!
오늘부터 무면허 전동킥보드 운전자에 범칙금 10만원…2명 이상 같이 타면 4만...
무면허 전동킥보드 단속 첫날 부산은?…헬멧 안 쓰고 '쌩쌩'
오늘부터 전동킥보드 단속 강화
전동 킥보드, 단속 첫날 표정은?
오늘부터 면허 없이 전동킥보드 타면 벌금 10만원
전동킥보드 단속 첫날…"안전모에 속도 제한, 규제 과해요"
“면허ㆍ헬멧 필수인지 몰랐다”…강화된 전동킥보드 단속 첫날
"헬멧 안 쓰셨습니다"…전동킥보드 단속 첫날
[팩트맨]면허 없이 못 탄다…전동 킥보드 Q&A
오늘(13일)부터 면허 없으면 킥보드 못 타는데… 거리는 여전히 '무법천지'
전동 킥보드 안전 수칙 어기면 범칙금 부과
오늘부터 '무면허 전동 킥보드' 범칙금…헬멧도 필수
오늘(13일)부터 면허 없으면 킥보드 못 타는데… 거리는 여전히 '무법천지'
오늘부터 면허 없이 전동 킥보드 타면 범칙금 10만원
[포토]헬멧 없이 전동킥보드 운전 금지
전동 킥보드 안전 수칙 어기면 범칙금 부과
오늘부터 '무면허 전동 킥보드' 범칙금…헬멧도 필수
헬멧 공짜로 줘야하나…위기의 공유킥보드 대응책은?
[머니S포토] 전동킥보드 '헬멧착용 필수'
'무면허·헬멧미착용' 전동킥보드 운전 오늘부터 범칙금 부과
무면허 전동 킥보드 범칙금 10만 원 음주 라이딩 10만 원
헬멧 · 면허증 전동 킥보드 단속 첫날, 곳곳 적발 속출
'무면허·헬멧미착용' 전동킥보드 운전 오늘부터 범칙금 부과
전동킥보드 규정 강화… 경찰, 한 달 집중 계도기간
무면허 전동 킥보드 범칙금 10만 원 음주 라이딩 10만 원
전동 킥보드 단속 첫날, 전동 킥보드 승용차와 충돌...처벌될까?
[머니S포토] '전동킥보드 헬멧 착용 의무화'
오늘부터 무면허 및 헬멧 미착용 전동 킥보드 단속 강화
헬멧 · 면허증 전동 킥보드 단속 첫날, 곳곳 적발 속출
"헬멧 안 쓰셨네요"…전동킥보드 단속 첫날, 위반 '수두룩'
[머니S포토] 오늘부터 무면허 킥보드 범칙금
"킥보드에 헬멧 필수" 규정 강화, 사고 줄까?
전동킥보드 '헬멧 필수'
오늘부터 무면허 및 헬멧 미착용 전동 킥보드 단속 강화
13일부터 전동킥보드등 개인형 이동장치 이용 규제 강화
헬멧 · 면허증 전동 킥보드 단속 첫날, 곳곳 적발 속출
"헬멧 안 쓰셨네요"…전동킥보드 단속 첫날, 위반 '수두룩'
[이 시각] 헬멧 없이, 2명 타고…킥보드 단속 첫날 홍대입구는
[머니S포토] 오늘부터 무면허 킥보드 범칙금
"킥보드에 헬멧 필수" 규정 강화, 사고 줄까?
"헬멧 없어 못 타겠네요" 규제에 이용자 줄은 '공유 킥보드'
'무면허 전동킥보드' 내일부터 범칙금 10만원
전동킥보드 규정 강화… 경찰, 한 달 집중 계도기간 운영
"헬멧 안 쓰셨네요"…전동킥보드 단속 첫날, 위반 '수두룩'
[이 시각] 헬멧 없이, 2명 타고…킥보드 단속 첫날 홍대입구는
[머니S포토] 오늘부터 무면허 킥보드 범칙금
"킥보드에 헬멧 필수" 규정 강화, 사고 줄까?
"헬멧 없어 못 타겠네요" 규제에 이용자 줄은 '공유 킥보드'
“헬멧 꼭 써야 해요?”…킥보드 규제강화 단속 첫 날
'전동킥보드 헬멧 꼭 쓰세요'
'노헬맷 전동킥보드' 얼마나 많았으면…단속 첫날 1분마다 걸렸다
'무면허 전동킥보드' 내일부터 범칙금 10만원
'전동킥보드 헬멧 꼭 쓰세요'
[포토]면허 소지하지 않으면 전동킥보드 운전 금지
'노헬맷 전동킥보드' 얼마나 많았으면…단속 첫날 1분마다 걸렸다
“헬멧 꼭 써야 해요?”…전동킥보드 규제강화 단속 첫 날
'무면허 전동킥보드' 내일부터 범칙금 10만원
전동킥보드 범칙금 첫날…‘헬멧 착용’ 두고는 실효성 의문
오늘부터 킥보드 규제…무면허·헬멧 미착용 등 범칙금 부과
"안전모 안 쓰면 2만 원"...전동 킥보드 단속 첫날
[포토]전동킥보드, 이용 규제 강화
전동킥보드, 오늘부터 면허 없어도 헬멧 안 써도 범칙금
[포토]전동킥보드, 이용 규제 강화
전동킥보드, 오늘부터 면허 없어도 헬멧 안 써도 범칙금
오늘부터 전동킥보드 법 강화…실효성은 의문
씽씽, 공유킥보드 주정차 민원 관리 '씽씽 패트롤' 출범
"면허 없으면 NO"…전동킥보드 단속 강화
[르포]강화된 안전규정에 공유킥보드 이용 급감
전동 킥보드 탈 때 헬멧 꼭 쓰세요, 도로교통법 개정안 시행
전동킥보드 타실 땐, ‘헬멧’ 꼭 쓰셔야 해요 [청계천 옆 사진관]
면허 없이 전동킥보드 타면 범칙금 10만원
[포토]면허 없이 전동킥보드 운전하면 범칙금 10만원
전동킥보드 타실 땐, ‘헬멧’ 꼭 쓰셔야 해요 [청계천 옆 사진관]
면허 없이 전동킥보드 타면 범칙금 10만원
[포토]면허 없이 전동킥보드 운전하면 범칙금 10만원
킥보드 주정차 민원 60분 내 처리...'씽씽 패트롤' 출범
오늘부터 전동킥보드 탈때 면허 필수
[포토]전동킥보드 운전 시 면허 소지
헬멧 미착용 등 전동 킥보드 위반 단속, 운전면허증 소지자만 운행
오늘부터 ‘무면허 전동킥보드 운전’ 범칙금 10만 원…헬멧 필수
13일부터 공유킥보드 탈 때 꼭 알아야 할 안전수칙 6개
(현장+)"전동킥보드, 헬멧 갖고 다니라면 안타죠"
전동킥보드 법 강화 첫날...천안 대학가 "헬멧 써야 되는 줄 몰랐다"
‘법시행 D-1’ 킥보드 이용자 88.5% “헬멧 착용할 것”
무면허 전동킥보드 운전 '범칙금 10만원'
헬멧 미착용 등 전동 킥보드 위반 단속, 운전면허증 소지자만 운행
13일부터 공유킥보드 탈 때 꼭 알아야 할 안전수칙 6개
(현장+)"전동킥보드, 헬멧 갖고 다니라면 안타죠"
‘안전 위협’ 전동킥보드 처벌 강화…면허 없이 타면 범칙금
내일부터 전동킥보드 탈때 '면허·헬멧' 필수…인도 주행도 금지
씽씽, 공유킥보드 주정차 민원 1시간 내 '깔끔 처리'
"헬멧 안쓰셨네요"…전동킥보드 단속 첫 날 "잘 몰랐어요" 속출
씽씽, 공유킥보드 주정차 민원 1시간 내 '깔끔 처리'
[머니S포토] 전동킥보드 처벌 강화…면허 없이 타면 범칙금
"헬멧 안쓰셨네요"…전동킥보드 단속 첫 날 "잘 몰랐어요" 속출
전동킥보드 단속 첫날…보호구 미착용 20대 승용차와 '쾅'
[포토]전동킥보드 헬멧 착용 안하면 범칙금 2만원
헬멧 없이 타는 킥보드-따릉이
[르포]전동킥보드 안전관리 강화 첫날…"범칙금 내도 헬멧 착용은 글쎄"
"헬멧 쓰느니 안 타고 말죠"…킥보드 규제 첫날, 홍대역 가보니
13일부터 면허 없이 전동 킥보드 못 탄다…헬멧 안쓰면 벌금 2만원
13일부터 면허 있어야 전동 킥보드 운전 가능
"헬멧 쓰느니 안 타고 말죠"…킥보드 규제 첫날, 홍대역 가보니
13일부터 면허 없이 전동 킥보드 못 탄다…헬멧 안쓰면 벌금 2만원
13일부터 면허 있어야 전동 킥보드 운전 가능
내일부터 무면허 전동킥보드…10만원 범칙금
[앵커리포트] "無헬멧 2만 원, 인도주행 3만 원"...킥라니 오명 벗을까
킥보드와 따릉이 '헬멧은 어디에'
[머니S포토] 킥보드 무면허 운전 오늘부터 단속… '범칙금 10만원'
전동 킥보드 단속 강화 첫날...안전모 미착용·인도 주행 적발
[카드뉴스]전동킥보드 사용 관련 법 개정… “변경된 면허·처벌 규정 알고탑...
오늘부터 전동킥보드 규제 “면허·헬멧·차로 지키세요”
[카드뉴스]전동킥보드 사용 관련 법 개정… “변경된 면허·처벌 규정 알고탑...
오늘부터 전동킥보드 규제 “면허·헬멧·차로 지키세요”
공유킥보드 씽씽 "킥보드 주정차 민원 1시간 내 처리"
전동킥보드와 공유자전거 '헬멧은?'
내일부터 ‘킥라니’ 과태료 아시나요… 무면허 땐 10만원·헬멧 안 쓰면 2만...
오늘부터 헬멧 · 면허 없이 전동 킥보드 타면 범칙금
[포토]전동킥보드 이용 규제 강화 도로교통법 시행
전동킥보드 규정 강화 '안전모 딜레마'
전동킥보드 규제 강화…'무면허 운전' 범칙금 10만원｜강지영의 현장 브리핑
내일부터 법 개정되는데…강남은 여전히 전동킥보드 ‘무법천지’
전동킥보드 규제 강화…'무면허 운전' 범칙금 10만원｜강지영의 현장 브리핑
따릉이와 킥보드 '헬멧 없는 만남'
내일부터 법 개정되는데…강남은 여전히 전동킥보드 ‘무법천지’
씽씽, 공유킥보드 주정차 민원 60분내 처리 '씽씽 패트롤' 출범
전동 킥보드 헬멧 의무화 첫날 이용률 뚝 ... 업체 '울상'
내일부터 '무면허 전동킥보드 운전' 10만원 범칙금
오늘부터 무면허로 전동킥보드 타면 범칙금 10만원
헬멧 안쓰면 '범칙금'?…전동킥보드 규정 바뀐 첫 날
오늘부터 전동킥보드 법 강화…실효성은 의문
전동킥보드 범칙금 첫날…‘헬멧 착용’ 실효성 의문
내일부터 '무면허 전동킥보드 운전' 10만원 범칙금
전동킥보드 안정규정 강화…실효성은 의문
"헬멧 안쓰면 범칙금 2만원"…확 바뀐 킥보드법, 5분에 1명씩 '적발'
오늘부터 무면허로 전동킥보드 타면 범칙금 10만원
헬멧 안쓰면 '범칙금'?…전동킥보드 규정 바뀐 첫 날
오늘부터 전동킥보드 법 강화…실효성은 의문
전동킥보드 범칙금 첫날…‘헬멧 착용’ 실효성 의문
강원경찰, 킥보드 무면허·안전모 미착용 등 계도기간 운영
[포토]전동킥보드 이용자 헬멧 착용하지 않을 시 범칙금
우석대 전동 킥보드 안전운전 캠페인 진행
전동킥보드 범칙금 첫날…‘헬멧 착용’ 실효성 의문
강원경찰, 킥보드 무면허·안전모 미착용 등 계도기간 운영
[포토]전동킥보드 이용자 헬멧 착용하지 않을 시 범칙금
전동킥보드 처벌 강화…면허 없이 타면 범칙금
우석대 전동 킥보드 안전운전 캠페인 진행
[포토] 전동 킥보드 운전 관련 단속 첫날
면허없이 못타는 전동킥보드…법 개정 시행 첫 날 반응은?
13일부터 '무면허 전동킥보드 운전' 10만원 범칙금
돌파면 돌파 킥이면 킥, 목말랐던 '측면'에 떨어진 단비 같은 이기제
전북대 전동킥보드 안전관리 만전
돌파면 돌파 킥이면 킥, 목말랐던 '측면'에 떨어진 단비 같은 이기제
전북대 전동킥보드 안전관리 만전
[포토]전동킥보드 이용자 보호장구 착용하지 않을 시 범칙금
전동킥보드, 이젠 무면허 운전 안된다…범칙금 10만원
[포토] '안전 규정 강화'에 외면받는 전동 킥보드
횡단보도 위 전동킥보드
전동킥보드 안전수칙 강화
‘무면허’ 전동킥보드, 13일부터 범칙금 10만 원
전동킥보드 ‘면허 필수’ 위반 땐 벌금 10만 원
씽씽, 공유킥보드 주정차 민원 60분내 처리 '씽씽 패트롤' 출범
씽씽, 공유킥보드 주정차 민원 60분내 처리 '씽씽 패트롤' 출범
인도 여기저기 전동킥보드
창원서 전동킥보드, 정차 중인 승용차와 '쾅'
전동킥보드 배터리 폭발 화재…주민 50여명 긴급 대피
'아슬아슬' 인도 위 전동킥보드
전동 킥보드 이용 규제 강화...면허 없거나 헬멧 미착용 등 벌금
도로위 '씽씽' 전동킥보드, 오늘부터 무면허로 타면 범칙금 10만원
전동킥보드 규제 강화… 실효성 미지수
전동 킥보드 면허·헬멧 필수…실효성 논란도
[사설]전동 킥보드, 편리한만큼 안전문화 뒤따라야
전동킥보드 규제 강화… 실효성 미지수
전동킥보드 ‘2인 탑승’ 13일부터 범칙금
'안전장비 착용' 전동킥보드 단속 첫날…홍보 부족에 대부분 법 위반
전동 킥보드 면허·헬멧 필수…실효성 논란도
[사설]전동 킥보드, 편리한만큼 안전문화 뒤따라야
[머니S포토] 무면허 전동킥보드 운전 범칙금 부과…헬멧 필수
전북경찰청, 무면허 전동킥보드 단속 강화
전동킥보드 단속 첫날 '쾅'... "안전모 착용 몰라"
전동 킥보드 이용시 면허와 헬멧은 필수
세종시, 전동킥보드(PM) 안전수칙 숙지 후 이용 하세요
오늘(13일)부터 면허·헬멧 없으면 '전동킥보드' 못 탄다…범칙금 최대 '20만...
전동 킥보드 이용시 면허와 헬멧은 필수
세종시, 전동킥보드(PM) 안전수칙 숙지 후 이용 하세요
"충전 중 갑자기 펑"…10배 늘어난 전동킥보드 화재
전동킥보드, 면허 없이 타면 '벌금 10만원'
광주시, 가구 소공인 집적지구 공동기반시설 킥오프(Kick-Off)
13일부터 전동킥보드 운전자 면허 필수…위반시 범칙금 10만원
'불릿빌', 지라운드 x 킥스타터 펀딩 프로젝트 진행중
공유킥보드 주정차 민원 60분내 처리 '씽씽 패트롤' 출범
13일부터 전동킥보드에 2명 이상 타면 범칙금 4만원
공유킥보드 주정차 민원 60분내 처리 '씽씽 패트롤' 출범
13일부터 전동킥보드에 2명 이상 타면 범칙금 4만원
모레부터 전동 킥보드 면허·헬멧 '필수', 잘 될까?
내일부터 전동킥보드 헬멧 착용 필수
내일부터 전동킥보드 무면허 운전 안된다고?… 과태료 10만원 부과
천안 동남구 아파트서 불…전동 킥보드 충전 화재추정
전동킥보드 운행 안전 강화…무면허 시 10만 원
오늘부터 전동킥보드 운전시 면허 필수… 어기면 10만원 범칙금
강화된 ‘전동킥보드’ 관련 규정 13일부터 시행
술마시고 킥보드 타다 50m 아래 바다 뛰어내린 20대 목숨건져
술마시고 킥보드 타다 50m 아래 바다 뛰어내린 20대 목숨건져
'안전모 착용하고 전동킥보드 이용하세요'
오늘부터 전동킥보드 '면허·헬멧' 필수…인도 주행도 금지
13일부터 면허없이 전동 킥보드 타면 벌금 10만원
전동 킥보드 이용 규제 '시행 첫날'…"이제 안 탈 거예요"
내일부터 '무면허 전동킥보드 운전' 범칙금 10만 원
[오피셜] 맨시티vs첼시 UEFA 결승전. '영국 NO'. 포르투갈에서 킥오프
‘전동킥보드’ 내일부터 무면허 처벌…실효성은?
우석대, 완주경찰서와 함께 전통 킥보드 이용문화조성 캠페인
"인도 주행 안 돼요"…제주 전동킥보드 규제 첫날 위반 잇따라
우석대, 완주경찰서와 함께 전통 킥보드 이용문화조성 캠페인
"인도 주행 안 돼요"…제주 전동킥보드 규제 첫날 위반 잇따라
13일부터 공유킥보드 헬멧 미착용 단속…시민 88% "헬멧 착용할 것"
오늘(13일)부터 전동킥보드 인도 주행 불가
오늘부터 '무면허 킥보드 운행' 범칙금 10만 원
전동킥보드 '무면허 운행' 범칙금…헬멧도 필수｜브리핑 ON
강화된 도로교통법 개정에 외면 받는 전동킥보드
전동 킥보드 면허 없이 타면 범칙금 '10만 원'
'면허 있어야 전동 킥보드 운전 가능'
'면허·헬멧 필수' … 13일부터 전동킥보드 범칙금 물린다
전동 킥보드 면허 없이 타면 범칙금 '10만 원'
'면허 있어야 전동 킥보드 운전 가능'
전동킥보드 개정안 시행 첫 날…'개인 vs 공유' 갈렸다
'면허·헬멧 필수' … 13일부터 전동킥보드 범칙금 물린다
경찰, 다음 달까지 전동킥보드 등 안전 강화 계도
전동킥보드 등...오늘부터 면허·헬멧 필수
[포토]내일부터 면허 있어야 전동 킥보드 운전
"헬멧 꼭 써야하는지 몰랐어요" 전동킥보드 규정 강화 첫날 혼란
13일부터 면허 없으면 전동 킥보드 못 탄다…무면허 범칙금 10만원
[모멘트] 전동 킥보드, 헬멧 쓰고 안전하게
경찰, 다음 달까지 전동킥보드 등 안전 강화 계도
전동킥보드 등...오늘부터 면허·헬멧 필수
[포토]내일부터 면허 있어야 전동 킥보드 운전
"헬멧 꼭 써야하는지 몰랐어요" 전동킥보드 규정 강화 첫날 혼란
13일부터 면허 없으면 전동 킥보드 못 탄다…무면허 범칙금 10만원
[모멘트] 전동 킥보드, 헬멧 쓰고 안전하게
"무면허 전동 킥보드 안돼요"…13일부터 벌금 10만원
강화된 전동 킥보드 규정 [포토]
내일부터 범칙금 무는데… 면허·헬멧없이 전동킥 ‘휙휙’
'반전의 하이라이트' 윤두준, EPL급 오버헤드 킥
내일부터 범칙금 무는데… 면허·헬멧없이 전동킥 ‘휙휙’
'반전의 하이라이트' 윤두준, EPL급 오버헤드 킥
부산경찰, 6월 14일부터 전동킥보드 집중단속
13일부터 면허 있어야 전동 킥보드 운전 가능
전동 킥보드, 성인도 면허없으면 '범칙금 10만원'
전동킥보드, 13일부터 '면허 필수'…위반 시 10만원 범칙금
[포토]내일부터 면허 있어야 전동 킥보드 운전 가능
[B tv 대구뉴스] 전동킥보드 무면허 NO·헬멧 범칙금
공유킥보드 주정차 민원 60분내 처리 '씽씽 패트롤' 출범
"안전모 무상 대여"…전북대, 전동킥보드 안전관리 강화
공유킥보드 주정차 민원 60분내 처리 '씽씽 패트롤' 출범
전동 킥보드, 면허 없으면 처벌
"안전모 무상 대여"…전북대, 전동킥보드 안전관리 강화
전동 킥보드, 13일부터 면허 있어야 운전 가능···무면허 범칙금 10만원
공유 킥보드 ‘지쿠터’ 운영사 지바이크, 시리즈B 투자 유치
'13일부터 면허 있어야 전동 킥보드 운전 가능'
오늘부터 전동킥보드 탑승시, 무면허 10만원 범칙금 적용
[포토]킥보드 무면허 운전 내일부터 단속… 범칙금 10만원
내일부터 킥보드 이용 규제 강화 법 시행
전동킥보드 동승금지·헬멧 의무화…실효성 글쎄
'13일부터 면허 있어야 전동 킥보드 운전 가능'
오늘부터 전동킥보드 탑승시, 무면허 10만원 범칙금 적용
공유킥보드 지쿠터, 시리즈B 투자 유치
[포토]킥보드 무면허 운전 내일부터 단속… 범칙금 10만원
내일부터 킥보드 이용 규제 강화 법 시행
전동킥보드 동승금지·헬멧 의무화…실효성 글쎄
전동킥보드 개정 도로교통법 적용 첫날… 안전장비 미착용 여전
[사설] 오늘부터 전동킥보드 규제, 안전 경각심 가져야
[포토]내일부터 전동 킥보드 면허 없이 타면 '벌금 10만원'
인도에서 킥보드
[사설] 오늘부터 전동킥보드 규제, 안전 경각심 가져야
[포토]내일부터 전동 킥보드 면허 없이 타면 '벌금 10만원'
인도에서 킥보드
전동 킥보드 운행시 헬멧 필수 [포토]
[충청로2] 킥보드 막 타지마슈
[쿠키포토] 13일부터 무면허 전동킥보드 운전 '범칙금 10만 원'
전동킥보드 이 영상 하나면 ok "개정 도로교통법 꼭 알고 타세요"
전동킥보드··· 2인탑승·안전모 미착용 시 범칙금
도로교통공단, 변경된 '전동 킥보드' 도로교통법 자료배포
13일부터 '무면허 전동킥보드 운전' 10만원 범칙금···"지난해 사망자만 10...
[B tv 부산뉴스]전동킥보드 13일부터 안전모 착용 필수
[김필수 교수의 으랏車車車] "전동킥보드, 속도줄여 인도주행 허용해야"
개정 도로교통법 시행.. '전동킥보드' 이용 제한 강화
도로교통공단, 변경된 '전동 킥보드' 도로교통법 자료배포
13일부터 '무면허 전동킥보드 운전' 10만원 범칙금···"지난해 사망자만 10...
씽씽, 연내 카카오 T 통해 공유킥보드 대여 서비스 제공
충전 중 ‘펑’…전동킥보드 화재 주의보
[포토] 눈에 띄게 줄어든 전동킥보드 이용자
오늘부터 전동킥보드 법 강화…‘제2종 원동기장치 자전거면허’ 취득 방법은...
13일부터 면허 있어야 전동 킥보드 운전 가능(종합)
[포토] 눈에 띄게 줄어든 전동킥보드 이용자
오늘부터 전동킥보드 법 강화…‘제2종 원동기장치 자전거면허’ 취득 방법은...
13일부터 면허 있어야 전동 킥보드 운전 가능(종합)
13일부터 ‘무면허 전동킥보드 운전’ 10만 원 범칙금
무면허 전동 킥보드 못타...범칙금 10만 원
오늘부터 전동킥보드 탈때 '면허·헬멧' 필수...적발시 범칙금
13일부터 면허 있어야 전동 킥보드 운전 가능
전동킥보드 범칙금 첫날… 운행 멈춘 전동킥보드
헬멧 안쓰고 인도 쌩쌩…이틀뒤 범칙금? 비웃는 '무법 전동킥보드'
[포토]내일부터 운전면허 있어야 전동 킥보드 이용 가능 합니다
전동킥보드 범칙금 첫날… 운행 멈춘 전동킥보드
오늘부터 무면허 전동킥보드 운행 시 '범칙금 10만원'
