,gid,COUNT
2240,다사575434,15
2241,다사575435,15
2242,다사575436,29
2243,다사575437,14
2244,다사575438,14
2245,다사575439,14
2246,다사575440,41
2247,다사575441,27
2248,다사575442,27
2249,다사575443,37
2250,다사575444,10
2251,다사575445,10
2252,다사575446,10
2253,다사575447,32
2254,다사575448,22
2255,다사575449,22
2256,다사575450,42
2257,다사575451,20
2258,다사575452,20
2259,다사575453,20
2260,다사575454,37
2261,다사575455,17
2262,다사575456,17
2263,다사575457,60
2264,다사575458,22
2265,다사575459,22
2266,다사575460,73
2267,다사575461,102
2268,다사575462,64
2269,다사575463,64
2270,다사575464,180
2271,다사575465,62
2272,다사575466,31
2273,다사575467,87
2274,다사575468,56
2275,다사575469,29
2276,다사575470,29
2277,다사575471,103
2278,다사575472,41
2279,다사575473,41
2280,다사575474,160
2281,다사575475,119
2282,다사575476,59
2283,다사575477,59
2284,다사575478,160
2285,다사575479,55
2286,다사575480,55
2287,다사575481,111
2288,다사575482,56
2289,다사575483,28
2290,다사575484,71
2291,다사575485,97
2292,다사576397,21
2293,다사576398,70
2294,다사576399,49
2295,다사576400,19
2296,다사576401,54
2297,다사576402,59
2298,다사576403,5
2299,다사576404,5
2300,다사576405,23
2301,다사576406,18
2302,다사576407,3
2303,다사576408,6
2304,다사576409,6
2305,다사576410,0
2306,다사576411,0
2307,다사576412,3
2308,다사576413,1
2309,다사576414,1
2310,다사576415,9
2311,다사576416,8
2312,다사576417,2
2313,다사576418,2
2314,다사576419,16
2315,다사576420,5
2316,다사576421,5
2317,다사576422,19
2318,다사576423,14
2319,다사576424,7
2320,다사576425,7
2321,다사576426,35
2322,다사576427,14
2323,다사576428,14
2324,다사576429,33
2325,다사576430,19
2326,다사576431,13
2327,다사576432,13
2328,다사576433,43
2329,다사576434,15
2330,다사576435,15
2331,다사576436,45
2332,다사576437,14
2333,다사576438,14
2334,다사576439,14
2335,다사576440,71
2336,다사576441,27
2337,다사576442,27
2338,다사576443,83
2339,다사576444,10
2340,다사576445,10
2341,다사576446,10
2342,다사576447,53
2343,다사576448,22
2344,다사576449,22
2345,다사576450,72
2346,다사576451,20
2347,다사576452,20
2348,다사576453,20
2349,다사576454,59
2350,다사576455,17
2351,다사576456,17
2352,다사576457,39
2353,다사576458,44
2354,다사576459,44
2355,다사576460,108
2356,다사576461,64
2357,다사576462,32
2358,다사576463,32
2359,다사576464,63
2360,다사576465,31
2361,다사576466,31
2362,다사576467,60
2363,다사576468,29
2364,다사576469,29
2365,다사576470,29
2366,다사576471,70
2367,다사576472,41
2368,다사576473,41
2369,다사576474,100
2370,다사576475,59
2371,다사576476,59
2372,다사576477,59
2373,다사576478,114
2374,다사576479,55
2375,다사576480,55
2376,다사576481,83
2377,다사576482,28
2378,다사576483,28
2379,다사576484,28
2380,다사576485,54
2381,다사576486,26
2382,다사577397,51
2383,다사577398,51
2384,다사577399,49
2385,다사577400,84
2386,다사577401,54
2387,다사577402,40
2388,다사577403,55
2389,다사577404,20
2390,다사577405,20
2391,다사577406,18
2392,다사577407,21
2393,다사577408,6
2394,다사577409,3
2395,다사577410,5
2396,다사577411,2
2397,다사577412,3
2398,다사577413,3
2399,다사577414,9
2400,다사577415,7
2401,다사577416,8
2402,다사577417,17
2403,다사577418,11
2404,다사577419,16
2405,다사577420,14
2406,다사577421,21
2407,다사577422,12
2408,다사577423,14
2409,다사577424,28
2410,다사577425,21
2411,다사577426,35
2412,다사577427,28
2413,다사577428,34
2414,다사577429,20
2415,다사577430,19
2416,다사577431,34
2417,다사577432,28
2418,다사577433,43
2419,다사577434,46
2420,다사577435,31
2421,다사577436,45
2422,다사577437,30
2423,다사577438,60
2424,다사577439,44
2425,다사577440,71
2426,다사577441,103
2427,다사577442,73
2428,다사577443,83
2429,다사577444,56
2430,다사577445,77
2431,다사577446,31
2432,다사577447,53
2433,다사577448,73
2434,다사577449,52
2435,다사577450,72
2436,다사577451,50
2437,다사577452,72
2438,다사577453,42
2439,다사577454,59
2440,다사577455,118
2441,다사577456,74
2442,다사577457,118
2443,다사577458,84
2444,다사577459,65
2445,다사577460,77
2446,다사577461,55
2447,다사577462,85
2448,다사577463,62
2449,다사577464,93
2450,다사577465,61
2451,다사577466,87
2452,다사577467,86
2453,다사577468,55
2454,다사577469,83
2455,다사577470,57
2456,다사577471,98
2457,다사577472,69
2458,다사577473,80
2459,다사577474,139
2460,다사577475,98
2461,다사577476,128
2462,다사577477,89
2463,다사577478,144
2464,다사577479,85
2465,다사577480,108
2466,다사577481,136
2467,다사577482,81
2468,다사577483,102
2469,다사577484,49
2470,다사577485,75
2471,다사577486,47
2472,다사578398,30
2473,다사578399,30
2474,다사578400,65
2475,다사578401,35
2476,다사578402,35
2477,다사578403,50
2478,다사578404,15
2479,다사578405,15
2480,다사578406,15
2481,다사578407,18
2482,다사578408,3
2483,다사578409,3
2484,다사578410,5
2485,다사578411,2
2486,다사578412,2
2487,다사578413,2
2488,다사578414,8
2489,다사578415,6
2490,다사578416,6
2491,다사578417,15
2492,다사578418,9
2493,다사578419,9
2494,다사578420,9
2495,다사578421,16
2496,다사578422,7
2497,다사578423,7
2498,다사578424,21
2499,다사578425,14
2500,다사578426,14
2501,다사578427,14
2502,다사578428,20
2503,다사578429,6
2504,다사578430,6
2505,다사578431,21
2506,다사578432,15
2507,다사578433,15
2508,다사578434,31
2509,다사578435,16
2510,다사578436,16
2511,다사578437,16
2512,다사578438,46
2513,다사578439,30
2514,다사578440,30
2515,다사578441,76
2516,다사578442,46
2517,다사578443,46
2518,다사578444,46
2519,다사578445,67
2520,다사578446,21
2521,다사578447,21
2522,다사578448,51
2523,다사578449,30
2524,다사578450,30
2525,다사578451,30
2526,다사578452,52
2527,다사578453,44
2528,다사578454,44
2529,다사578455,118
2530,다사578456,20
2531,다사578457,20
2532,다사578458,20
2533,다사578459,65
2534,다사578460,23
2535,다사578461,23
2536,다사578462,85
2537,다사578463,30
2538,다사578464,30
2539,다사578465,30
2540,다사578466,87
2541,다사578467,26
2542,다사578468,26
2543,다사578469,83
2544,다사578470,28
2545,다사578471,28
2546,다사578472,69
2547,다사578473,108
2548,다사578474,39
2549,다사578475,39
2550,다사578476,128
2551,다사578477,30
2552,다사578478,30
2553,다사578479,138
2554,다사578480,138
2555,다사578481,53
2556,다사578482,53
2557,다사578483,102
2558,다사578484,21
2559,다사578485,21
2560,다사578486,67
2561,다사579399,75
2562,다사579400,110
2563,다사579401,35
2564,다사579402,35
2565,다사579403,125
2566,다사579404,90
2567,다사579405,15
2568,다사579406,65
2569,다사579407,68
2570,다사579408,3
2571,다사579409,3
2572,다사579410,51
2573,다사579411,48
2574,다사579412,2
2575,다사579413,27
2576,다사579414,33
2577,다사579415,6
2578,다사579416,6
2579,다사579417,30
2580,다사579418,9
2581,다사579419,9
2582,다사579420,23
2583,다사579421,30
2584,다사579422,7
2585,다사579423,7
2586,다사579424,35
2587,다사579425,14
2588,다사579426,14
2589,다사579427,23
2590,다사579428,29
2591,다사579429,6
2592,다사579430,6
2593,다사579431,40
2594,다사579432,15
2595,다사579433,15
2596,다사579434,55
2597,다사579435,40
2598,다사579436,16
2599,다사579437,16
2600,다사579438,73
2601,다사579439,30
2602,다사579440,30
2603,다사579441,117
2604,다사579442,87
2605,다사579443,46
2606,다사579444,46
2607,다사579445,89
2608,다사579446,21
2609,다사579447,21
2610,다사579448,68
2611,다사579449,30
2612,다사579450,60
2613,다사579451,60
2614,다사579452,140
2615,다사579453,44
2616,다사579454,22
2617,다사579455,42
2618,다사579456,20
2619,다사579457,20
2620,다사579458,20
2621,다사579459,43
2622,다사579460,23
2623,다사579461,23
2624,다사579462,53
2625,다사579463,30
2626,다사579464,30
2627,다사579465,30
2628,다사579466,56
2629,다사579467,26
2630,다사579468,26
2631,다사579469,54
2632,다사579470,28
2633,다사579471,28
2634,다사579472,28
2635,다사579473,67
2636,다사579474,39
2637,다사579475,39
2638,다사579476,69
2639,다사579477,30
2640,다사579478,30
2641,다사579479,83
2642,다사579480,53
2643,다사579481,53
2644,다사579482,53
2645,다사579483,74
2646,다사579484,21
2647,다사579485,21
2648,다사579486,41
2649,다사580399,75
2650,다사580400,80
2651,다사580401,80
2652,다사580402,155
2653,다사580403,110
2654,다사580404,90
2655,다사580405,140
2656,다사580406,65
2657,다사580407,53
2658,다사580408,99
2659,다사580409,99
2660,다사580410,49
2661,다사580411,48
2662,다사580412,73
2663,다사580413,27
2664,다사580414,31
2665,다사580415,46
2666,다사580416,21
2667,다사580417,30
2668,다사580418,24
2669,다사580419,38
2670,다사580420,23
2671,다사580421,21
2672,다사580422,35
2673,다사580423,21
2674,다사580424,35
2675,다사580425,28
2676,다사580426,37
2677,다사580427,23
2678,다사580428,15
2679,다사580429,34
2680,다사580430,25
2681,다사580431,40
2682,다사580432,34
2683,다사580433,58
2684,다사580434,39
2685,다사580435,40
2686,다사580436,67
2687,다사580437,43
2688,다사580438,73
2689,다사580439,57
2690,다사580440,98
2691,다사580441,71
2692,다사580442,87
2693,다사580443,109
2694,다사580444,68
2695,다사580445,89
2696,다사580446,43
2697,다사580447,120
2698,다사580448,136
2699,다사580449,94
2700,다사580450,130
2701,다사580451,48
2702,다사580452,70
2703,다사580453,40
2704,다사580454,55
2705,다사580455,57
2706,다사580456,35
2707,다사580457,50
2708,다사580458,35
2709,다사580459,58
2710,다사580460,38
2711,다사580461,45
2712,다사580462,75
2713,다사580463,52
2714,다사580464,82
2715,다사580465,60
2716,다사580466,86
2717,다사580467,79
2718,다사580468,49
2719,다사580469,77
2720,다사580470,51
2721,다사580471,80
2722,다사580472,57
2723,다사580473,96
2724,다사580474,107
2725,다사580475,78
2726,다사580476,108
2727,다사580477,69
2728,다사580478,96
2729,다사580479,110
2730,다사580480,80
2731,다사580481,130
2732,다사580482,103
2733,다사580483,124
2734,다사580484,71
2735,다사580485,35
2736,다사580486,55
2737,다사581399,45
2738,다사581400,45
2739,다사581401,45
2740,다사581402,120
2741,다사581403,75
2742,다사581404,75
2743,다사581405,125
2744,다사581406,50
2745,다사581407,50
2746,다사581408,96
2747,다사581409,46
2748,다사581410,46
2749,다사581411,46
2750,다사581412,71
2751,다사581413,25
2752,다사581414,25
2753,다사581415,40
2754,다사581416,15
2755,다사581417,15
2756,다사581418,15
2757,다사581419,29
2758,다사581420,14
2759,다사581421,14
2760,다사581422,28
2761,다사581423,14
2762,다사581424,14
2763,다사581425,14
2764,다사581426,23
2765,다사581427,9
2766,다사581428,9
2767,다사581429,28
2768,다사581430,19
2769,다사581431,19
2770,다사581432,19
2771,다사581433,43
2772,다사581434,24
2773,다사581435,24
2774,다사581436,51
2775,다사581437,27
2776,다사581438,27
2777,다사581439,27
2778,다사581440,68
2779,다사581441,41
2780,다사581442,41
2781,다사581443,63
2782,다사581444,22
2783,다사581445,44
2784,다사581446,44
2785,다사581447,78
2786,다사581448,17
2787,다사581449,17
2788,다사581450,35
2789,다사581451,18
2790,다사581452,18
2791,다사581453,18
2792,다사581454,33
2793,다사581455,15
2794,다사581456,15
2795,다사581457,50
2796,다사581458,15
2797,다사581459,15
2798,다사581460,60
2799,다사581461,45
2800,다사581462,22
2801,다사581463,22
2802,다사581464,82
2803,다사581465,30
2804,다사581466,30
2805,다사581467,79
2806,다사581468,23
2807,다사581469,23
2808,다사581470,23
2809,다사581471,80
2810,다사581472,29
2811,다사581473,29
2812,다사581474,107
2813,다사581475,39
2814,다사581476,39
2815,다사581477,39
2816,다사581478,96
2817,다사581479,27
2818,다사581480,27
2819,다사581481,130
2820,다사581482,50
2821,다사581483,50
2822,다사581484,71
2823,다사581485,85
2824,다사581486,14
2825,다사582401,55
2826,다사582402,130
2827,다사582403,75
2828,다사582404,75
2829,다사582405,204
2830,다사582406,50
2831,다사582407,50
2832,다사582408,179
2833,다사582409,129
2834,다사582410,46
2835,다사582411,46
2836,다사582412,173
2837,다사582413,25
2838,다사582414,25
2839,다사582415,131
2840,다사582416,106
2841,다사582417,15
2842,다사582418,15
2843,다사582419,54
2844,다사582420,14
2845,다사582421,14
2846,다사582422,37
2847,다사582423,23
2848,다사582424,14
2849,다사582425,14
2850,다사582426,29
2851,다사582427,9
2852,다사582428,9
2853,다사582429,43
2854,다사582430,19
2855,다사582431,19
2856,다사582432,19
2857,다사582433,84
2858,다사582434,24
2859,다사582435,24
2860,다사582436,98
2861,다사582437,27
2862,다사582438,27
2863,다사582439,27
2864,다사582440,102
2865,다사582441,41
2866,다사582442,82
2867,다사582443,188
2868,다사582444,44
2869,다사582445,44
2870,다사582446,22
2871,다사582447,57
2872,다사582448,17
2873,다사582449,17
2874,다사582450,49
2875,다사582451,18
2876,다사582452,18
2877,다사582453,31
2878,다사582454,46
2879,다사582455,15
2880,다사582456,15
2881,다사582457,30
2882,다사582458,15
2883,다사582459,15
2884,다사582460,37
2885,다사582461,22
2886,다사582462,22
2887,다사582463,22
2888,다사582464,52
2889,다사582465,30
2890,다사582466,30
2891,다사582467,53
2892,다사582468,23
2893,다사582469,23
2894,다사582470,23
2895,다사582471,52
2896,다사582472,29
2897,다사582473,29
2898,다사582474,68
2899,다사582475,39
2900,다사582476,39
2901,다사582477,39
2902,다사582478,66
2903,다사582479,27
2904,다사582480,27
2905,다사582481,77
2906,다사582482,50
2907,다사582483,50
2908,다사582484,50
2909,다사582485,64
2910,다사582486,14
2911,다사583403,164
2912,다사583404,154
2913,다사583405,204
2914,다사583406,129
2915,다사583407,212
2916,다사583408,133
2917,다사583409,129
2918,다사583410,231
2919,다사583411,148
2920,다사583412,173
2921,다사583413,127
2922,다사583414,218
2923,다사583415,116
2924,다사583416,106
2925,다사583417,131
2926,다사583418,40
2927,다사583419,54
2928,다사583420,39
2929,다사583421,48
2930,다사583422,23
2931,다사583423,23
2932,다사583424,29
2933,다사583425,20
2934,다사583426,29
2935,다사583427,15
2936,다사583428,30
2937,다사583429,43
2938,다사583430,34
2939,다사583431,75
2940,다사583432,60
2941,다사583433,84
2942,다사583434,112
2943,다사583435,71
2944,다사583436,98
2945,다사583437,74
2946,다사583438,108
2947,다사583439,122
2948,다사583440,204
2949,다사583441,212
2950,다사583442,144
2951,다사583443,94
2952,다사583444,53
2953,다사583445,71
2954,다사583446,40
2955,다사583447,57
2956,다사583448,49
2957,다사583449,31
2958,다사583450,49
2959,다사583451,32
2960,다사583452,45
2961,다사583453,31
2962,다사583454,28
2963,다사583455,40
2964,다사583456,27
2965,다사583457,42
2966,다사583458,27
2967,다사583459,47
2968,다사583460,57
2969,다사583461,42
2970,다사583462,66
2971,다사583463,46
2972,다사583464,76
2973,다사583465,54
2974,다사583466,83
2975,다사583467,82
2976,다사583468,52
2977,다사583469,85
2978,다사583470,56
2979,다사583471,85
2980,다사583472,62
2981,다사583473,62
2982,다사583474,101
2983,다사583475,72
2984,다사583476,107
2985,다사583477,74
2986,다사583478,101
2987,다사583479,62
2988,다사583480,53
2989,다사583481,103
2990,다사583482,76
2991,다사583483,129
2992,다사583484,103
2993,다사583485,117
2994,다사583486,67
2995,다사584405,79
2996,다사584406,79
2997,다사584407,162
2998,다사584408,83
2999,다사584409,83
3000,다사584410,185
3001,다사584411,102
3002,다사584412,102
3003,다사584413,102
3004,다사584414,193
3005,다사584415,91
3006,다사584416,91
3007,다사584417,116
3008,다사584418,25
3009,다사584419,25
3010,다사584420,25
3011,다사584421,34
3012,다사584422,9
3013,다사584423,9
3014,다사584424,15
3015,다사584425,6
3016,다사584426,6
3017,다사584427,6
3018,다사584428,21
3019,다사584429,15
3020,다사584430,15
3021,다사584431,56
3022,다사584432,41
3023,다사584433,41
3024,다사584434,88
3025,다사584435,47
3026,다사584436,47
3027,다사584437,94
3028,다사584438,162
3029,다사584439,68
3030,다사584440,34
3031,다사584441,65
3032,다사584442,31
3033,다사584443,31
3034,다사584444,31
3035,다사584445,49
3036,다사584446,18
3037,다사584447,18
3038,다사584448,32
3039,다사584449,14
3040,다사584450,14
3041,다사584451,14
3042,다사584452,27
3043,다사584453,13
3044,다사584454,13
3045,다사584455,40
3046,다사584456,12
3047,다사584457,12
3048,다사584458,12
3049,다사584459,47
3050,다사584460,20
3051,다사584461,20
3052,다사584462,66
3053,다사584463,24
3054,다사584464,24
3055,다사584465,24
3056,다사584466,83
3057,다사584467,29
3058,다사584468,29
3059,다사584469,85
3060,다사584470,33
3061,다사584471,33
3062,다사584472,62
3063,다사584473,95
3064,다사584474,33
3065,다사584475,33
3066,다사584476,107
3067,다사584477,35
3068,다사584478,35
3069,다사584479,88
3070,다사584480,53
3071,다사584481,26
3072,다사584482,26
3073,다사584483,129
3074,다사584484,53
3075,다사584485,53
3076,다사584486,89
3077,다사585408,83
3078,다사585409,83
3079,다사585410,301
3080,다사585411,218
3081,다사585412,102
3082,다사585413,212
3083,다사585414,303
3084,다사585415,91
3085,다사585416,91
3086,다사585417,219
3087,다사585418,25
3088,다사585419,25
3089,다사585420,50
3090,다사585421,59
3091,다사585422,9
3092,다사585423,9
3093,다사585424,30
3094,다사585425,6
3095,다사585426,6
3096,다사585427,48
3097,다사585428,63
3098,다사585429,15
3099,다사585430,15
3100,다사585431,84
3101,다사585432,41
3102,다사585433,41
3103,다사585434,254
3104,다사585435,172
3105,다사585436,94
3106,다사585437,94
3107,다사585438,109
3108,다사585439,34
3109,다사585440,34
3110,다사585441,85
3111,다사585442,31
3112,다사585443,31
3113,다사585444,31
3114,다사585445,77
3115,다사585446,18
3116,다사585447,18
3117,다사585448,50
3118,다사585449,14
3119,다사585450,14
3120,다사585451,14
3121,다사585452,42
3122,다사585453,13
3123,다사585454,13
3124,다사585455,25
3125,다사585456,12
3126,다사585457,12
3127,다사585458,12
3128,다사585459,32
3129,다사585460,20
3130,다사585461,20
3131,다사585462,44
3132,다사585463,24
3133,다사585464,24
3134,다사585465,24
3135,다사585466,53
3136,다사585467,29
3137,다사585468,29
3138,다사585469,62
3139,다사585470,33
3140,다사585471,33
3141,다사585472,33
3142,다사585473,66
3143,다사585474,33
3144,다사585475,33
3145,다사585476,68
3146,다사585477,35
3147,다사585478,35
3148,다사585479,61
3149,다사585480,26
3150,다사585481,26
3151,다사585482,26
3152,다사585483,79
3153,다사585484,53
3154,다사585485,53
3155,다사585486,75
3156,다사586407,150
3157,다사586408,266
3158,다사586409,199
3159,다사586410,199
3160,다사586411,218
3161,다사586412,328
3162,다사586413,212
3163,다사586414,201
3164,다사586415,304
3165,다사586416,194
3166,다사586417,219
3167,다사586418,128
3168,다사586419,153
3169,다사586420,50
3170,다사586421,34
3171,다사586422,49
3172,다사586423,24
3173,다사586424,30
3174,다사586425,21
3175,다사586426,63
3176,다사586427,48
3177,다사586428,57
3178,다사586429,85
3179,다사586430,43
3180,다사586431,168
3181,다사586432,138
3182,다사586433,216
3183,다사586434,160
3184,다사586435,86
3185,다사586436,114
3186,다사586437,75
3187,다사586438,109
3188,다사586439,62
3189,다사586440,82
3190,다사586441,85
3191,다사586442,51
3192,다사586443,79
3193,다사586444,59
3194,다사586445,77
3195,다사586446,46
3196,다사586447,64
3197,다사586448,50
3198,다사586449,32
3199,다사586450,47
3200,다사586451,29
3201,다사586452,42
3202,다사586453,43
3203,다사586454,28
3204,다사586455,40
3205,다사586456,27
3206,다사586457,41
3207,다사586458,26
3208,다사586459,46
3209,다사586460,57
3210,다사586461,43
3211,다사586462,67
3212,다사586463,47
3213,다사586464,75
3214,다사586465,52
3215,다사586466,81
3216,다사586467,97
3217,다사586468,69
3218,다사586469,102
3219,다사586470,73
3220,다사586471,113
3221,다사586472,73
3222,다사586473,106
3223,다사586474,111
3224,다사586475,71
3225,다사586476,106
3226,다사586477,73
3227,다사586478,112
3228,다사586479,100
3229,다사586480,65
3230,다사586481,123
3231,다사586482,84
3232,다사586483,137
3233,다사586484,111
3234,다사586485,77
3235,다사586486,99
3236,다사587402,14
3237,다사587403,7
3238,다사587404,7
3239,다사587406,67
3240,다사587407,67
3241,다사587408,183
3242,다사587409,116
3243,다사587410,116
3244,다사587411,116
3245,다사587412,226
3246,다사587413,110
3247,다사587414,110
3248,다사587415,213
3249,다사587416,103
3250,다사587417,103
3251,다사587418,103
3252,다사587419,128
3253,다사587420,25
3254,다사587421,25
3255,다사587422,40
3256,다사587423,15
3257,다사587424,15
3258,다사587425,15
3259,다사587426,57
3260,다사587427,42
3261,다사587428,42
3262,다사587429,140
3263,다사587430,56
3264,다사587431,56
3265,다사587432,28
3266,다사587433,67
3267,다사587434,39
3268,다사587435,39
3269,다사587436,67
3270,다사587437,28
3271,다사587438,28
3272,다사587439,28
3273,다사587440,48
3274,다사587441,20
3275,다사587442,20
3276,다사587443,48
3277,다사587444,28
3278,다사587445,28
3279,다사587446,28
3280,다사587447,46
3281,다사587448,18
3282,다사587449,18
3283,다사587450,33
3284,다사587451,15
3285,다사587452,15
3286,다사587453,30
3287,다사587454,15
3288,다사587455,15
3289,다사587456,15
3290,다사587457,41
3291,다사587458,14
3292,다사587459,14
3293,다사587460,57
3294,다사587461,23
3295,다사587462,23
3296,다사587463,23
3297,다사587464,75
3298,다사587465,28
3299,다사587466,28
3300,다사587467,97
3301,다사587468,40
3302,다사587469,40
3303,다사587470,40
3304,다사587471,113
3305,다사587472,40
3306,다사587473,40
3307,다사587474,111
3308,다사587475,38
3309,다사587476,38
3310,다사587477,38
3311,다사587478,112
3312,다사587479,39
3313,다사587480,39
3314,다사587481,123
3315,다사587482,58
3316,다사587483,58
3317,다사587484,111
3318,다사587485,135
3319,다사587486,24
3320,다사588379,0
3321,다사588380,0
3322,다사588393,0
3323,다사588394,0
3324,다사588399,14
3325,다사588400,7
3326,다사588401,14
3327,다사588402,21
3328,다사588403,7
3329,다사588404,7
3330,다사588405,105
3331,다사588406,67
3332,다사588407,67
3333,다사588408,248
3334,다사588409,181
3335,다사588410,116
3336,다사588411,116
3337,다사588412,365
3338,다사588413,110
3339,다사588414,110
3340,다사588415,352
3341,다사588416,242
3342,다사588417,103
3343,다사588418,103
3344,다사588419,231
3345,다사588420,25
3346,다사588421,25
3347,다사588422,114
3348,다사588423,89
3349,다사588424,15
3350,다사588425,15
3351,다사588426,116
3352,다사588427,42
3353,다사588428,84
3354,다사588429,182
3355,다사588430,28
3356,다사588431,28
3357,다사588432,40
3358,다사588433,79
3359,다사588434,39
3360,다사588435,39
3361,다사588436,93
3362,다사588437,28
3363,다사588438,28
3364,다사588439,53
3365,다사588440,73
3366,다사588441,20
3367,다사588442,20
3368,다사588443,73
3369,다사588444,28
3370,다사588445,28
3371,다사588446,58
3372,다사588447,76
3373,다사588448,18
3374,다사588449,18
3375,다사588450,51
3376,다사588451,15
3377,다사588452,15
3378,다사588453,45
3379,다사588454,15
3380,다사588455,15
3381,다사588456,15
3382,다사588457,29
3383,다사588458,14
3384,다사588459,14
3385,다사588460,37
3386,다사588461,23
3387,다사588462,23
3388,다사588463,23
3389,다사588464,51
3390,다사588465,28
3391,다사588466,28
3392,다사588467,68
3393,다사588468,40
3394,다사588469,40
3395,다사588470,40
3396,다사588471,80
3397,다사588472,40
3398,다사588473,40
3399,다사588474,78
3400,다사588475,38
3401,다사588476,38
3402,다사588477,38
3403,다사588478,77
3404,다사588479,39
3405,다사588480,39
3406,다사588481,97
3407,다사588482,58
3408,다사588483,58
3409,다사588484,58
3410,다사588485,82
3411,다사588486,24
3412,다사589378,0
3413,다사589379,0
3414,다사589380,0
3415,다사589381,0
3416,다사589392,0
3417,다사589393,0
3418,다사589394,0
3419,다사589395,0
3420,다사589398,7
3421,다사589399,14
3422,다사589400,21
3423,다사589401,14
3424,다사589402,14
3425,다사589403,45
3426,다사589404,38
3427,다사589405,105
3428,다사589406,98
3429,다사589407,163
3430,다사589408,132
3431,다사589409,181
3432,다사589410,320
3433,다사589411,255
3434,다사589412,365
3435,다사589413,249
3436,다사589414,388
3437,다사589415,249
3438,다사589416,242
3439,다사589417,345
3440,다사589418,206
3441,다사589419,231
3442,다사589420,128
3443,다사589421,202
3444,다사589422,99
3445,다사589423,89
3446,다사589424,148
3447,다사589425,74
3448,다사589426,116
3449,다사589427,122
3450,다사589428,63
3451,다사589429,182
3452,다사589430,49
3453,다사589431,61
3454,다사589432,40
3455,다사589433,51
3456,다사589434,77
3457,다사589435,65
3458,다사589436,93
3459,다사589437,54
3460,다사589438,79
3461,다사589439,53
3462,다사589440,45
3463,다사589441,70
3464,다사589442,45
3465,다사589443,73
3466,다사589444,53
3467,다사589445,83
3468,다사589446,58
3469,다사589447,48
3470,다사589448,66
3471,다사589449,36
3472,다사589450,51
3473,다사589451,33
3474,다사589452,48
3475,다사589453,45
3476,다사589454,30
3477,다사589455,46
3478,다사589456,31
3479,다사589457,45
3480,다사589458,30
3481,다사589459,48
3482,다사589460,55
3483,다사589461,41
3484,다사589462,69
3485,다사589463,51
3486,다사589464,79
3487,다사589465,56
3488,다사589466,48
3489,다사589467,88
3490,다사589468,60
3491,다사589469,90
3492,다사589470,70
3493,다사589471,110
3494,다사589472,70
3495,다사589473,66
3496,다사589474,104
3497,다사589475,64
3498,다사589476,100
3499,다사589477,74
3500,다사589478,113
3501,다사589479,75
3502,다사589480,88
3503,다사589481,146
3504,다사589482,107
3505,다사589483,130
3506,다사589484,81
3507,다사589485,105
3508,다사589486,47
3509,다사590377,0
3510,다사590378,0
3511,다사590379,0
3512,다사590380,0
3513,다사590381,0
3514,다사590382,1
3515,다사590383,1
3516,다사590384,1
3517,다사590386,1
3518,다사590387,0
3519,다사590388,0
3520,다사590389,0
3521,다사590390,0
3522,다사590391,0
3523,다사590392,0
3524,다사590393,0
3525,다사590394,0
3526,다사590395,0
3527,다사590396,7
3528,다사590397,7
3529,다사590398,7
3530,다사590399,7
3531,다사590400,14
3532,다사590401,7
3533,다사590402,7
3534,다사590403,38
3535,다사590404,31
3536,다사590405,31
3537,다사590406,31
3538,다사590407,96
3539,다사590408,65
3540,다사590409,65
3541,다사590410,204
3542,다사590411,139
3543,다사590412,139
3544,다사590413,139
3545,다사590414,278
3546,다사590415,139
3547,다사590416,139
3548,다사590417,242
3549,다사590418,103
3550,다사590419,103
3551,다사590420,103
3552,다사590421,177
3553,다사590422,74
3554,다사590423,74
3555,다사590424,133
3556,다사590425,59
3557,다사590426,59
3558,다사590427,80
3559,다사590428,21
3560,다사590429,42
3561,다사590430,21
3562,다사590431,33
3563,다사590432,12
3564,다사590433,12
3565,다사590434,38
3566,다사590435,26
3567,다사590436,26
3568,다사590437,26
3569,다사590438,51
3570,다사590439,25
3571,다사590440,25
3572,다사590441,50
3573,다사590442,25
3574,다사590443,25
3575,다사590444,25
3576,다사590445,55
3577,다사590446,30
3578,다사590447,30
3579,다사590448,48
3580,다사590449,18
3581,다사590450,18
3582,다사590451,18
3583,다사590452,33
3584,다사590453,15
3585,다사590454,15
3586,다사590455,46
3587,다사590456,16
3588,다사590457,16
3589,다사590458,16
3590,다사590459,48
3591,다사590460,18
3592,다사590461,18
3593,다사590462,69
3594,다사590463,28
3595,다사590464,28
3596,다사590465,56
3597,다사590466,76
3598,다사590467,20
3599,다사590468,20
3600,다사590469,90
3601,다사590470,30
3602,다사590471,30
3603,다사590472,70
3604,다사590473,96
3605,다사590474,26
3606,다사590475,26
3607,다사590476,100
3608,다사590477,36
3609,다사590478,36
3610,다사590479,124
3611,다사590480,88
3612,다사590481,49
3613,다사590482,49
3614,다사590483,130
3615,다사590484,23
3616,다사590485,23
3617,다사590486,111
3618,다사591377,0
3619,다사591378,0
3620,다사591379,0
3621,다사591380,0
3622,다사591381,0
3623,다사591382,2
3624,다사591383,2
3625,다사591384,1
3626,다사591385,1
3627,다사591386,1
3628,다사591387,0
3629,다사591388,0
3630,다사591389,0
3631,다사591390,0
3632,다사591391,0
3633,다사591392,0
3634,다사591393,0
3635,다사591394,0
3636,다사591395,0
3637,다사591396,11
3638,다사591397,11
